policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.07815541  0.01337577 -0.02734111 ...,  0.33951497  0.01400001 -0.293     ]","[-0.03072884  0.27456144 -0.05687623 ..., -0.47167694 -0.01049999 -0.3095    ]","[-0.16151775  0.07596968  0.03000699 ...,  0.47487683  0.0015     -0.3535    ]","[-0.00349485  0.11375685  0.23049164 ...,  0.39056088  0.01300002 -0.407     ]","[ 0.079925   -0.11133803 -0.07845399 ..., -0.34717968 -0.00399999 -0.406     ]"
"[ 0.07765541  0.01287577 -0.02784111 ...,  0.34001497  0.01350001 -0.2925    ]","[-0.03022884  0.27406144 -0.05637623 ..., -0.47017694 -0.01099999 -0.308     ]","[-0.15901775  0.07346968  0.02750699 ...,  0.47737683  0.004      -0.356     ]","[-0.00299485  0.11325685  0.23099164 ...,  0.39106088  0.01250002 -0.4085    ]","[ 0.080925   -0.11233803 -0.07945399 ..., -0.34617968 -0.00299999 -0.405     ]"
"[ 0.07815541  0.01337577 -0.02734112 ...,  0.33851497  0.01200001 -0.294     ]","[-0.02972884  0.27356144 -0.05587623 ..., -0.46967694 -0.01149999 -0.3085    ]","[-0.15601775  0.07246968  0.02450699 ...,  0.48037683  0.006      -0.359     ]","[-0.00549485  0.11575685  0.22849164 ...,  0.38856088  0.01500002 -0.411     ]","[ 0.082425   -0.11383803 -0.08095399 ..., -0.34367968 -0.00049999 -0.4055    ]"
"[ 0.07915541  0.01437577 -0.02634112 ...,  0.33751497  0.01200001 -0.293     ]","[-0.02922884  0.27306145 -0.05537623 ..., -0.47017694 -0.01199999 -0.307     ]","[-0.15901775  0.06946969  0.02750698 ...,  0.48237683  0.008      -0.36      ]","[-0.00849485  0.11875685  0.22549164 ...,  0.38556088  0.01800002 -0.414     ]","[ 0.080925   -0.11233803 -0.07945399 ..., -0.34217968  0.00100001 -0.407     ]"
"[ 0.07865541  0.01387577 -0.02684112 ...,  0.33901497  0.01350001 -0.2915    ]","[-0.02872884  0.27256145 -0.05487623 ..., -0.47067694 -0.01249999 -0.3085    ]","[-0.16051775  0.06796969  0.02900698 ...,  0.48187683  0.0105     -0.3605    ]","[-0.00599485  0.11625685  0.22799164 ...,  0.38806088  0.01950002 -0.4125    ]","[ 0.080425   -0.11183803 -0.07895399 ..., -0.34167968  0.00150001 -0.4075    ]"
"[ 0.07715541  0.01237577 -0.02834112 ...,  0.33751497  0.01300001 -0.293     ]","[-0.03322884  0.27706145 -0.05937623 ..., -0.47117694 -0.00799999 -0.313     ]","[-0.16301775  0.06546969  0.03150698 ...,  0.48437683  0.012      -0.362     ]","[-0.00549485  0.11575685  0.22849164 ...,  0.38856088  0.02000002 -0.411     ]","[  7.89249988e-02  -1.10338031e-01  -7.74539858e-02 ...,  -3.44179679e-01
   1.21469478e-08  -4.08999997e-01]"
"[ 0.07565541  0.01087577 -0.02984112 ...,  0.33801497  0.01150001 -0.2945    ]","[-0.03422884  0.27806145 -0.06037623 ..., -0.47017694 -0.00699999 -0.314     ]","[-0.16351775  0.06496969  0.03200698 ...,  0.48387683  0.0105     -0.3635    ]","[-0.00349485  0.11375685  0.23049164 ...,  0.39056088  0.01900002 -0.411     ]","[ 0.074925   -0.10633803 -0.07345399 ..., -0.34017968  0.00100001 -0.405     ]"
"[ 0.07415541  0.00937577 -0.03134112 ...,  0.33551497  0.01400001 -0.295     ]","[-0.03322884  0.27706145 -0.05937623 ..., -0.46817694 -0.00999999 -0.313     ]","[-0.16201775  0.06646969  0.03050698 ...,  0.48537683  0.009      -0.365     ]","[-0.00299485  0.11325685  0.23099164 ...,  0.39206088  0.01950002 -0.4125    ]","[ 0.074425   -0.10683803 -0.07295399 ..., -0.34067968  0.00050001 -0.4055    ]"
"[ 0.07415541  0.00937577 -0.03134112 ...,  0.33451497  0.01400001 -0.294     ]","[-0.03022884  0.27406145 -0.05737623 ..., -0.46617694 -0.01299999 -0.316     ]","[-0.15801775  0.07046969  0.02650698 ...,  0.48837683  0.005      -0.363     ]","[-0.00549485  0.11575685  0.22849164 ...,  0.38956088  0.01700002 -0.414     ]","[ 0.072925   -0.10533803 -0.07145399 ..., -0.34417968  0.00200001 -0.409     ]"
"[ 0.07165541  0.00687577 -0.03384111 ...,  0.33301497  0.01550001 -0.2965    ]","[-0.02872884  0.27256145 -0.05587623 ..., -0.46567694 -0.01449999 -0.3175    ]","[-0.15601775  0.07146969  0.02450701 ...,  0.48637683  0.006      -0.364     ]","[-0.00849485  0.11875685  0.22549164 ...,  0.38656088  0.01400002 -0.415     ]","[ 0.071425   -0.10383803 -0.06995399 ..., -0.34267968  0.00050001 -0.4085    ]"
"[ 0.07015541  0.00537578 -0.0333463  ...,  0.33351497  0.01700001 -0.295     ]","[-0.02722885  0.27106145 -0.05437623 ..., -0.46517694 -0.01399999 -0.317     ]","[-0.15651775  0.07096969  0.02200701 ...,  0.48487683  0.0065     -0.3665    ]","[-0.00549485  0.11675685  0.22749164 ...,  0.38956088  0.01600002 -0.417     ]","[ 0.073925   -0.10633803 -0.07245399 ..., -0.34517968 -0.00199999 -0.411     ]"
"[ 0.07015541  0.00537578 -0.0333463  ...,  0.33351497  0.01600001 -0.295     ]","[-0.02722884  0.27106145 -0.05437623 ..., -0.46317694 -0.01099999 -0.319     ]","[-0.16001775  0.06746969  0.02050706 ...,  0.48837683  0.007      -0.37      ]","[-0.00299485  0.11525685  0.22899164 ...,  0.39206088  0.01750002 -0.4165    ]","[ 0.076925   -0.10933803 -0.07545399 ..., -0.34817968 -0.00499999 -0.414     ]"
"[ 0.06915541  0.00437578 -0.0343463  ...,  0.33451497  0.01500001 -0.293     ]","[-0.02572884  0.26856146 -0.05287623 ..., -0.46167694 -0.00849999 -0.3205    ]","[-0.16201775  0.06546969  0.02250706 ...,  0.49037683  0.009      -0.372     ]","[-0.00549484  0.11275685  0.23149164 ...,  0.39556088  0.01400002 -0.42      ]","[ 0.074925   -0.10733803 -0.07345399 ..., -0.35117968 -0.00699999 -0.415     ]"
"[ 0.06915541  0.00437577 -0.03434631 ...,  0.33451497  0.01500001 -0.294     ]","[-0.02522885  0.26806146 -0.05237623 ..., -0.46217694 -0.00799999 -0.322     ]","[-0.16001775  0.06746969  0.02050706 ...,  0.48937682  0.007      -0.371     ]","[-0.00549488  0.11175685  0.23249164 ...,  0.39656088  0.01300002 -0.421     ]","[ 0.073425   -0.10583803 -0.07195399 ..., -0.35367968 -0.00949999 -0.4155    ]"
"[ 0.07215541  0.00737577 -0.03134631 ...,  0.33151497  0.01200001 -0.291     ]","[-0.02822885  0.27106146 -0.05537623 ..., -0.46017694 -0.01099999 -0.325     ]","[-0.16051775  0.06696969  0.02100706 ...,  0.48887682  0.0065     -0.3705    ]","[-0.00399488  0.11225685  0.23399164 ...,  0.39806088  0.01150002 -0.4225    ]","[ 0.075925   -0.10833803 -0.07445399 ..., -0.35017968 -0.01199999 -0.418     ]"
"[ 0.07465541  0.00987577 -0.02884631 ...,  0.33001497  0.00950001 -0.2885    ]","[-0.03072884  0.27356146 -0.05787623 ..., -0.45767694 -0.01349999 -0.3265    ]","[-0.16201775  0.06546969  0.02250706 ...,  0.49137682  0.009      -0.374     ]","[-0.00749488  0.11575685  0.23049164 ...,  0.39456088  0.01500002 -0.42      ]","[ 0.077425   -0.10983803 -0.07595399 ..., -0.34867968 -0.01349999 -0.4195    ]"
"[ 0.07415541  0.00937577 -0.02934631 ...,  0.33351497  0.01100001 -0.291     ]","[-0.02972885  0.27256145 -0.05687623 ..., -0.45667694 -0.01249999 -0.3285    ]","[-0.16251775  0.06496969  0.02300706 ...,  0.49087682  0.0085     -0.3745    ]","[-0.00949488  0.11775685  0.22849164 ...,  0.39256088  0.01700002 -0.42      ]","[ 0.074925   -0.10733803 -0.07345399 ..., -0.34617968 -0.01099999 -0.42      ]"
"[ 0.07515541  0.01037577 -0.02834631 ...,  0.33351497  0.01300001 -0.29      ]","[-0.02822885  0.27106146 -0.05537624 ..., -0.45517694 -0.01299999 -0.33      ]","[-0.16451775  0.06296969  0.02500706 ...,  0.48887682  0.0105     -0.3745    ]","[-0.01149488  0.11875685  0.22749164 ...,  0.39156088  0.01600002 -0.423     ]","[ 0.074925   -0.10733803 -0.07345399 ..., -0.34417968 -0.00899999 -0.421     ]"
"[ 0.07365541  0.00887577 -0.02984631 ...,  0.33401497  0.01150001 -0.2895    ]","[-0.02672885  0.26956146 -0.05387624 ..., -0.45467694 -0.01349999 -0.3305    ]","[-0.16501775  0.06246969  0.02550706 ...,  0.48937682  0.009      -0.376     ]","[-0.01299488  0.12025685  0.22599164 ...,  0.39006088  0.01550002 -0.4235    ]","[ 0.072925   -0.10533803 -0.07145399 ..., -0.34317968 -0.00799999 -0.42      ]"
"[ 0.07215541  0.00737577 -0.03134631 ...,  0.33251497  0.01000001 -0.291     ]","[-0.02422885  0.26706146 -0.05137624 ..., -0.45317694 -0.01099999 -0.333     ]","[-0.16301775  0.06446969  0.02350706 ...,  0.48837682  0.008      -0.378     ]","[-0.01249489  0.12075685  0.22849162 ...,  0.39156088  0.01700002 -0.423     ]","[ 0.071925   -0.10433803 -0.07045399 ..., -0.34417968 -0.00899999 -0.421     ]"
"[ 0.07515541  0.01037577 -0.02834631 ...,  0.33051497  0.01300001 -0.294     ]","[-0.02222885  0.26506146 -0.04937624 ..., -0.45517694 -0.01299999 -0.335     ]","[-0.16301775  0.06346969  0.02350706 ...,  0.48737682  0.007      -0.378     ]","[-0.01249489  0.12075685  0.22849162 ...,  0.39156088  0.01800002 -0.423     ]","[ 0.070425   -0.10283803 -0.06895399 ..., -0.34267968 -0.01349999 -0.4235    ]"
"[ 0.07765541  0.01287577 -0.02584631 ...,  0.32901497  0.01550001 -0.2965    ]","[-0.02172885  0.26356146 -0.04787624 ..., -0.45767694 -0.01449999 -0.3375    ]","[-0.16401775  0.06246969  0.02450706 ...,  0.48737683  0.008      -0.378     ]","[-0.00749489  0.11575685  0.23349162 ...,  0.39456091  0.01400002 -0.426     ]","[ 0.071925   -0.10433803 -0.07045399 ..., -0.34117968 -0.01199999 -0.425     ]"
"[ 0.07565541  0.01087577 -0.02784631 ...,  0.33101497  0.01350001 -0.2985    ]","[-0.02122885  0.26306146 -0.04737624 ..., -0.45817694 -0.01299999 -0.337     ]","[-0.16601745  0.06046969  0.02650706 ...,  0.48637683  0.009      -0.379     ]","[-0.00699489  0.11525685  0.23399162 ...,  0.39506091  0.01350002 -0.4265    ]","[ 0.075925   -0.10833803 -0.07445399 ..., -0.33817968 -0.00999999 -0.429     ]"
"[ 0.07415541  0.00937577 -0.02934631 ...,  0.33351497  0.01500001 -0.299     ]","[-0.02072885  0.26256146 -0.04687624 ..., -0.45667694 -0.01349999 -0.3375    ]","[-0.16751744  0.05896969  0.02800706 ...,  0.48487683  0.0075     -0.3805    ]","[-0.00849489  0.11675685  0.23249162 ...,  0.39556091  0.01400002 -0.428     ]","[ 0.076925   -0.10933803 -0.07545399 ..., -0.34017968 -0.00799999 -0.428     ]"
"[ 0.07315541  0.00837577 -0.03034631 ...,  0.33351497  0.01500001 -0.301     ]","[-0.02022885  0.26206146 -0.04637624 ..., -0.45617694 -0.01399999 -0.336     ]","[-0.16601744  0.06046969  0.02650706 ...,  0.48637683  0.006      -0.379     ]","[-0.00899488  0.11725685  0.23199162 ...,  0.39706091  0.01350002 -0.4285    ]","[ 0.077425   -0.10983803 -0.07595399 ..., -0.34167968 -0.00649999 -0.4245    ]"
"[ 0.07115541  0.00637578 -0.03234631 ...,  0.33351497  0.01800001 -0.305     ]","[-0.02222885  0.26406146 -0.04837624 ..., -0.45717694 -0.01199999 -0.338     ]","[-0.16201744  0.06446969  0.02250706 ...,  0.48837683  0.004      -0.379     ]","[-0.00599489  0.11425685  0.23499162 ...,  0.39906091  0.01450002 -0.4315    ]","[ 0.074925   -0.10733803 -0.07345399 ..., -0.33917968 -0.00499999 -0.426     ]"
"[ 0.06965541  0.00487578 -0.03384631 ...,  0.33301497  0.01950001 -0.3065    ]","[-0.02572885  0.26756146 -0.05187624 ..., -0.45567694 -0.00849999 -0.3385    ]","[-0.16101744  0.06546969  0.0205071  ...,  0.48637683  0.002      -0.381     ]","[-0.00749489  0.11575685  0.23349162 ...,  0.39756091  0.01500002
 -0.43000001]","[ 0.071925   -0.10433803 -0.07045399 ..., -0.34017968 -0.00299999 -0.426     ]"
"[ 0.07415541  0.00937578 -0.02934631 ...,  0.32951497  0.01600001 -0.309     ]","[-0.02472885  0.26556146 -0.04987624 ..., -0.45467694 -0.00649999 -0.3395    ]","[-0.16001744  0.06746969  0.01950709 ...,  0.48537683  0.001      -0.382     ]","[-0.00849489  0.11675685  0.23249162 ...,  0.39656091  0.01600002
 -0.42800001]","[ 0.071425   -0.10383803 -0.06995399 ..., -0.33867968 -0.00449999 -0.4245    ]"
"[ 0.07515541  0.01037578 -0.02834631 ...,  0.32851497  0.01500001 -0.31      ]","[-0.02322885  0.26406146 -0.04837624 ..., -0.45617694 -0.00799999 -0.34      ]","[-0.16001744  0.06746969  0.02050709 ...,  0.48537683  0.003      -0.383     ]","[-0.01149489  0.11875685  0.22949162 ...,  0.39856091  0.01600002 -0.431     ]","[ 0.069925   -0.10233803 -0.06845399 ..., -0.33917968 -0.00599999 -0.426     ]"
"[ 0.07165541  0.00687578 -0.03184631 ...,  0.33201497  0.01350001 -0.3095    ]","[-0.02122885  0.26206146 -0.04637624 ..., -0.46017694 -0.01199999 -0.342     ]","[-0.16151744  0.06596969  0.02200708 ...,  0.48387683  0.0015     -0.3825    ]","[-0.01199489  0.11825685  0.22999162 ...,  0.39906091  0.01450002 -0.4325    ]","[ 0.068925   -0.10133803 -0.06745399 ..., -0.34217968 -0.00899999 -0.43      ]"
"[ 0.06915542  0.00437578 -0.03434631 ...,  0.33051497  0.01600001 -0.308     ]","[-0.02322885  0.26406146 -0.04837624 ..., -0.45817694 -0.00999999 -0.341     ]","[-0.16401744  0.06346969  0.02250705 ...,  0.48137683  0.003      -0.385     ]","[-0.00849489  0.11475685  0.23349162 ...,  0.40356091  0.01500002 -0.436     ]","[ 0.067425   -0.09983803 -0.06595399 ..., -0.34267968 -0.01049999 -0.4315    ]"
"[ 0.06965542  0.00487578 -0.03384631 ...,  0.33001497  0.01650001 -0.3075    ]","[-0.02372885  0.26456146 -0.04887624 ..., -0.45667694 -0.00949999 -0.3405    ]","[-0.16351744  0.06396969  0.02300705 ...,  0.48087683  0.0035     -0.3855    ]","[-0.00849489  0.11475685  0.23349162 ...,  0.40456091  0.01500002 -0.437     ]","[ 0.068925   -0.10133803 -0.06745399 ..., -0.34317968 -0.00899999 -0.433     ]"
"[ 0.07115542  0.00637578 -0.03234631 ...,  0.33451497  0.01700001 -0.309     ]","[-0.02222885  0.26306146 -0.04737624 ..., -0.45817694 -0.01099999 -0.34      ]","[-0.16701744  0.06546969  0.01750705 ...,  0.48437683  0.009      -0.391     ]","[-0.00699489  0.11325685  0.23499162 ...,  0.40606091  0.01350002 -0.4385    ]","[ 0.072925   -0.10533803 -0.07145399 ..., -0.34217968 -0.00499999 -0.435     ]"
"[ 0.07015542  0.00537578 -0.0333463  ...,  0.33551497  0.01600001 -0.308     ]","[-0.01972885  0.26056146 -0.04487624 ..., -0.45567694 -0.01349999 -0.3435    ]","[-0.16801744  0.06446969  0.01850705 ...,  0.48537683  0.01       -0.392     ]","[-0.00649489  0.11275685  0.23549162 ...,  0.40656091  0.01300002 -0.438     ]","[ 0.070925   -0.10333803 -0.06945399 ..., -0.34417968 -0.00399999 -0.433     ]"
"[ 0.06965542  0.00487578 -0.0338463  ...,  0.33501497  0.01550001 -0.3085    ]","[-0.02122885  0.26206146 -0.04637624 ..., -0.45417694 -0.01199999 -0.344     ]","[-0.16901744  0.06346969  0.01950705 ...,  0.48737683  0.011      -0.392     ]","[-0.00949489  0.11575685  0.23249162 ...,  0.40356091  0.01500002 -0.437     ]","[ 0.072425   -0.10483803 -0.07095399 ..., -0.34567968 -0.00349999 -0.4325    ]"
"[ 0.07015542  0.00537578 -0.03334631 ...,  0.33751497  0.01200001 -0.304     ]","[-0.02372885  0.26456146 -0.04987624 ..., -0.45167694 -0.00949999 -0.3475    ]","[-0.16501744  0.06746969  0.01550705 ...,  0.48637683  0.007      -0.396     ]","[-0.01199489  0.11825685  0.22999162 ...,  0.40106091  0.01550002 -0.4355    ]","[ 0.070925   -0.10333803 -0.06945399 ..., -0.34517968 -0.00499999 -0.43      ]"
"[ 0.07115542  0.00637578 -0.03234631 ...,  0.33551497  0.01400001 -0.302     ]","[-0.02122885  0.26206146 -0.04737624 ..., -0.45317694 -0.00799999 -0.348     ]","[-0.16351744  0.06896969  0.01400706 ...,  0.48587683  0.0055     -0.3975    ]","[-0.01049489  0.11675685  0.23149162 ...,  0.40456091  0.01200002 -0.436     ]","[ 0.069925   -0.10233803 -0.06845399 ..., -0.34317968 -0.00699999 -0.427     ]"
"[ 0.07165542  0.00687578 -0.03184631 ...,  0.33401497  0.01450001 -0.3025    ]","[-0.01822885  0.25906146 -0.04437624 ..., -0.45417694 -0.00699999 -0.349     ]","[-0.16601802  0.06546969  0.01750705 ...,  0.48837683  0.008      -0.396     ]","[-0.00999489  0.11625685  0.23199162 ...,  0.40506091  0.01150002 -0.4365    ]","[ 0.068925   -0.10133803 -0.06745399 ..., -0.34217968 -0.00799999 -0.43      ]"
"[ 0.07215542  0.00737578 -0.03134631 ...,  0.33551497  0.01300001 -0.302     ]","[-0.01922885  0.26006146 -0.04537624 ..., -0.45517694 -0.00799999 -0.35      ]","[-0.16701802  0.06446969  0.01850705 ...,  0.48937683  0.009      -0.395     ]","[-0.00849489  0.11475685  0.23349162 ...,  0.40656091  0.01200002 -0.442     ]","[ 0.067425   -0.09983803 -0.06595399 ..., -0.34067968 -0.00949999 -0.4315    ]"
"[ 0.06915542  0.00437578 -0.03434631 ...,  0.33651497  0.01600001 -0.305     ]","[-0.01722885  0.25806146 -0.04337624 ..., -0.45417694 -0.00899999 -0.351     ]","[-0.16751802  0.06196969  0.01900704 ...,  0.48787683  0.0105     -0.3935    ]","[-0.00749489  0.11375685  0.23449162 ...,  0.40756091  0.01100002 -0.443     ]","[ 0.066925   -0.09933803 -0.06545399 ..., -0.34017968 -0.00799999 -0.431     ]"
"[ 0.06915542  0.00437578 -0.03434631 ...,  0.33551497  0.01600001 -0.306     ]","[-0.01622885  0.25706146 -0.04237624 ..., -0.45317694 -0.00799999 -0.352     ]","[-0.17001801  0.05946969  0.02250704 ...,  0.48937683  0.008      -0.396     ]","[-0.00649489  0.11275685  0.23549162 ...,  0.40856091  0.01200002 -0.443     ]","[ 0.067425   -0.09983803 -0.06595399 ..., -0.33867968 -0.00649999 -0.4325    ]"
"[ 0.07115542  0.00737578 -0.03134631 ...,  0.33451497  0.01500001 -0.307     ]","[-0.01622885  0.25606146 -0.04137624 ..., -0.45217694 -0.00699999 -0.354     ]","[-0.17101801  0.05846969  0.02250704 ...,  0.49037683  0.007      -0.395     ]","[-0.00649489  0.11275685  0.23649162 ...,  0.41156091  0.01200002 -0.446     ]","[ 0.064925   -0.09733803 -0.06345399 ..., -0.33717968 -0.00599999 -0.43      ]"
"[ 0.06965542  0.00587578 -0.03284631 ...,  0.33401497  0.01650001 -0.3085    ]","[-0.01572885  0.25556146 -0.04087624 ..., -0.45267694 -0.0065     -0.3535    ]","[-0.17201801  0.05946969  0.02350704 ...,  0.48937683  0.007      -0.397     ]","[-0.00549489  0.11175685  0.23749162 ...,  0.41256091  0.01300002 -0.447     ]","[ 0.065925   -0.09833803 -0.06445399 ..., -0.33817968 -0.00699999 -0.429     ]"
"[ 0.06815542  0.00437578 -0.03434631 ...,  0.33451497  0.01500001 -0.31      ]","[-0.01522885  0.25506146 -0.04037624 ..., -0.45417694 -0.006      -0.354     ]","[-0.17301801  0.05846969  0.02450704 ...,  0.48737683  0.007      -0.398     ]","[-0.00749489  0.11375685  0.23549162 ...,  0.41556091  0.01700002
 -0.44900001]","[ 0.065425   -0.09783803 -0.06395399 ..., -0.33767968 -0.00649999 -0.4295    ]"
"[ 0.06765542  0.00387578 -0.03484631 ...,  0.33401497  0.01450001 -0.3095    ]","[-0.01372885  0.25356146 -0.03887624 ..., -0.45567694 -0.0055     -0.3555    ]","[-0.17401801  0.05746969  0.02550704 ...,  0.48837683  0.006      -0.399     ]","[-0.00699489  0.11325685  0.23599162 ...,  0.41606091  0.01650002
 -0.44950001]","[ 0.067925   -0.10033803 -0.06645399 ..., -0.33517968 -0.00499999 -0.432     ]"
"[ 0.06715542  0.00337578 -0.03534631 ...,  0.33451497  0.01400001 -0.311     ]","[-0.01522885  0.25506146 -0.04037624 ..., -0.45517694 -0.007      -0.356     ]","[-0.17351801  0.05796969  0.02500704 ...,  0.48887683  0.0065     -0.3995    ]","[-0.00599489  0.11225685  0.23699162 ...,  0.41506091  0.01550002
 -0.45150001]","[ 0.069925   -0.10233803 -0.06845399 ..., -0.33717968 -0.00699999 -0.434     ]"
"[ 0.07115542  0.00737578 -0.03134631 ...,  0.33051497  0.01800001 -0.315     ]","[-0.01822885  0.25806146 -0.04337624 ..., -0.45517694 -0.009      -0.358     ]","[-0.16801801  0.06246969  0.01950704 ...,  0.49437683  0.012      -0.404     ]","[-0.00549489  0.11175685  0.23749162 ...,  0.41556091  0.01600002
 -0.45300001]","[ 0.071425   -0.10383803 -0.06995399 ..., -0.34067968 -0.00949999 -0.4375    ]"
"[ 0.07265542  0.00887578 -0.02984631 ...,  0.32901497  0.01950001 -0.3165    ]","[-0.01522885  0.25506146 -0.04037624 ..., -0.45217694 -0.01       -0.356     ]","[-0.16901801  0.0614697   0.01850704 ...,  0.49537683  0.011      -0.403     ]","[-0.00499489  0.11125685  0.23799162 ...,  0.41606091  0.01650002
 -0.45450001]","[ 0.069925   -0.10233803 -0.06845399 ..., -0.34317968 -0.00999999 -0.436     ]"
"[ 0.07115542  0.00737578 -0.03134631 ...,  0.32851497  0.01800001 -0.316     ]","[-0.01472885  0.25456146 -0.03987624 ..., -0.44967694 -0.0125     -0.3545    ]","[-0.17001801  0.06346969  0.01550704 ...,  0.49637684  0.01       -0.4       ]","[-0.00849489  0.11475685  0.23449162 ...,  0.41256091  0.01300002
 -0.45800001]","[ 0.068925   -0.10133803 -0.06745399 ..., -0.34417968 -0.00899999 -0.435     ]"
"[ 0.07015542  0.00637578 -0.03234631 ...,  0.32751497  0.01700001 -0.314     ]","[-0.01822885  0.25806146 -0.04337624 ..., -0.44617694 -0.009      -0.357     ]","[-0.17101802  0.0614697   0.01750704 ...,  0.49437684  0.008      -0.398     ]","[-0.01049489  0.11675685  0.23249162 ...,  0.41056091  0.01100002
 -0.46000001]","[ 0.069425   -0.10183803 -0.06795399 ..., -0.34467968 -0.00849999 -0.4345    ]"
"[ 0.06915542  0.00537578 -0.03334631 ...,  0.32951497  0.01500001 -0.315     ]","[-0.02022885  0.26006146 -0.04537624 ..., -0.44517694 -0.007      -0.359     ]","[-0.17151802  0.0599697   0.01900705 ...,  0.49587684  0.0085     -0.3975    ]","[-0.00949489  0.11575685  0.23349162 ...,  0.40956091  0.01000002
 -0.46100001]","[ 0.066425   -0.09883803 -0.06495399 ..., -0.34067968 -0.00749999 -0.4365    ]"
"[ 0.06765542  0.00387578 -0.03484631 ...,  0.33001497  0.01350001 -0.3165    ]","[-0.01622885  0.25606146 -0.04237624 ..., -0.44917694 -0.011      -0.362     ]","[-0.16801802  0.0634697   0.01550705 ...,  0.49937684  0.005      -0.399     ]","[-0.00749489  0.11375685  0.23549162 ...,  0.41256091  0.01300002
 -0.46100001]","[ 0.065925   -0.09833803 -0.06445399 ..., -0.34217968 -0.00599999 -0.436     ]"
"[ 0.06615542  0.00237578 -0.03634631 ...,  0.33351497  0.01100001 -0.32      ]","[-0.01672885  0.25556146 -0.04287624 ..., -0.45067694 -0.0125     -0.3625    ]","[-0.16601802  0.0654697   0.01350705 ...,  0.50037684  0.003      -0.398     ]","[-0.00599489  0.11225685  0.23699162 ...,  0.41406091  0.01450002
 -0.45950001]","[ 0.064925   -0.09733803 -0.06345399 ..., -0.34117968 -0.00499999 -0.437     ]"
"[ 0.06615542  0.00237578 -0.03534631 ...,  0.33151497  0.00900001 -0.321     ]","[-0.02122885  0.26006146 -0.04737624 ..., -0.45417694 -0.008      -0.364     ]","[ -1.69018018e-01   6.14696967e-02   1.75070440e-02 ...,   4.96376836e-01
   2.57786289e-09  -3.99999997e-01]","[-0.00499489  0.11025685  0.23899162 ...,  0.41606091  0.01450002
 -0.46150001]","[ 0.065425   -0.09783803 -0.06395399 ..., -0.34067968 -0.00549999 -0.4375    ]"
"[ 0.06665542  0.00287578 -0.03484631 ...,  0.33001497  0.01050001 -0.3225    ]","[-0.02222885  0.26106146 -0.04837624 ..., -0.45517694 -0.007      -0.365     ]","[ -1.70018018e-01   6.04696968e-02   1.75070443e-02 ...,   4.95376836e-01
   2.58649178e-09  -3.99999997e-01]","[-0.00549489  0.11075685  0.23849162 ...,  0.41456091  0.01500002
 -0.46300001]","[ 0.064925   -0.09733803 -0.06345399 ..., -0.34017968 -0.00499999 -0.439     ]"
"[ 0.06515542  0.00137578 -0.03634631 ...,  0.32951497  0.01000001 -0.324     ]","[-0.01922885  0.25906146 -0.04337624 ..., -0.45017694 -0.002      -0.37      ]","[-0.17151801  0.0589697   0.01800704 ...,  0.49387684 -0.0015     -0.3985    ]","[-0.00349489  0.10875685  0.24049162 ...,  0.41656091  0.01600002
 -0.46500001]","[ 0.063425   -0.09583803 -0.06195399 ..., -0.33967968 -0.00649999 -0.4405    ]"
"[ 0.06915542  0.00537578 -0.03234631 ...,  0.32551497  0.01400001 -0.326     ]","[-0.01872885  0.25856146 -0.04287624 ..., -0.44967694 -0.0015     -0.3705    ]","[-0.17401801  0.0564697   0.01850683 ...,  0.49137684  0.001      -0.398     ]","[-0.00399489  0.10925685  0.23999162 ...,  0.41606091  0.01550002
 -0.46550001]","[ 0.067925   -0.10033803 -0.06645399 ..., -0.34217968 -0.00199999 -0.444     ]"
"[ 0.07065542  0.00687578 -0.03084631 ...,  0.32401497  0.01550001 -0.3265    ]","[-0.01672885  0.25656146 -0.04387624 ..., -0.44767694  0.0005     -0.3735    ]","[-0.174518    0.0549699   0.02000683 ...,  0.49187684  0.0025     -0.3965    ]","[-0.00449489  0.10975685  0.24149162 ...,  0.41856091  0.01300002
 -0.46900001]","[ 0.068925   -0.10133803 -0.06745399 ..., -0.34217968 -0.00099999 -0.445     ]"
"[ 0.07415542  0.01037578 -0.02734631 ...,  0.32051497  0.01300001 -0.323     ]","[-0.01922885  0.25806146 -0.04537624 ..., -0.44617694 -0.002      -0.376     ]","[-0.172018    0.0574699   0.02150683 ...,  0.49437683  0.002      -0.396     ]","[-0.00549489  0.11075685  0.24049162 ...,  0.41756091  0.01400002
 -0.46800001]","[ 0.069925   -0.10233803 -0.06845399 ..., -0.34017968 -0.00199999 -0.446     ]"
"[ 0.07315542  0.00937578 -0.02834631 ...,  0.31951497  0.01200001 -0.322     ]","[-0.02022885  0.25906146 -0.04637624 ..., -0.44717694 -0.003      -0.375     ]","[-0.172518    0.0559699   0.02100683 ...,  0.49287683  0.0025     -0.3945    ]","[-0.00999489  0.11525685  0.23599162 ...,  0.41306091  0.01850002
 -0.46650001]","[ 0.065925   -0.09833803 -0.06445399 ..., -0.34417968 -0.00099999 -0.45      ]"
