policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.05415536  0.04637572 -0.07934144 ...,  0.4275149   0.02399999 -0.127     ]","[-0.08972747  0.26956082 -0.09387607 ..., -0.49567696 -0.05850017
 -0.07650001]","[-0.11251774  0.15196706 -0.04199287 ...,  0.36387687 -0.00150001
 -0.13549998]","[-0.04949666  0.2107569   0.11749167 ...,  0.36856083  0.011      -0.045     ]","[ 0.12592469 -0.16133805 -0.14945438 ..., -0.29317967  0.043      -0.11500001]"
"[ 0.05415536  0.04637572 -0.07934144 ...,  0.4295149   0.02399999 -0.126     ]","[-0.09022747  0.27106082 -0.09537607 ..., -0.49517696 -0.05700017
 -0.07800001]","[-0.11101774  0.15046706 -0.04349287 ...,  0.36337687 -0.00200001
 -0.13199998]","[-0.05049666  0.2097569   0.11849167 ...,  0.36756083  0.012      -0.046     ]","[ 0.12192469 -0.15733805 -0.14445438 ..., -0.28917967  0.044      -0.11700001]"
"[ 0.05515536  0.04537572 -0.08034144 ...,  0.4305149   0.02299999 -0.125     ]","[-0.09122747  0.27006082 -0.09437607 ..., -0.49517696 -0.05700017
 -0.07800001]","[-0.11051774  0.14996706 -0.04399287 ...,  0.36287687 -0.00150001
 -0.13149998]","[-0.04999666  0.2102569   0.11799167 ...,  0.36706083  0.0115     -0.0465    ]","[ 0.12042469 -0.15583805 -0.14295438 ..., -0.28867967  0.0445     -0.11650001]"
"[ 0.05615536  0.04437572 -0.08134144 ...,  0.4295149   0.02399999 -0.126     ]","[-0.09322747  0.26806082 -0.09237607 ..., -0.49717696 -0.05600017
 -0.07900001]","[-0.11001774  0.14946706 -0.04449287 ...,  0.36337687 -0.00100001
 -0.12999998]","[-0.04899666  0.2112569   0.11699167 ...,  0.36906083  0.0105     -0.0475    ]","[ 0.12192469 -0.15733805 -0.14445438 ..., -0.28717967  0.043      -0.11600001]"
"[ 0.05515536  0.04437572 -0.08134144 ...,  0.4295149   0.02299999 -0.126     ]","[-0.09322747  0.26906082 -0.09337607 ..., -0.50017696 -0.05500017
 -0.07500001]","[ -1.09017741e-01   1.48467064e-01  -4.54928680e-02 ...,   3.62376866e-01
  -5.37447763e-09  -1.29999979e-01]","[-0.05049666  0.2097569   0.11849167 ...,  0.37056083  0.01       -0.049     ]","[ 0.12092469 -0.15633805 -0.14345438 ..., -0.28817967  0.042      -0.11600001]"
"[ 0.05465536  0.04487572 -0.08084144 ...,  0.4310149   0.02149999 -0.1275    ]","[-0.09322747  0.27006082 -0.09437607 ..., -0.50117696 -0.05500017
 -0.07500001]","[ -1.09017741e-01   1.48467064e-01  -4.54928680e-02 ...,   3.60376866e-01
  -5.37503155e-09  -1.28999979e-01]","[-0.04999666  0.2102569   0.11799167 ...,  0.37006083  0.0095     -0.0475    ]","[ 0.11992469 -0.15533805 -0.14245438 ..., -0.28717967  0.042      -0.11300001]"
"[ 0.05415536  0.04537572 -0.08034144 ...,  0.4315149   0.02399999 -0.126     ]","[-0.09122747  0.27206082 -0.09637607 ..., -0.50417696 -0.05600017
 -0.07500001]","[-0.11001774  0.14946706 -0.04349287 ...,  0.35837687 -0.00100001
 -0.12599998]","[-0.04949666  0.2107569   0.11749167 ...,  0.36856083  0.009      -0.046     ]","[ 0.12092469 -0.15633805 -0.14345438 ..., -0.28717967  0.041      -0.11200001]"
"[ 0.05315536  0.04637572 -0.07934144 ...,  0.4295149   0.02499999 -0.128     ]","[-0.09272747  0.27056082 -0.09487607 ..., -0.50267696 -0.05750017
 -0.07550001]","[ -1.09017741e-01   1.48467064e-01  -4.44928681e-02 ...,   3.58376866e-01
  -5.37558413e-09  -1.25999979e-01]","[-0.05149666  0.2097569   0.11849167 ...,  0.36856083  0.01       -0.049     ]","[ 0.12442469 -0.15983805 -0.14695438 ..., -0.28567967  0.0395     -0.11050001]"
"[ 0.05415536  0.04537572 -0.08034144 ...,  0.4305149   0.02399999 -0.128     ]","[-0.09322747  0.27006082 -0.09437607 ..., -0.50217696 -0.05900017
 -0.07700001]","[-0.10951774  0.14896706 -0.04399287 ...,  0.35887687 -0.00050001
 -0.12749998]","[-0.04899666  0.2122569   0.11599167 ...,  0.36806083  0.0085     -0.0535    ]","[ 0.12692469 -0.16233805 -0.14945438 ..., -0.28517967  0.038      -0.11000001]"
"[ 0.05415536  0.04537572 -0.08034144 ...,  0.4325149   0.01999999 -0.127     ]","[-0.09222747  0.27106082 -0.09537607 ..., -0.50317696 -0.05800017
 -0.07600001]","[-0.10701774  0.14646706 -0.04649287 ...,  0.36137687  0.00199999
 -0.12499998]","[-0.05049666  0.2107569   0.11749167 ...,  0.36856083  0.01       -0.052     ]","[ 0.12642469 -0.16183805 -0.14895438 ..., -0.28367967  0.0385     -0.10850001]"
"[ 0.05415536  0.04537572 -0.08034144 ...,  0.4315149   0.01699999 -0.125     ]","[-0.09572747  0.26956082 -0.09387607 ..., -0.50667696 -0.05650017
 -0.07450001]","[-0.10601774  0.14546706 -0.04549287 ...,  0.36237687  0.00299999
 -0.12599998]","[-0.04899666  0.2122569   0.11599167 ...,  0.36906083  0.0085     -0.0505    ]","[ 0.12592469 -0.16133805 -0.14845438 ..., -0.28417967  0.038      -0.11100001]"
"[ 0.05915536  0.04037572 -0.08534144 ...,  0.4325149   0.01399999 -0.122     ]","[-0.09622747  0.26906082 -0.09337607 ..., -0.50817696 -0.05800017
 -0.07600001]","[-0.10501774  0.14446706 -0.04649287 ...,  0.36337687  0.00299999
 -0.12599998]","[-0.04749666  0.2137569   0.11449167 ...,  0.36856083  0.007      -0.053     ]","[ 0.12642469 -0.16183805 -0.14895438 ..., -0.28267967  0.0375     -0.10950001]"
"[ 0.05965536  0.03987572 -0.08584144 ...,  0.4330149   0.01449999 -0.1225    ]","[-0.09622747  0.27006082 -0.09437607 ..., -0.50917696 -0.05900017
 -0.07700001]","[-0.10501774  0.14446706 -0.04649287 ...,  0.36437687  0.00299999
 -0.12699998]","[-0.04899666  0.2122569   0.11599167 ...,  0.36906083  0.0085     -0.0545    ]","[ 0.12592469 -0.16133805 -0.14845438 ..., -0.28117967  0.036      -0.11100001]"
"[ 0.05815536  0.04137572 -0.08434144 ...,  0.4355149   0.01299999 -0.12      ]","[-0.09522747  0.27406082 -0.09837607 ..., -0.50817696 -0.05900017
 -0.07800001]","[-0.10551774  0.14496706 -0.04599287 ...,  0.36387687  0.00349999
 -0.12449998]","[-0.04849666  0.2127569   0.11549167 ...,  0.37056083  0.008      -0.056     ]","[ 0.12692469 -0.16233805 -0.14945438 ..., -0.28217967  0.035      -0.11400001]"
"[ 0.05915536  0.04037572 -0.08534144 ...,  0.4345149   0.01199999 -0.119     ]","[-0.09422747  0.27506082 -0.09937607 ..., -0.50817696 -0.06000017
 -0.07900001]","[-0.10701774  0.14646706 -0.04449287 ...,  0.36237687  0.00499999
 -0.12499998]","[-0.04549666  0.2157569   0.11249167 ...,  0.37156083  0.005      -0.06      ]","[ 0.12742469 -0.16283805 -0.14995438 ..., -0.28367967  0.0355     -0.11450001]"
"[ 0.05915536  0.04037572 -0.08534144 ...,  0.4335149   0.00999999 -0.119     ]","[-0.09022747  0.27906082 -0.10337607 ..., -0.50617696 -0.05900017
 -0.08000001]","[-0.10701774  0.14646706 -0.04449287 ...,  0.36337687  0.00499999
 -0.12499998]","[-0.04249666  0.2197569   0.10849167 ...,  0.37356083  0.002      -0.064     ]","[ 0.12892469 -0.16433805 -0.15145438 ..., -0.28517967  0.035      -0.11500001]"
"[ 0.06065536  0.03887572 -0.08684144 ...,  0.4330149   0.00849999 -0.1195    ]","[-0.08522747  0.28406082 -0.10837607 ..., -0.50617696 -0.06200017
 -0.08400001]","[-0.10601774  0.14546706 -0.04549287 ...,  0.36237687  0.00399999
 -0.12599998]","[ -4.24966587e-02   2.21756899e-01   1.06491674e-01 ...,   3.74560831e-01
  -4.34649488e-11  -6.69999951e-02]","[ 0.12942469 -0.16483805 -0.15195438 ..., -0.28367967  0.0335     -0.11550001]"
"[ 0.06315536  0.03637572 -0.08934144 ...,  0.4345149   0.00699999 -0.117     ]","[-0.08022747  0.28906082 -0.11337607 ..., -0.50317696 -0.06300017
 -0.08800001]","[-0.10501774  0.14446706 -0.04649287 ...,  0.36337687  0.00299999
 -0.12799998]","[-0.04549666  0.2237569   0.10849167 ...,  0.37656083 -0.003      -0.072     ]","[ 0.13092469 -0.16633805 -0.15345438 ..., -0.28517967  0.032      -0.11600001]"
"[ 0.06365536  0.03587572 -0.08984144 ...,  0.4350149   0.00649999 -0.1175    ]","[-0.07972747  0.28956082 -0.11387607 ..., -0.50267696 -0.06250017
 -0.08850001]","[-0.10401774  0.14346706 -0.04749287 ...,  0.36137687  0.00099999
 -0.12699998]","[-0.04549666  0.2247569   0.10749167 ...,  0.37756083 -0.004      -0.074     ]","[ 0.13192469 -0.16733805 -0.15445438 ..., -0.28717967  0.028      -0.11700001]"
"[ 0.06415536  0.03537572 -0.09034144 ...,  0.4335149   0.00499999 -0.12      ]","[-0.07522747  0.28506082 -0.10937607 ..., -0.50017696 -0.06300017
 -0.08600001]","[-0.10401774  0.14346706 -0.04749287 ...,  0.36137687  0.00099999
 -0.12299998]","[-0.04599666  0.2242569   0.10899167 ...,  0.37906083 -0.0055     -0.0755    ]","[ 0.13342469 -0.16883805 -0.15595438 ..., -0.28667967  0.0265     -0.11650001]"
"[ 0.06415536  0.03537572 -0.09034144 ...,  0.4355149   0.00399999 -0.12      ]","[-0.07422747  0.28306082 -0.10737607 ..., -0.50017696 -0.06200017
 -0.08800001]","[-0.10101774  0.14046706 -0.05049287 ...,  0.36137687 -0.00100001
 -0.12199998]","[-0.04449666  0.2257569   0.10749167 ...,  0.38056083 -0.006      -0.077     ]","[ 0.13392469 -0.16933805 -0.15645438 ..., -0.28717967  0.025      -0.11300001]"
"[ 0.06415536  0.03537572 -0.09034144 ...,  0.4365149   0.00499999 -0.12      ]","[-0.07222747  0.28106082 -0.10537607 ..., -0.50017696 -0.06100017
 -0.08800001]","[-0.10201774  0.14146706 -0.04949287 ...,  0.36237687 -0.00100001
 -0.12199998]","[-0.04549666  0.2247569   0.10849167 ...,  0.38156083 -0.007      -0.076     ]","[ 0.13392469 -0.16933805 -0.15645438 ..., -0.28817967  0.025      -0.11300001]"
"[ 0.06265536  0.03687572 -0.08884144 ...,  0.4360149   0.00349999 -0.1195    ]","[-0.07372747  0.27956082 -0.10387607 ..., -0.49967696 -0.06250017
 -0.08850001]","[ -9.90177407e-02   1.38467061e-01  -5.14928683e-02 ...,   3.60376866e-01
  -5.34465904e-09  -1.19999979e-01]","[-0.04649666  0.2237569   0.10949167 ...,  0.38256083 -0.006      -0.076     ]","[ 0.13192469 -0.16733805 -0.15445438 ..., -0.29017967  0.027      -0.11100001]"
"[ 0.06215536  0.03737572 -0.08834144 ...,  0.4375149   0.00499999 -0.121     ]","[-0.07222747  0.27806082 -0.10237607 ..., -0.50217696 -0.06100017
 -0.08700001]","[-0.09851774  0.13796706 -0.05199287 ...,  0.35987687 -0.00050001
 -0.12049998]","[-0.04699666  0.2232569   0.10999167 ...,  0.38406083 -0.0055     -0.0775    ]","[ 0.13242469 -0.16783805 -0.15495438 ..., -0.28967967  0.0275     -0.10850001]"
"[ 0.05915536  0.04037572 -0.08534144 ...,  0.4405149   0.00599999 -0.125     ]","[-0.07322747  0.27906082 -0.10337607 ..., -0.50117696 -0.06100017
 -0.08700001]","[-0.09901774  0.13846706 -0.05149287 ...,  0.35837687  0.00099999
 -0.12199998]","[-0.04849666  0.2217569   0.11149167 ...,  0.38256083 -0.007      -0.079     ]","[ 0.13292469 -0.16833805 -0.15545438 ..., -0.28917967  0.027      -0.10700001]"
"[ 0.05715536  0.04237572 -0.08334144 ...,  0.4415149   0.00599999 -0.125     ]","[-0.07022748  0.27806082 -0.10237607 ..., -0.50417696 -0.06300017
 -0.08300001]","[-0.09751774  0.13696706 -0.05099287 ...,  0.35887687  0.00049999
 -0.12349998]","[-0.04699666  0.2232569   0.10999167 ...,  0.38406083 -0.0085     -0.0805    ]","[ 0.13242469 -0.16783805 -0.15495438 ..., -0.29067967  0.0265     -0.10950001]"
"[ 0.05815536  0.04137572 -0.08434144 ...,  0.4425149   0.00699999 -0.126     ]","[-0.07222747  0.27906082 -0.10337607 ..., -0.50717696 -0.06500017
 -0.08500001]","[ -9.80177408e-02   1.37467061e-01  -5.04928690e-02 ...,   3.57376866e-01
  -5.34474119e-09  -1.22999979e-01]","[-0.04849666  0.2217569   0.11149167 ...,  0.38356083 -0.01       -0.08      ]","[ 0.13292469 -0.16833805 -0.15545438 ..., -0.29017967  0.028      -0.10800001]"
"[ 0.05915536  0.04037572 -0.08534144 ...,  0.4425149   0.00799999 -0.126     ]","[-0.07122747  0.27806082 -0.10237607 ..., -0.50917696 -0.06500017
 -0.08200001]","[-0.09951774  0.13896706 -0.04899287 ...,  0.35787687 -0.00150001
 -0.12449998]","[-0.04999666  0.2202569   0.11299167 ...,  0.38406083 -0.0085     -0.0815    ]","[ 0.13392469 -0.16933805 -0.15645438 ..., -0.28917967  0.027      -0.10900001]"
"[ 0.06015536  0.03937572 -0.08634144 ...,  0.4425149   0.00799999 -0.127     ]","[-0.06922747  0.27606082 -0.10037607 ..., -0.51117696 -0.06800017
 -0.08200001]","[ -1.00017741e-01   1.39467061e-01  -4.84928690e-02 ...,   3.58376866e-01
  -5.34397525e-09  -1.22999979e-01]","[-0.04849666  0.2217569   0.11149167 ...,  0.38356083 -0.008      -0.08      ]","[ 0.13492469 -0.17033805 -0.15745438 ..., -0.28917967  0.025      -0.11100001]"
"[ 0.05915536  0.04037572 -0.08534144 ...,  0.4415149   0.00799999 -0.129     ]","[-0.06822747  0.27506082 -0.09937607 ..., -0.51417696 -0.07200017
 -0.08100001]","[-0.09901774  0.13846706 -0.04949287 ...,  0.35737687  0.00099999
 -0.12199998]","[-0.04749666  0.2227569   0.11049167 ...,  0.38456083 -0.007      -0.081     ]","[ 0.13692469 -0.17233805 -0.15945438 ..., -0.29117967  0.022      -0.11200001]"
"[ 0.06165536  0.03787572 -0.08784144 ...,  0.4420149   0.01049999 -0.1315    ]","[-0.06772747  0.27456082 -0.09887607 ..., -0.51367696 -0.07250017
 -0.08150001]","[-0.09951774  0.13896706 -0.04899287 ...,  0.35787687  0.00049999
 -0.12149998]","[-0.04749666  0.2227569   0.11049167 ...,  0.38456083 -0.007      -0.081     ]","[ 0.13642469 -0.17183805 -0.15895438 ..., -0.28967967  0.0225     -0.11150001]"
"[ 0.06315536  0.03637572 -0.08934144 ...,  0.4435149   0.00999999 -0.133     ]","[-0.06722748  0.27306082 -0.09737607 ..., -0.51117696 -0.07200017
 -0.08100001]","[-0.09901774  0.13846706 -0.04849287 ...,  0.36037687  0.00099999
 -0.11899998]","[-0.04899666  0.2212569   0.11199167 ...,  0.38406083 -0.0065     -0.0815    ]","[ 0.13892469 -0.17433805 -0.15945438 ..., -0.28817967  0.022      -0.11200001]"
"[ 0.06315536  0.03637572 -0.08934144 ...,  0.4435149   0.01099999 -0.134     ]","[-0.06822748  0.27206082 -0.09637607 ..., -0.50917696 -0.07300017
 -0.08300001]","[ -9.80177408e-02   1.37467061e-01  -4.94928688e-02 ...,   3.59376866e-01
  -5.34587074e-09  -1.19999979e-01]","[-0.04699666  0.2232569   0.10999167 ...,  0.38506083 -0.0055     -0.0825    ]","[ 0.13692469 -0.17233805 -0.15745438 ..., -0.28917967  0.022      -0.11200001]"
"[ 0.06265536  0.03687572 -0.08884144 ...,  0.4440149   0.01049999 -0.1345    ]","[-0.06822747  0.27106082 -0.09537607 ..., -0.50817696 -0.07400017
 -0.08100001]","[-0.09751774  0.13696706 -0.04999287 ...,  0.35987687  0.00049999
 -0.12049998]","[-0.04849666  0.2217569   0.11249167 ...,  0.38456083 -0.007      -0.084     ]","[ 0.13792469 -0.17333805 -0.15845438 ..., -0.29017967  0.021      -0.11300001]"
"[ 0.06215536  0.03737572 -0.08834144 ...,  0.4415149   0.00599999 -0.134     ]","[-0.06722747  0.27006082 -0.09437607 ..., -0.50917696 -0.07300017
 -0.08200001]","[-0.09701774  0.13546706 -0.05049287 ...,  0.35837687  0.00099999
 -0.11899998]","[-0.04749666  0.2227569   0.11149167 ...,  0.38356083 -0.006      -0.085     ]","[ 0.13392469 -0.16933805 -0.15445438 ..., -0.29217967  0.023      -0.11200001]"
"[ 0.06115536  0.03737572 -0.08734144 ...,  0.4405149   0.00299999 -0.136     ]","[-0.06722747  0.27006082 -0.09437607 ..., -0.50817696 -0.07100017
 -0.08100001]","[-0.09551774  0.13596703 -0.05199285 ...,  0.35987687  0.00249999
 -0.11849998]","[-0.04699666  0.2232569   0.11099167 ...,  0.38406083 -0.0075     -0.0865    ]","[ 0.13292469 -0.16833805 -0.15345438 ..., -0.29317967  0.024      -0.11100001]"
"[ 0.06065536  0.03787572 -0.08684144 ...,  0.4400149   0.00349999 -0.1365    ]","[-0.06722747  0.26906082 -0.09337607 ..., -0.50917696 -0.07200017
 -0.08300001]","[-0.09751774  0.13796703 -0.04999285 ...,  0.35987687  0.00049999
 -0.12049998]","[-0.04749666  0.2227569   0.11149167 ...,  0.38356083 -0.006      -0.085     ]","[ 0.13242469 -0.16783805 -0.15295438 ..., -0.29167967  0.0235     -0.11250001]"
"[ 0.06165536  0.03687572 -0.08784144 ...,  0.4420149   0.00449999 -0.1345    ]","[-0.06622748  0.26906082 -0.09337607 ..., -0.51117696 -0.07500017
 -0.08400001]","[-0.09501774  0.13546703 -0.05249285 ...,  0.36037687 -0.00100001
 -0.11899998]","[-0.04649666  0.2237569   0.11049167 ...,  0.38356083 -0.005      -0.083     ]","[ 0.13092469 -0.16633805 -0.15145438 ..., -0.29117967  0.022      -0.11400001]"
"[ 0.06015536  0.03837572 -0.08634144 ...,  0.4405149   0.00399999 -0.133     ]","[-0.06672748  0.26956082 -0.09387607 ..., -0.51067696 -0.07550017
 -0.08450001]","[-0.09451774  0.13496703 -0.05299285 ...,  0.36087687 -0.00150001
 -0.11849998]","[-0.04449666  0.2257569   0.10849167 ...,  0.38256083 -0.004      -0.081     ]","[ 0.12942469 -0.16483805 -0.14995438 ..., -0.29067967  0.0235     -0.11350001]"
"[ 0.05865536  0.03987572 -0.08484144 ...,  0.4400149   0.00349999 -0.1325    ]","[-0.06572748  0.26756082 -0.09187607 ..., -0.51167696 -0.07350017
 -0.08550001]","[-0.09501774  0.13546703 -0.05249285 ...,  0.36237687 -0.00200001
 -0.11899998]","[-0.04399666  0.2262569   0.10799167 ...,  0.38206083 -0.0035     -0.0815    ]","[ 0.12992469 -0.16533805 -0.15045438 ..., -0.29117967  0.023      -0.11500001]"
"[ 0.05815536  0.04037572 -0.08434144 ...,  0.4405149   0.00299999 -0.134     ]","[-0.06822748  0.26606082 -0.09037607 ..., -0.50917696 -0.07300017
 -0.08500001]","[-0.09551774  0.13596703 -0.05199285 ...,  0.36187687 -0.00250001
 -0.11949998]","[-0.04449666  0.2257569   0.10849167 ...,  0.38256083 -0.003      -0.083     ]","[ 0.12592469 -0.16133805 -0.14645438 ..., -0.29617967  0.023      -0.11700001]"
"[ 0.05915536  0.03937572 -0.08534144 ...,  0.4415149   0.00399999 -0.133     ]","[-0.06722748  0.26606082 -0.09037607 ..., -0.50717696 -0.07400017
 -0.08300001]","[-0.09501774  0.13546703 -0.05249285 ...,  0.36037687 -0.00200001
 -0.12099998]","[-0.04449666  0.2257569   0.10849167 ...,  0.38156083 -0.002      -0.085     ]","[ 0.12692469 -0.16233805 -0.14745438 ..., -0.29817967  0.022      -0.11600001]"
"[ 0.05865536  0.03987572 -0.08484144 ...,  0.4410149   0.00449999 -0.1325    ]","[-0.07072748  0.26756082 -0.09187607 ..., -0.50467696 -0.07450017
 -0.08450001]","[-0.09501774  0.13546703 -0.05149285 ...,  0.35837687 -0.00400001
 -0.12399998]","[-0.04299666  0.2272569   0.10699167 ...,  0.38206083 -0.0035     -0.0855    ]","[ 0.12692469 -0.16233805 -0.14745438 ..., -0.30217967  0.021      -0.11700001]"
"[ 0.05915536  0.03937572 -0.08534144 ...,  0.4415149   0.00599999 -0.131     ]","[-0.07022748  0.26606082 -0.09037607 ..., -0.50417696 -0.07600017
 -0.08300001]","[-0.09551774  0.13496703 -0.05099285 ...,  0.35787687 -0.00250001
 -0.12349998]","[-0.04449666  0.2257569   0.10849167 ...,  0.38256083 -0.004      -0.088     ]","[ 0.12692469 -0.16233805 -0.14745438 ..., -0.30617967  0.021      -0.12100001]"
"[ 0.06115536  0.03737572 -0.08734144 ...,  0.4435149   0.00299999 -0.134     ]","[-0.06872748  0.26656082 -0.09087607 ..., -0.50467696 -0.07750017
 -0.08250001]","[-0.09601774  0.13546703 -0.05049285 ...,  0.35637687 -0.00300001
 -0.12099998]","[-0.04549666  0.2257569   0.10949167 ...,  0.38156083 -0.005      -0.088     ]","[ 0.12592469 -0.16133805 -0.14645438 ..., -0.30717967  0.019      -0.12200001]"
"[ 0.06115536  0.03837572 -0.08734144 ...,  0.4435149   0.00399999 -0.133     ]","[-0.07022748  0.26706082 -0.09137607 ..., -0.50217696 -0.07500017 -0.085     ]","[-0.09451774  0.13596703 -0.05199285 ...,  0.35487687 -0.00250001
 -0.11849998]","[-0.04699666  0.2242569   0.11099167 ...,  0.38306083 -0.0045     -0.0875    ]","[ 0.12442469 -0.15983805 -0.14495438 ..., -0.30767967  0.0185     -0.12250001]"
"[ 0.06115536  0.03737572 -0.08734144 ...,  0.4415149   0.00199999 -0.135     ]","[-0.06922748  0.26606082 -0.09037607 ..., -0.50317696 -0.07400017 -0.086     ]","[-0.09501774  0.13646703 -0.05149285 ...,  0.35637687 -0.00300001
 -0.11999998]","[-0.04549666  0.2257569   0.10949167 ...,  0.38256083 -0.003      -0.087     ]","[ 0.12592469 -0.16133805 -0.14645438 ..., -0.30817967  0.018      -0.12100001]"
"[ 0.06215536  0.03637572 -0.08834144 ...,  0.4435149  -0.00100001 -0.135     ]","[-0.06972748  0.26656082 -0.09087607 ..., -0.50267696 -0.07450017 -0.0855    ]","[-0.09701774  0.13746703 -0.04949285 ...,  0.35537687 -0.00200001
 -0.12299998]","[-0.04349666  0.2267569   0.10849167 ...,  0.38556083 -0.005      -0.086     ]","[ 0.12492469 -0.16133805 -0.14545438 ..., -0.30817967  0.018      -0.11700001]"
"[ 0.06215536  0.03537572 -0.08934144 ...,  0.4405149  -0.00400001 -0.134     ]","[-0.06922748  0.26506082 -0.08937607 ..., -0.50117696 -0.07200017 -0.083     ]","[-0.09701774  0.13746703 -0.04949285 ...,  0.35537687 -0.00400001
 -0.12599998]","[-0.04299666  0.2272569   0.10799167 ...,  0.38706083 -0.0045     -0.0845    ]","[ 0.12542469 -0.16183805 -0.14595438 ..., -0.30867967  0.0175     -0.11650001]"
"[ 0.06265536  0.03487572 -0.08984144 ...,  0.4410149  -0.00450001 -0.1345    ]","[-0.07022748  0.26606082 -0.09037607 ..., -0.50217696 -0.07300017 -0.084     ]","[-0.09601774  0.13646703 -0.05049285 ...,  0.35637687 -0.00300001
 -0.12499998]","[-0.04449666  0.2257569   0.10949167 ...,  0.38556083 -0.003      -0.083     ]","[ 0.12342469 -0.15983805 -0.14395438 ..., -0.30567967  0.0155     -0.11250001]"
"[ 0.06215536  0.03637572 -0.08834144 ...,  0.4395149  -0.00300001 -0.134     ]","[-0.06972748  0.26756082 -0.09187607 ..., -0.50067696 -0.07350017 -0.0835    ]","[-0.09501774  0.13546703 -0.05149285 ...,  0.35737687 -0.00200001
 -0.12599998]","[-0.04549666  0.2247569   0.11049167 ...,  0.38656083 -0.002      -0.082     ]","[ 0.12292469 -0.15933805 -0.14345438 ..., -0.30417967  0.016      -0.11300001]"
"[ 0.06365536  0.03487572 -0.08984144 ...,  0.4410149  -0.00350001 -0.1355    ]","[-0.07022748  0.26706082 -0.09137607 ..., -0.49917696 -0.07200017 -0.085     ]","[-0.09601774  0.13646703 -0.05049285 ...,  0.35637687 -0.00100001
 -0.12899998]","[-0.04599666  0.2242569   0.11099167 ...,  0.38606083 -0.0025     -0.0825    ]","[ 0.12292469 -0.15933805 -0.14345438 ..., -0.30217967  0.016      -0.11100001]"
"[ 0.06265536  0.03587572 -0.08884144 ...,  0.4430149  -0.00550001 -0.1365    ]","[-0.07122748  0.26606082 -0.09037607 ..., -0.49817696 -0.07300017 -0.086     ]","[-0.09501774  0.13446703 -0.05149285 ...,  0.35637687 -0.00300001
 -0.12599998]","[-0.04399666  0.22625689  0.11099167 ...,  0.38706083 -0.0025     -0.0825    ]","[ 0.12342469 -0.15983805 -0.14395438 ..., -0.30367967  0.0165     -0.11250001]"
"[ 0.06015536  0.03637572 -0.08634144 ...,  0.4425149  -0.00500001 -0.134     ]","[-0.07172748  0.26456082 -0.08887607 ..., -0.49767696 -0.07250017 -0.0855    ]","[-0.09551774  0.13396703 -0.05199285 ...,  0.35687687 -0.00250001
 -0.12549998]","[-0.04199666  0.22725689  0.10899167 ...,  0.38406083 -0.0005     -0.0845    ]","[ 0.12492469 -0.16133805 -0.14545438 ..., -0.30217967  0.016      -0.11400001]"
"[ 0.06015536  0.03637572 -0.08634144 ...,  0.4445149  -0.00400001 -0.134     ]","[-0.07122748  0.26406082 -0.08837607 ..., -0.49917696 -0.07200017 -0.084     ]","[-0.09501774  0.13346703 -0.05249285 ...,  0.35537687 -0.00300001
 -0.12599998]","[ -4.14966594e-02   2.26756895e-01   1.08491673e-01 ...,   3.82560831e-01
  -8.47273082e-11  -8.59999951e-02]","[ 0.12342469 -0.15983805 -0.14395438 ..., -0.30267967  0.0155     -0.11250001]"
"[  5.91553583e-02   3.73757217e-02  -8.53414364e-02 ...,   4.45514904e-01
  -5.41113318e-09  -1.33000000e-01]","[-0.07422748  0.26306082 -0.08737607 ..., -0.49917696 -0.07000017 -0.083     ]","[-0.09351774  0.13196703 -0.05299285 ...,  0.35587687 -0.00350001
 -0.12849998]","[-0.04249666  0.22575689  0.10949167 ...,  0.38356083 -0.001      -0.085     ]","[ 0.12492469 -0.16133805 -0.14545438 ..., -0.30217967  0.017      -0.11400001]"
"[ 0.05815536  0.03837572 -0.08434144 ...,  0.4465149   0.00099999 -0.134     ]","[-0.07222748  0.26106082 -0.08537607 ..., -0.50017696 -0.06900017 -0.082     ]","[-0.09301774  0.13146703 -0.05349285 ...,  0.35537687 -0.00200001
 -0.12699998]","[-0.04299666  0.22525689  0.10999167 ...,  0.38406083 -0.0005     -0.0855    ]","[ 0.12492469 -0.16133805 -0.14545438 ..., -0.30317967  0.018      -0.11500001]"
"[ 0.05865536  0.03787572 -0.08484144 ...,  0.4460149   0.00049999 -0.1345    ]","[-0.07022748  0.26106082 -0.08537607 ..., -0.49917696 -0.07000017 -0.08      ]","[-0.09301774  0.13146703 -0.05349285 ...,  0.35537687 -0.00200001
 -0.12799998]","[-0.04249666  0.22575689  0.10949167 ...,  0.38556083 -0.001      -0.084     ]","[ 0.12342469 -0.15983805 -0.14395438 ..., -0.30367967  0.0175     -0.11650001]"
"[ 0.05865536  0.03787572 -0.08484144 ...,  0.4450149   0.00149999 -0.1355    ]","[-0.07122748  0.26006082 -0.08437607 ..., -0.50117696 -0.06900017 -0.079     ]","[-0.09351774  0.12996703 -0.05299285 ...,  0.35687687 -0.00250001
 -0.12949998]","[-0.04399666  0.22425689  0.11099167 ...,  0.38706083 -0.0015     -0.0825    ]","[ 0.12542469 -0.16183805 -0.14595438 ..., -0.30167967  0.0185     -0.11950001]"
