policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.03115552  0.07337573 -0.05134143 ...,  0.35751491  0.027      -0.029     ]","[-0.15922795  0.21406078 -0.04437624 ..., -0.48717694  0.013      -0.181     ]","[-0.06201779  0.10446957 -0.08449283 ...,  0.44837688  0.009      -0.104     ]","[-0.03649677  0.21075692  0.13149168 ...,  0.35856084 -0.011      -0.105     ]","[ 0.15192469 -0.18033803 -0.11645449 ..., -0.25617967 -0.001      -0.147     ]"
"[ 0.03015552  0.07237573 -0.05234143 ...,  0.35851491  0.026      -0.028     ]","[-0.16072795  0.21256078 -0.04287624 ..., -0.48767694  0.0115     -0.1815    ]","[-0.06301779  0.10346957 -0.08349283 ...,  0.44937688  0.008      -0.103     ]","[-0.03549677  0.20975692  0.13249168 ...,  0.35956084 -0.01       -0.106     ]","[ 0.15092469 -0.18033803 -0.11545449 ..., -0.25717967  0.001      -0.146     ]"
"[ 0.02965552  0.07187573 -0.05284143 ...,  0.35801491  0.0265     -0.0285    ]","[-0.16222795  0.21106078 -0.04137624 ..., -0.48617694  0.013      -0.181     ]","[-0.06251779  0.10396957 -0.08399283 ...,  0.44987688  0.0075     -0.1025    ]","[-0.03599677  0.21025692  0.13199168 ...,  0.35906084 -0.0095     -0.1065    ]","[ 0.15042469 -0.17983803 -0.11495449 ..., -0.25767967  0.0015     -0.1485    ]"
"[ 0.03115552  0.07337573 -0.05134143 ...,  0.35851491  0.025      -0.03      ]","[-0.16172795  0.21156078 -0.04187624 ..., -0.48767694  0.0115     -0.1815    ]","[-0.06401779  0.10246957 -0.08249283 ...,  0.44737688  0.01       -0.103     ]","[-0.03849677  0.21275692  0.12949168 ...,  0.36056084 -0.012      -0.103     ]","[ 0.15092469 -0.18033803 -0.11545449 ..., -0.25817967  0.002      -0.149     ]"
"[ 0.03315552  0.07537573 -0.04934143 ...,  0.35751491  0.023      -0.032     ]","[-0.16022795  0.21306078 -0.04337624 ..., -0.48717694  0.011      -0.181     ]","[-0.06451779  0.10196957 -0.08199283 ...,  0.44687688  0.0085     -0.1045    ]","[-0.04349677  0.21775692  0.12449168 ...,  0.35856084 -0.015      -0.103     ]","[ 0.15092469 -0.18033803 -0.11645449 ..., -0.26017967  0.002      -0.15      ]"
"[ 0.03265552  0.07487573 -0.04984143 ...,  0.35501491  0.0235     -0.0305    ]","[-0.16122795  0.21206078 -0.04237624 ..., -0.48617694  0.012      -0.18      ]","[-0.06701779  0.09946957 -0.07949283 ...,  0.44537688  0.011      -0.105     ]","[-0.04649677  0.21875692  0.12349168 ...,  0.35856084 -0.016      -0.101     ]","[ 0.14942469 -0.17883803 -0.11495449 ..., -0.26067967  0.0015     -0.1485    ]"
"[ 0.03315552  0.07537573 -0.04934143 ...,  0.35551491  0.022      -0.033     ]","[-0.16172795  0.21156078 -0.04187624 ..., -0.48767694  0.0145     -0.1805    ]","[-0.06801779  0.09846957 -0.07849283 ...,  0.44337688  0.014      -0.106     ]","[-0.05149677  0.22175692  0.11949168 ...,  0.35756084 -0.018      -0.1       ]","[ 0.14892469 -0.17833803 -0.11245449 ..., -0.26317967  0.003      -0.15      ]"
"[ 0.03315552  0.07537573 -0.04934143 ...,  0.35551491  0.022      -0.038     ]","[-0.16022795  0.21306078 -0.04337624 ..., -0.48817694  0.016      -0.179     ]","[-0.06801779  0.09846957 -0.07849283 ...,  0.44137688  0.013      -0.107     ]","[-0.05649677  0.22475692  0.11549168 ...,  0.35756084 -0.018      -0.097     ]","[ 0.14792469 -0.17733803 -0.11145449 ..., -0.26417967  0.002      -0.149     ]"
"[ 0.03315552  0.07637573 -0.04834143 ...,  0.35751491  0.022      -0.039     ]","[-0.16122795  0.21206078 -0.04237624 ..., -0.48817694  0.014      -0.177     ]","[-0.06751779  0.09896957 -0.07899283 ...,  0.44287688  0.0145     -0.1055    ]","[-0.05749677  0.22575692  0.11449168 ...,  0.35656084 -0.019      -0.098     ]","[ 0.14792469 -0.17733803 -0.11145449 ..., -0.26317967  0.002      -0.149     ]"
"[ 0.03315552  0.07637573 -0.04834143 ...,  0.35751491  0.022      -0.039     ]","[-0.16222795  0.21106078 -0.04137624 ..., -0.48917694  0.013      -0.178     ]","[-0.06501779  0.10146957 -0.08149283 ...,  0.44337688  0.013      -0.105     ]","[-0.05749677  0.22575692  0.11449168 ...,  0.35556084 -0.018      -0.099     ]","[ 0.14942469 -0.17883803 -0.11295449 ..., -0.26267967  0.0035     -0.1495    ]"
"[ 0.03415552  0.07737573 -0.04734143 ...,  0.35951491  0.02       -0.035     ]","[-0.16222795  0.21106078 -0.04137624 ..., -0.48717694  0.013      -0.177     ]","[-0.06201779  0.10446957 -0.08449283 ...,  0.44437688  0.012      -0.105     ]","[-0.05849677  0.22675692  0.11449168 ...,  0.35456084 -0.017      -0.097     ]","[ 0.14792469 -0.17733803 -0.11145449 ..., -0.26217967  0.002      -0.151     ]"
"[ 0.03465552  0.07787573 -0.04684143 ...,  0.36101491  0.0195     -0.0365    ]","[-0.16222795  0.21106078 -0.04137624 ..., -0.48617694  0.013      -0.177     ]","[-0.05801779  0.10846957 -0.08849283 ...,  0.44437688  0.009      -0.106     ]","[-0.05649677  0.22475692  0.11649168 ...,  0.35556084 -0.019      -0.096     ]","[ 0.14642469 -0.17583803 -0.10995449 ..., -0.26267967  0.0015     -0.1495    ]"
"[ 0.03515552  0.07837573 -0.04634143 ...,  0.36051491  0.018      -0.037     ]","[-0.16222795  0.21106078 -0.04137624 ..., -0.48717694  0.014      -0.179     ]","[-0.05601779  0.11046957 -0.09049283 ...,  0.44437688  0.01       -0.109     ]","[-0.05499677  0.22325692  0.11799168 ...,  0.35506084 -0.0205     -0.0965    ]","[ 0.14392469 -0.17333803 -0.10745449 ..., -0.26217967  0.004      -0.151     ]"
"[ 0.03815552  0.08037573 -0.04434143 ...,  0.35551491  0.016      -0.036     ]","[-0.16272795  0.21056078 -0.04087624 ..., -0.48667694  0.0145     -0.1805    ]","[-0.05301779  0.11346957 -0.09349283 ...,  0.44537688  0.009      -0.11      ]","[-0.05349677  0.22175692  0.11949168 ...,  0.35556084 -0.02       -0.097     ]","[ 0.14392469 -0.17333803 -0.10745449 ..., -0.26317967  0.003      -0.15      ]"
"[ 0.04315552  0.08537573 -0.03934143 ...,  0.35451491  0.011      -0.037     ]","[-0.16372795  0.20956078 -0.03987624 ..., -0.48567694  0.0135     -0.1815    ]","[-0.05201779  0.11446957 -0.09449283 ...,  0.44537688  0.009      -0.111     ]","[-0.05149677  0.21975692  0.12149168 ...,  0.35356084 -0.021      -0.098     ]","[ 0.14492469 -0.17333803 -0.10845449 ..., -0.26317967  0.004      -0.15      ]"
"[ 0.04815552  0.09037573 -0.03434143 ...,  0.35151491  0.006      -0.036     ]","[-0.16322795  0.21006078 -0.04037624 ..., -0.48517694  0.015      -0.183     ]","[-0.05301779  0.11346957 -0.09349283 ...,  0.44537688  0.01       -0.113     ]","[-0.05049677  0.21875692  0.12249168 ...,  0.35356084 -0.021      -0.098     ]","[ 0.14492469 -0.17333803 -0.10945449 ..., -0.26417967  0.005      -0.147     ]"
"[ 0.05315552  0.09537573 -0.02934143 ...,  0.35151491  0.003      -0.035     ]","[-0.16122795  0.21206078 -0.04237624 ..., -0.48417694  0.015      -0.182     ]","[-0.05401779  0.11246957 -0.09249283 ...,  0.44537688  0.01       -0.113     ]","[-0.04899677  0.21725692  0.12399168 ...,  0.35506084 -0.0215     -0.0965    ]","[ 0.14342469 -0.17183803 -0.10795449 ..., -0.26267967  0.0065     -0.1485    ]"
"[ 0.05715552  0.09637573 -0.02834143 ...,  0.35151491 -0.001      -0.036     ]","[-0.16222795  0.21106078 -0.04137624 ..., -0.48217694  0.017      -0.184     ]","[-0.05401779  0.11246957 -0.09249283 ...,  0.44337688  0.01       -0.114     ]","[-0.05049677  0.21875692  0.12249168 ...,  0.35356084 -0.021      -0.097     ]","[ 0.14292469 -0.17133803 -0.10745449 ..., -0.26317967  0.007      -0.148     ]"
"[ 0.05765552  0.09587573 -0.02884143 ...,  0.35101491 -0.0015     -0.0345    ]","[-0.16322795  0.21006078 -0.04037624 ..., -0.48117694  0.018      -0.185     ]","[-0.05451779  0.11196957 -0.09199283 ...,  0.44387688  0.0085     -0.1145    ]","[-0.05149676  0.21775692  0.12349168 ...,  0.35256084 -0.022      -0.098     ]","[ 0.14292469 -0.17133803 -0.10845449 ..., -0.26217967  0.006      -0.148     ]"
"[ 0.05715552  0.09637573 -0.02834143 ...,  0.35051491 -0.001      -0.034     ]","[-0.16322795  0.21006078 -0.04037624 ..., -0.47817694  0.019      -0.189     ]","[-0.05501779  0.11146957 -0.09149283 ...,  0.44537688  0.008      -0.115     ]","[-0.05199676  0.21825692  0.12299168 ...,  0.35306084 -0.0215     -0.0975    ]","[ 0.14142469 -0.16983803 -0.10695449 ..., -0.26267967  0.0075     -0.1465    ]"
"[ 0.05815552  0.09537573 -0.02934143 ...,  0.35151491 -0.002      -0.035     ]","[-0.16422795  0.20906078 -0.03937624 ..., -0.47617694  0.02       -0.191     ]","[-0.05701779  0.10946957 -0.08949283 ...,  0.44637688  0.009      -0.116     ]","[-0.05349676  0.21975692  0.12149168 ...,  0.35156084 -0.02       -0.099     ]","[ 0.14092469 -0.16933803 -0.10745449 ..., -0.26317967  0.009      -0.148     ]"
"[ 0.05865552  0.09487573 -0.02984143 ...,  0.35101491 -0.0025     -0.0355    ]","[-0.16422795  0.21006078 -0.03937624 ..., -0.47317694  0.019      -0.193     ]","[-0.05901779  0.10746957 -0.08749283 ...,  0.44937688  0.008      -0.115     ]","[-0.05349676  0.22075692  0.12049168 ...,  0.35156084 -0.022      -0.097     ]","[ 0.14142469 -0.16983803 -0.10795449 ..., -0.26167967  0.0095     -0.1505    ]"
"[ 0.06015552  0.09237573 -0.03234143 ...,  0.35151491 -0.003      -0.039     ]","[-0.16372795  0.21056078 -0.03987624 ..., -0.47267694  0.0205     -0.1945    ]","[-0.06301779  0.10346957 -0.08349283 ...,  0.45437688  0.012      -0.116     ]","[-0.05299676  0.22125692  0.11999168 ...,  0.35006084 -0.0215     -0.0955    ]","[ 0.14092469 -0.16933803 -0.10745449 ..., -0.26017967  0.01       -0.151     ]"
"[ 0.06115552  0.09137573 -0.03334143 ...,  0.35051491 -0.004      -0.038     ]","[-0.16122795  0.21306078 -0.04237624 ..., -0.47117694  0.023      -0.198     ]","[-0.06701779  0.09946957 -0.07949283 ...,  0.45737688  0.014      -0.119     ]","[-0.05449676  0.22275692  0.11849168 ...,  0.34956084 -0.021      -0.096     ]","[ 0.14192469 -0.17033803 -0.10845449 ..., -0.25917967  0.009      -0.15      ]"
"[ 0.06065552  0.09187573 -0.03284143 ...,  0.35101491 -0.0035     -0.0375    ]","[-0.16222795  0.21206078 -0.04137624 ..., -0.47017694  0.022      -0.197     ]","[-0.06901779  0.09846957 -0.07749283 ...,  0.45837688  0.017      -0.122     ]","[-0.05449676  0.22375692  0.11749168 ...,  0.34856084 -0.021      -0.098     ]","[ 0.14242469 -0.17083803 -0.10895449 ..., -0.25867967  0.0085     -0.1505    ]"
"[ 0.06315552  0.09037573 -0.03434143 ...,  0.35151491 -0.008      -0.042     ]","[-0.16622795  0.20806078 -0.03637624 ..., -0.47217694  0.021      -0.195     ]","[-0.06801779  0.09946957 -0.07849283 ...,  0.45937688  0.018      -0.123     ]","[-0.05349676  0.22275692  0.11849168 ...,  0.34956084 -0.021      -0.097     ]","[ 0.14192469 -0.17033803 -0.10845449 ..., -0.26017967  0.01       -0.147     ]"
"[ 0.06515552  0.08637573 -0.03834143 ...,  0.35151491 -0.01       -0.044     ]","[-0.16622795  0.20806078 -0.03637624 ..., -0.46917694  0.024      -0.191     ]","[-0.06901779  0.09846957 -0.07749283 ...,  0.45937688  0.017      -0.123     ]","[-0.05499676  0.22425692  0.11699168 ...,  0.34906084 -0.0185     -0.0985    ]","[ 0.14292469 -0.17133803 -0.10945449 ..., -0.25917967  0.009      -0.144     ]"
"[ 0.06715552  0.08437573 -0.04034143 ...,  0.35051491 -0.012      -0.044     ]","[-0.16622795  0.20706078 -0.03537624 ..., -0.46917694  0.026      -0.192     ]","[-0.06951779  0.09796957 -0.07699283 ...,  0.45887688  0.0155     -0.1245    ]","[-0.05449676  0.22375692  0.11749168 ...,  0.34756084 -0.018      -0.097     ]","[ 0.14192469 -0.17033803 -0.10845449 ..., -0.26017967  0.009      -0.142     ]"
"[ 0.06715552  0.08337573 -0.04234143 ...,  0.35051491 -0.014      -0.043     ]","[-0.16822795  0.20506078 -0.03337624 ..., -0.47017694  0.026      -0.196     ]","[-0.07001779  0.09746957 -0.07649283 ...,  0.46037688  0.017      -0.123     ]","[-0.05399676  0.22325692  0.11799168 ...,  0.34806084 -0.0175     -0.0975    ]","[ 0.14192469 -0.17033803 -0.10845449 ..., -0.26117967  0.009      -0.138     ]"
"[ 0.06865552  0.08187573 -0.04384143 ...,  0.35001491 -0.0135     -0.0425    ]","[-0.16872795  0.20356078 -0.03187624 ..., -0.46967694  0.0255     -0.1945    ]","[-0.07001779  0.09846957 -0.07649283 ...,  0.46137688  0.017      -0.123     ]","[-0.05499676  0.22325692  0.11699168 ...,  0.34906084 -0.0185     -0.0955    ]","[ 0.14292469 -0.17133803 -0.10945449 ..., -0.26017967  0.01       -0.137     ]"
"[ 0.06915552  0.08137573 -0.04434143 ...,  0.35151491 -0.015      -0.043     ]","[-0.16922795  0.20306078 -0.03137624 ..., -0.46917694  0.025      -0.194     ]","[-0.06801779  0.09946957 -0.07849283 ...,  0.46137688  0.015      -0.124     ]","[-0.05449676  0.22275692  0.11749168 ...,  0.34956084 -0.017      -0.094     ]","[ 0.14342469 -0.17183803 -0.10995449 ..., -0.25967967  0.0095     -0.1375    ]"
"[ 0.06915552  0.08137573 -0.04434143 ...,  0.35251491 -0.015      -0.044     ]","[-0.16872795  0.20356078 -0.03187624 ..., -0.46967694  0.0245     -0.1935    ]","[-0.06851779  0.09896957 -0.07799283 ...,  0.46287688  0.0135     -0.1255    ]","[-0.05349676  0.22175692  0.11849168 ...,  0.35056084 -0.016      -0.093     ]","[ 0.14392469 -0.17233803 -0.11045449 ..., -0.25917967  0.009      -0.138     ]"
"[ 0.06965552  0.08087573 -0.04484143 ...,  0.35201491 -0.0155     -0.0455    ]","[-0.16822795  0.20406078 -0.03237624 ..., -0.47017694  0.025      -0.194     ]","[-0.07001779  0.09746957 -0.07649283 ...,  0.46237688  0.015      -0.124     ]","[-0.05399676  0.22225692  0.11799168 ...,  0.35006084 -0.0165     -0.0935    ]","[ 0.14342469 -0.17183803 -0.10995449 ..., -0.25767967  0.0075     -0.1385    ]"
"[ 0.07115552  0.07937573 -0.04634143 ...,  0.35151491 -0.017      -0.045     ]","[-0.16672795  0.20556078 -0.03387624 ..., -0.47267694  0.0265     -0.1915    ]","[-0.07101779  0.09646957 -0.07549283 ...,  0.46437688  0.015      -0.122     ]","[-0.05349676  0.22175692  0.12049168 ...,  0.35156084 -0.016      -0.097     ]","[ 0.14292469 -0.17133803 -0.10945449 ..., -0.25917967  0.008      -0.14      ]"
"[ 0.07215552  0.07837573 -0.04734143 ...,  0.34951491 -0.015      -0.044     ]","[-0.16622795  0.20606078 -0.03437624 ..., -0.47317694  0.027      -0.19      ]","[-0.07401779  0.09346957 -0.07249283 ...,  0.46537688  0.017      -0.122     ]","[-0.05249676  0.22075692  0.12149168 ...,  0.35156084 -0.016      -0.097     ]","[ 0.14392469 -0.17233803 -0.11045449 ..., -0.26017967  0.008      -0.14      ]"
"[ 0.07115552  0.07937573 -0.04634143 ...,  0.34851491 -0.014      -0.045     ]","[-0.16722795  0.20506078 -0.03337624 ..., -0.47317694  0.028      -0.189     ]","[-0.07701779  0.09046957 -0.06949283 ...,  0.46737688  0.021      -0.121     ]","[-0.05249676  0.21975692  0.12249168 ...,  0.35056084 -0.014      -0.096     ]","[ 0.14192469 -0.17033803 -0.10845449 ..., -0.26217967  0.01       -0.142     ]"
"[ 0.07065552  0.07987573 -0.04584143 ...,  0.34801491 -0.0145     -0.0455    ]","[-0.17122795  0.20106078 -0.02937624 ..., -0.46917694  0.024      -0.19      ]","[-0.07701779  0.08946957 -0.06949283 ...,  0.46637688  0.023      -0.118     ]","[-0.05199676  0.21825692  0.12299168 ...,  0.35206084 -0.0135     -0.0955    ]","[ 0.14192469 -0.17033803 -0.10845449 ..., -0.26317967  0.01       -0.143     ]"
"[ 0.07415552  0.07637573 -0.04934143 ...,  0.34951491 -0.017      -0.046     ]","[-0.17322795  0.19806078 -0.02637624 ..., -0.47017694  0.022      -0.192     ]","[-0.08001779  0.08646957 -0.06649283 ...,  0.46537688  0.028      -0.118     ]","[-0.05349676  0.21975692  0.12149168 ...,  0.35056084 -0.014      -0.095     ]","[ 0.14342469 -0.17183803 -0.10995449 ..., -0.26167967  0.0105     -0.1435    ]"
"[ 0.07615552  0.07537573 -0.05034143 ...,  0.35051491 -0.017      -0.047     ]","[-0.17722795  0.19306078 -0.02137624 ..., -0.46817694  0.019      -0.192     ]","[-0.08351779  0.08296957 -0.06299283 ...,  0.46287688  0.0315     -0.1195    ]","[-0.05149676  0.21775692  0.12349168 ...,  0.34756084 -0.013      -0.097     ]","[ 0.14292469 -0.17133803 -0.10945449 ..., -0.26517967  0.011      -0.146     ]"
"[ 0.07515552  0.07637573 -0.04934143 ...,  0.35051491 -0.015      -0.046     ]","[-0.17922795  0.19006078 -0.01837624 ..., -0.46317694  0.017      -0.193     ]","[-0.08501779  0.08146957 -0.06149283 ...,  0.46337688  0.031      -0.121     ]","[-0.05349676  0.22075692  0.12049168 ...,  0.34456084 -0.014      -0.099     ]","[ 0.14242469 -0.17083803 -0.10895449 ..., -0.26467967  0.0105     -0.1475    ]"
"[ 0.07465552  0.07687573 -0.04884143 ...,  0.35001491 -0.0145     -0.0465    ]","[-0.17822795  0.18706078 -0.01737624 ..., -0.45917694  0.013      -0.197     ]","[-0.08401779  0.08246957 -0.06249283 ...,  0.46537688  0.03       -0.123     ]","[-0.05649676  0.22575692  0.11549168 ...,  0.33956084 -0.017      -0.101     ]","[ 0.14292469 -0.17033803 -0.10945449 ..., -0.26517967  0.01       -0.147     ]"
"[ 0.07515552  0.07637573 -0.04934143 ...,  0.34951491 -0.015      -0.048     ]","[-0.17772795  0.18656078 -0.01787624 ..., -0.45867694  0.0125     -0.1975    ]","[-0.08101779  0.08546957 -0.06549283 ...,  0.46637688  0.028      -0.122     ]","[-0.06149676  0.23075692  0.11049168 ...,  0.33456084 -0.022      -0.096     ]","[ 0.14292469 -0.17033803 -0.11045449 ..., -0.26517967  0.011      -0.146     ]"
"[ 0.07565552  0.07587573 -0.04984143 ...,  0.35101491 -0.0155     -0.0505    ]","[-0.17522795  0.18906078 -0.02037624 ..., -0.45417694  0.011      -0.194     ]","[-0.07951779  0.08696957 -0.06699283 ...,  0.46687688  0.0275     -0.1235    ]","[-0.06449676  0.23375692  0.10749168 ...,  0.33156084 -0.025      -0.093     ]","[ 0.14342469 -0.17083803 -0.11095449 ..., -0.26667967  0.0095     -0.1465    ]"
"[ 0.07665552  0.07487573 -0.05084143 ...,  0.35201491 -0.0165     -0.0515    ]","[-0.17422795  0.19006078 -0.02137624 ..., -0.45317694  0.011      -0.195     ]","[-0.07901779  0.08746957 -0.06749283 ...,  0.46837688  0.027      -0.123     ]","[-0.06149678  0.23175692  0.10949167 ...,  0.33356084 -0.023      -0.096     ]","[ 0.14192469 -0.16933803 -0.10945449 ..., -0.26817967  0.009      -0.147     ]"
"[ 0.07515552  0.07637573 -0.04934143 ...,  0.3525149  -0.017      -0.053     ]","[-0.17122795  0.19306078 -0.02437624 ..., -0.45017694  0.009      -0.195     ]","[-0.07951779  0.08796957 -0.06699283 ...,  0.46787688  0.0275     -0.1225    ]","[-0.06099678  0.23125692  0.10999167 ...,  0.33406084 -0.0235     -0.0955    ]","[ 0.14192469 -0.16933803 -0.11045449 ..., -0.26717967  0.009      -0.147     ]"
"[ 0.07415552  0.07737573 -0.04834143 ...,  0.3535149  -0.016      -0.054     ]","[-0.17022795  0.19406078 -0.02537624 ..., -0.44817694  0.007      -0.193     ]","[-0.07801779  0.09246957 -0.06849283 ...,  0.46737688  0.024      -0.125     ]","[-0.0589968   0.22925692  0.11199165 ...,  0.33706084 -0.0195     -0.0965    ]","[ 0.14042469 -0.16783803 -0.10895449 ..., -0.26767967  0.0085     -0.1485    ]"
"[ 0.07215552  0.07837573 -0.04734143 ...,  0.3555149  -0.015      -0.056     ]","[-0.16822795  0.19606078 -0.02737624 ..., -0.44517694  0.006      -0.195     ]","[-0.07501779  0.09546957 -0.07149283 ...,  0.46737688  0.02       -0.128     ]","[-0.0574968   0.22775692  0.11349165 ...,  0.33856084 -0.021      -0.097     ]","[ 0.13992469 -0.16733803 -0.11045449 ..., -0.26917967  0.009      -0.15      ]"
"[ 0.07215552  0.07737573 -0.04834143 ...,  0.3555149  -0.016      -0.054     ]","[-0.16922795  0.19506078 -0.02637624 ..., -0.44617694  0.007      -0.196     ]","[-0.07001779  0.09846957 -0.07649283 ...,  0.46637688  0.016      -0.129     ]","[-0.0559968   0.22625692  0.11499165 ...,  0.34006084 -0.0205     -0.0985    ]","[ 0.14092469 -0.16833803 -0.11145449 ..., -0.26817967  0.01       -0.152     ]"
"[ 0.07215552  0.07737573 -0.04834143 ...,  0.3545149  -0.016      -0.052     ]","[-0.16972795  0.19456078 -0.02587624 ..., -0.44667694  0.0075     -0.1965    ]","[-0.07001779  0.09946957 -0.07649283 ...,  0.46637688  0.013      -0.134     ]","[-0.0534968   0.22575692  0.11749165 ...,  0.34156084 -0.021      -0.101     ]","[ 0.14042469 -0.16783803 -0.11095449 ..., -0.26767967  0.0105     -0.1515    ]"
"[ 0.07215552  0.07737573 -0.04834143 ...,  0.3515149  -0.018      -0.051     ]","[-0.16972795  0.19456078 -0.02587624 ..., -0.44667694  0.0075     -0.1975    ]","[-0.06801779  0.10346957 -0.07749283 ...,  0.46637688  0.011      -0.137     ]","[-0.0514968   0.22375692  0.11849165 ...,  0.34356084 -0.023      -0.103     ]","[ 0.13992469 -0.16733803 -0.11045449 ..., -0.26917967  0.011      -0.153     ]"
"[ 0.07115552  0.07837573 -0.04734143 ...,  0.3505149  -0.017      -0.052     ]","[-0.17022795  0.19406078 -0.02537624 ..., -0.44717694  0.008      -0.199     ]","[-0.06901779  0.10446957 -0.07649283 ...,  0.46737688  0.012      -0.138     ]","[-0.0524968   0.21975692  0.12249165 ...,  0.34556084 -0.028      -0.106     ]","[ 0.13892469 -0.16633803 -0.11045449 ..., -0.27117967  0.009      -0.155     ]"
"[ 0.07115552  0.07837573 -0.04734143 ...,  0.3505149  -0.018      -0.051     ]","[-0.17172795  0.19256078 -0.02387624 ..., -0.44767694  0.0095     -0.2005    ]","[-0.07001779  0.10546957 -0.07549283 ...,  0.46637688  0.014      -0.14      ]","[-0.0534968   0.21675692  0.12549165 ...,  0.34956084 -0.031      -0.107     ]","[ 0.13942469 -0.16683803 -0.11095449 ..., -0.27067967  0.0085     -0.1565    ]"
"[ 0.07165552  0.07787573 -0.04784143 ...,  0.3500149  -0.0185     -0.0505    ]","[-0.16922795  0.19506078 -0.02637624 ..., -0.44717694  0.009      -0.201     ]","[-0.07201779  0.10846957 -0.07349283 ...,  0.46337688  0.017      -0.141     ]","[-0.0544968   0.21575692  0.12649165 ...,  0.34856084 -0.033      -0.105     ]","[ 0.13942469 -0.16683803 -0.11095449 ..., -0.26967967  0.0085     -0.1585    ]"
"[ 0.07215552  0.07737573 -0.04834143 ...,  0.3505149  -0.019      -0.052     ]","[-0.16922795  0.19506078 -0.02637624 ..., -0.44717694  0.008      -0.202     ]","[-0.07301779  0.10946957 -0.07249283 ...,  0.46337688  0.02       -0.142     ]","[-0.0574968   0.21275692  0.12949165 ...,  0.34956084 -0.037      -0.106     ]","[ 0.13792469 -0.16533803 -0.10945449 ..., -0.26917967  0.009      -0.158     ]"
"[ 0.07415552  0.07537573 -0.05034143 ...,  0.3495149  -0.019      -0.05      ]","[-0.16922795  0.19506078 -0.02637624 ..., -0.44717694  0.008      -0.2       ]","[-0.07401779  0.11046957 -0.07149283 ...,  0.46237688  0.021      -0.143     ]","[-0.0599968   0.21025692  0.13199165 ...,  0.35306084 -0.0405     -0.1075    ]","[ 0.13842469 -0.16583803 -0.11095449 ..., -0.26867967  0.0085     -0.1575    ]"
"[ 0.07315552  0.07637573 -0.04934143 ...,  0.3505149  -0.017      -0.049     ]","[-0.17122795  0.19306078 -0.02437624 ..., -0.44717694  0.01       -0.2       ]","[-0.07401779  0.11046957 -0.07149283 ...,  0.46137688  0.021      -0.145     ]","[-0.0604968   0.20975692  0.13249165 ...,  0.35356084 -0.041      -0.11      ]","[ 0.14092469 -0.16833803 -0.11345449 ..., -0.27017967  0.006      -0.159     ]"
"[ 0.07265552  0.07687573 -0.04884143 ...,  0.3510149  -0.0155     -0.0475    ]","[-0.17072795  0.19256078 -0.02487624 ..., -0.44767694  0.0095     -0.1985    ]","[-0.07501779  0.11146957 -0.07049283 ...,  0.46337688  0.022      -0.144     ]","[-0.0594968   0.21075692  0.13149165 ...,  0.35456084 -0.042      -0.109     ]","[ 0.14192469 -0.16933803 -0.11445449 ..., -0.27117967  0.005      -0.158     ]"
"[ 0.07415552  0.07537573 -0.05034143 ...,  0.3525149  -0.015      -0.049     ]","[-0.17122795  0.19206078 -0.02437624 ..., -0.44917694  0.01       -0.2       ]","[-0.07601779  0.11246957 -0.06949283 ...,  0.46437688  0.024      -0.146     ]","[-0.0589968   0.21125692  0.13099165 ...,  0.35406084 -0.0415     -0.1085    ]","[ 0.14092469 -0.16833803 -0.11345449 ..., -0.27217967  0.007      -0.157     ]"
"[ 0.07315552  0.07637573 -0.04934143 ...,  0.3535149  -0.015      -0.051     ]","[-0.16922795  0.19406078 -0.02637624 ..., -0.44917694  0.008      -0.203     ]","[-0.07701779  0.11346957 -0.06849283 ...,  0.46237688  0.023      -0.145     ]","[-0.0604968   0.20975692  0.13249165 ...,  0.35556084 -0.043      -0.11      ]","[ 0.14242469 -0.16983803 -0.11495449 ..., -0.27067967  0.0075     -0.1585    ]"
"[ 0.07365552  0.07587573 -0.04984143 ...,  0.3540149  -0.0155     -0.0515    ]","[-0.16922795  0.19406078 -0.02637624 ..., -0.45017694  0.007      -0.206     ]","[-0.07801779  0.11446957 -0.06749283 ...,  0.46137688  0.022      -0.146     ]","[-0.0619968   0.20825692  0.13399165 ...,  0.35506084 -0.0425     -0.1115    ]","[ 0.14392469 -0.17133803 -0.11645449 ..., -0.27017967  0.007      -0.156     ]"
"[ 0.07315552  0.07637573 -0.04934143 ...,  0.3545149  -0.015      -0.051     ]","[-0.17122795  0.19206078 -0.02537624 ..., -0.45217694  0.006      -0.211     ]","[-0.08001779  0.11646957 -0.06549283 ...,  0.46137688  0.023      -0.145     ]","[-0.0614968   0.20875692  0.13349165 ...,  0.35456084 -0.042      -0.113     ]","[ 0.14192469 -0.16933803 -0.11445449 ..., -0.27217967  0.009      -0.156     ]"
"[ 0.07115552  0.07837573 -0.04734143 ...,  0.3545149  -0.015      -0.051     ]","[-0.16722795  0.19606078 -0.02937624 ..., -0.45417694  0.003      -0.215     ]","[-0.07901779  0.11546957 -0.06649283 ...,  0.46037688  0.022      -0.146     ]","[-0.0629968   0.20725692  0.13499165 ...,  0.35406084 -0.0435     -0.1125    ]","[ 0.14292469 -0.17033803 -0.11545449 ..., -0.27117967  0.008      -0.157     ]"
