policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.06715518  0.00937575 -0.03534145 ...,  0.44151438  0.00400046 -0.279     ]","[-0.08072794  0.18655964 -0.03387653 ..., -0.52767697  0.00949991
 -0.30949999]","[-0.13251775  0.11896933 -0.01899281 ...,  0.43687687  0.00849995
 -0.24249999]","[-0.08599706  0.13125701  0.21999168 ...,  0.39706085 -0.00450001 -0.2315    ]","[ 0.09492465 -0.12633801 -0.17045406 ..., -0.30117971 -0.004      -0.261     ]"
"[ 0.06615518  0.00837575 -0.03634145 ...,  0.44151438  0.00500046 -0.279     ]","[-0.08122794  0.18605964 -0.03437653 ..., -0.52817697  0.00999991
 -0.30899999]","[-0.13101775  0.12046933 -0.02049281 ...,  0.43637687  0.00599995
 -0.24499999]","[-0.08549706  0.13075701  0.21949168 ...,  0.39656085 -0.00500001 -0.232     ]","[ 0.09492465 -0.12633801 -0.17045406 ..., -0.29917971 -0.003      -0.26      ]"
"[ 0.06865518  0.01087575 -0.03384145 ...,  0.44401438  0.00350046 -0.2805    ]","[-0.07972794  0.18755964 -0.03587653 ..., -0.52867697  0.01049991
 -0.30849999]","[-0.12951775  0.12196933 -0.02199281 ...,  0.43687687  0.00349995
 -0.24349999]","[-0.08849706  0.13375701  0.21649168 ...,  0.39356085 -0.00800001 -0.235     ]","[ 0.09342465 -0.12483801 -0.16895406 ..., -0.30067971 -0.0025     -0.2615    ]"
"[ 0.07115518  0.01337575 -0.03134145 ...,  0.44551438  0.00100046 -0.28      ]","[-0.07822794  0.18805949 -0.03737653 ..., -0.52917697  0.00899991
 -0.30999999]","[-0.12901775  0.12246933 -0.02249281 ...,  0.43737687  0.00399995
 -0.24399999]","[-0.09099706  0.13625701  0.21399168 ...,  0.39106085 -0.01050001 -0.2365    ]","[ 0.09242465 -0.12383801 -0.16795406 ..., -0.29967971 -0.0035     -0.2625    ]"
"[ 0.07165518  0.01387575 -0.03084145 ...,  0.44601438  0.00050046 -0.2795    ]","[-0.07872794  0.1865595  -0.03687653 ..., -0.52767697  0.00949991
 -0.30949999]","[-0.12851775  0.12296933 -0.02299281 ...,  0.43787687  0.00549995
 -0.24549999]","[-0.09199706  0.13725701  0.21299168 ...,  0.39006085 -0.00950001 -0.2375    ]","[ 0.09142465 -0.12283801 -0.16695406 ..., -0.29867971 -0.0045     -0.2635    ]"
"[ 0.07415518  0.01637575 -0.02834145 ...,  0.44351438 -0.00099954 -0.281     ]","[-0.07722794  0.1860595  -0.03837652 ..., -0.52717697  0.00799991
 -0.30899999]","[-0.13101775  0.12046933 -0.02049281 ...,  0.43637687  0.00399995
 -0.24399999]","[-0.09449706  0.13975701  0.21049168 ...,  0.38756085 -0.00700001 -0.24      ]","[ 0.08942465 -0.12083801 -0.16495406 ..., -0.29667972 -0.0025     -0.2655    ]"
"[ 0.07265518  0.01487575 -0.02984145 ...,  0.44301438 -0.00149954 -0.2825    ]","[-0.07622794  0.1850595  -0.03937652 ..., -0.52817697  0.00699991 -0.308     ]","[-0.13151775  0.11996933 -0.01999281 ...,  0.43587687  0.00449995
 -0.24449999]","[-0.09649706  0.14175701  0.20849168 ...,  0.38856085 -0.00600001 -0.241     ]","[ 0.08792465 -0.11933801 -0.16645404 ..., -0.29817971 -0.001      -0.265     ]"
"[ 0.07165518  0.01387575 -0.03084145 ...,  0.44401438 -0.00049954 -0.2835    ]","[-0.07522794  0.1840595  -0.04037651 ..., -0.52617697  0.00799991 -0.308     ]","[-0.13301775  0.11846933 -0.01849281 ...,  0.43437687  0.00299995
 -0.24299999]","[-0.09499706  0.14025701  0.20999168 ...,  0.39006085 -0.00750001 -0.2395    ]","[ 0.08842465 -0.11983801 -0.16595404 ..., -0.29867971 -0.0005     -0.2655    ]"
"[ 0.06915518  0.01137575 -0.03334145 ...,  0.44551438  0.00200046 -0.286     ]","[-0.07472794  0.1835595  -0.03987652 ..., -0.52467697  0.00949991 -0.3095    ]","[-0.13051775  0.12096933 -0.02099281 ...,  0.43687687  0.00549995
 -0.24549999]","[-0.09399707  0.13925701  0.21099168 ...,  0.39106085 -0.00650001 -0.2385    ]","[ 0.08792465 -0.11933801 -0.16545422 ..., -0.29717972 -0.001      -0.265     ]"
"[ 0.06815518  0.01037575 -0.03434145 ...,  0.44651438  0.00300046 -0.288     ]","[-0.07322794  0.1820595  -0.03837652 ..., -0.52417697  0.01099991 -0.311     ]","[-0.12801775  0.12346933 -0.02349281 ...,  0.43937687  0.00799995
 -0.24799999]","[-0.09149707  0.13675701  0.21349168 ...,  0.39356084 -0.00500001 -0.237     ]","[ 0.08742465 -0.11883801 -0.16495422 ..., -0.29967972  0.0015     -0.2645    ]"
"[ 0.06965518  0.01187575 -0.03284145 ...,  0.44801438  0.00150046 -0.2875    ]","[-0.07272794  0.18155951 -0.03787655 ..., -0.52567697  0.01049991 -0.3105    ]","[-0.12751775  0.12396933 -0.02399281 ...,  0.43987687  0.00849995
 -0.24849999]","[-0.09099707  0.13625701  0.21399168 ...,  0.39406084 -0.00450001 -0.2375    ]","[ 0.08742465 -0.11883801 -0.16595422 ..., -0.30067971  0.0015     -0.2645    ]"
"[ 0.07165518  0.01387575 -0.03084145 ...,  0.45001438 -0.00049954 -0.2875    ]","[-0.07122794  0.18005951 -0.03637655 ..., -0.52517697  0.01099991 -0.312     ]","[-0.13051775  0.12096933 -0.02099281 ...,  0.43687687  0.01149995
 -0.25049999]","[-0.08799707  0.13425701  0.21599168 ...,  0.39706084 -0.00750001 -0.2395    ]","[ 0.08692465 -0.11833801 -0.16545423 ..., -0.30117971  0.002      -0.266     ]"
"[ 0.07015518  0.01237575 -0.03234144 ...,  0.45151438 -0.00099954 -0.286     ]","[-0.07222794  0.18105951 -0.03737655 ..., -0.52417697  0.01199991 -0.311     ]","[-0.13201775  0.11946933 -0.01949281 ...,  0.43537687  0.01299995
 -0.25199999]","[-0.08549707  0.13475701  0.21649168 ...,  0.39856084 -0.01000001 -0.241     ]","[  8.89246519e-02  -1.20338007e-01  -1.67454233e-01 ...,  -3.00179715e-01
  -9.72888550e-11  -2.67999999e-01]"
"[  6.91551836e-02   1.13757535e-02  -3.33414445e-02 ...,   4.50514379e-01
   4.57636428e-07  -2.85000000e-01]","[-0.07472794  0.18355951 -0.03987655 ..., -0.52167697  0.01449991 -0.3105    ]","[-0.13101775  0.12046933 -0.02049281 ...,  0.43437687  0.01199995
 -0.25299999]","[-0.08449707  0.13375701  0.21749168 ...,  0.39956084 -0.00900001 -0.242     ]","[ 0.09142465 -0.12283801 -0.16995423 ..., -0.29867972  0.0005     -0.2675    ]"
"[  6.81551837e-02   1.03757536e-02  -3.43414444e-02 ...,   4.49514379e-01
   4.57625040e-07  -2.84999999e-01]","[-0.07672794  0.18555951 -0.04187655 ..., -0.52067697  0.01549991 -0.3095    ]","[-0.12951775  0.12296933 -0.02199281 ...,  0.43187687  0.00949995
 -0.25549999]","[-0.08349707  0.13275701  0.21849168 ...,  0.39956084 -0.00800001 -0.243     ]","[ 0.09242465 -0.12383801 -0.17095423 ..., -0.29767972 -0.0005     -0.2675    ]"
"[ 0.06765518  0.00987575 -0.03484144 ...,  0.44801438  0.00150046 -0.2865    ]","[-0.07522794  0.18405951 -0.04037655 ..., -0.51917697  0.01399991 -0.311     ]","[-0.12751775  0.12496933 -0.02399281 ...,  0.43187687  0.00749995
 -0.25749999]","[-0.08199708  0.13425701  0.21699168 ...,  0.40006084 -0.00650001 -0.2445    ]","[ 0.09092465 -0.12233801 -0.16845423 ..., -0.29517972 -0.003      -0.268     ]"
"[ 0.06615518  0.00837575 -0.03634144 ...,  0.44751438  0.00300046 -0.288     ]","[-0.07422794  0.18305952 -0.03937656 ..., -0.51817697  0.01499991 -0.31      ]","[-0.12601775  0.12646933 -0.02549281 ...,  0.43037687  0.00899995
 -0.25599999]","[-0.08199707  0.13225701  0.21899168 ...,  0.40206084 -0.00750001 -0.2465    ]","[ 0.08942465 -0.12083801 -0.16695423 ..., -0.29267972 -0.0035     -0.2675    ]"
"[ 0.06465518  0.00687575 -0.03784144 ...,  0.44601438  0.00450046 -0.2865    ]","[-0.07422794  0.18305951 -0.03937653 ..., -0.51717697  0.01599991 -0.309     ]","[-0.12351775  0.12896933 -0.02799281 ...,  0.42987687  0.01149995
 -0.25349999]","[-0.08099707  0.13325701  0.21799168 ...,  0.40106084 -0.00650001 -0.2475    ]","[ 0.08892465 -0.12033801 -0.16645423 ..., -0.29317972 -0.004      -0.268     ]"
"[ 0.06415518  0.00637575 -0.03834144 ...,  0.44551438  0.00500046 -0.287     ]","[-0.07272794  0.18155951 -0.03787653 ..., -0.51567697  0.01649991 -0.3095    ]","[-0.12301775  0.12946933 -0.02849281 ...,  0.43037687  0.01299995
 -0.25299999]","[-0.07849707  0.13575701  0.21549168 ...,  0.39856084 -0.00400001 -0.25      ]","[ 0.08742465 -0.11883801 -0.16495423 ..., -0.29467972 -0.0025     -0.2695    ]"
"[ 0.06315518  0.00537575 -0.03934144 ...,  0.44551438  0.00300046 -0.286     ]","[-0.07272794  0.1815595  -0.03787653 ..., -0.51367697  0.01449991 -0.3075    ]","[-0.12501775  0.12746933 -0.02649281 ...,  0.43237687  0.01199995
 -0.25499999]","[-0.07649707  0.13775701  0.21349168 ...,  0.39656084 -0.00200001 -0.252     ]","[ 0.08842465 -0.11983801 -0.16595423 ..., -0.29367972 -0.0005     -0.2705    ]"
"[ 0.06215518  0.00437575 -0.04034144 ...,  0.44751438  0.00400046 -0.288     ]","[-0.07372794  0.18155953 -0.0388765  ..., -0.51367697  0.01349991 -0.3065    ]","[-0.12601775  0.12646933 -0.02549281 ...,  0.43137687  0.01299995
 -0.25399999]","[-0.07499707  0.13625701  0.21499168 ...,  0.39806084 -0.00350001 -0.2525    ]","[  8.69246512e-02  -1.18338006e-01  -1.64454231e-01 ...,  -2.92179720e-01
   2.48257904e-10  -2.68999999e-01]"
"[ 0.06115518  0.00337575 -0.04134144 ...,  0.44651438  0.00500046 -0.289     ]","[-0.07222794  0.18005953 -0.0373765  ..., -0.51317697  0.01399991 -0.308     ]","[-0.12651775  0.12596933 -0.02499281 ...,  0.43187687  0.01349995
 -0.25349999]","[-0.07399707  0.13525701  0.21599168 ...,  0.39906084 -0.00450001 -0.2515    ]","[ 0.08592465 -0.11733801 -0.16345423 ..., -0.29217972  0.001      -0.268     ]"
"[ 0.06165518  0.00387575 -0.04084144 ...,  0.44701438  0.00450046 -0.2895    ]","[-0.07022794  0.17805953 -0.03537651 ..., -0.51217697  0.01499991 -0.31      ]","[-0.12801775  0.12446933 -0.02349281 ...,  0.43037687  0.01399995
 -0.25499999]","[-0.07399707  0.13525701  0.21599168 ...,  0.39806084 -0.00550001 -0.2525    ]","[ 0.08842465 -0.11983801 -0.16595423 ..., -0.29467972 -0.0015     -0.2655    ]"
"[ 0.06465518  0.00687575 -0.03784144 ...,  0.45001438  0.00150046 -0.2915    ]","[-0.06922794  0.17705954 -0.0363765  ..., -0.51117697  0.01399991 -0.311     ]","[-0.12801776  0.12246933 -0.02349281 ...,  0.42937687  0.01199995
 -0.25299999]","[-0.07199707  0.13325701  0.21799168 ...,  0.40006084 -0.00350001 -0.2545    ]","[ 0.09092465 -0.12233801 -0.16845423 ..., -0.29717972 -0.003      -0.265     ]"
"[ 0.06715518  0.00937575 -0.03534144 ...,  0.45251438 -0.00099954 -0.294     ]","[-0.06972794  0.17755954 -0.0368765  ..., -0.50967697  0.01249991 -0.3115    ]","[-0.12851776  0.12196933 -0.02299281 ...,  0.42887687  0.01249995
 -0.25149999]","[-0.07049707  0.13175701  0.21949168 ...,  0.40156084 -0.00500001 -0.256     ]","[ 0.09142465 -0.12283801 -0.16895423 ..., -0.29767972 -0.0035     -0.2645    ]"
"[ 0.06615518  0.00837575 -0.03634144 ...,  0.45151438 -0.00199954 -0.295     ]","[-0.06872794  0.17655954 -0.0358765  ..., -0.51067697  0.01349991 -0.3125    ]","[-0.12951776  0.12096933 -0.02199281 ...,  0.42787687  0.01149995
 -0.25249999]","[-0.06899707  0.13025701  0.22099168 ...,  0.40306084 -0.00550001 -0.2575    ]","[ 0.08992465 -0.12133801 -0.16745423 ..., -0.29817972 -0.003      -0.263     ]"
"[ 0.06365518  0.00587575 -0.03884144 ...,  0.45101438 -0.00449954 -0.2975    ]","[-0.06772794  0.17555954 -0.0348765  ..., -0.51067697  0.01349991 -0.3145    ]","[-0.13001776  0.12046933 -0.02149281 ...,  0.42737687  0.01099995
 -0.25299999]","[-0.06799708  0.12925701  0.22199168 ...,  0.40406084 -0.00650001 -0.2565    ]","[ 0.08842465 -0.11983801 -0.16595423 ..., -0.29967972 -0.0025     -0.2645    ]"
"[ 0.06265518  0.00487575 -0.03984144 ...,  0.44901438 -0.00549954 -0.2995    ]","[-0.06722794  0.17505954 -0.0343765  ..., -0.51217697  0.01399991 -0.316     ]","[-0.13151776  0.11896933 -0.01999281 ...,  0.42587687  0.00949995
 -0.25249999]","[-0.06849707  0.12875701  0.22249168 ...,  0.40356084 -0.00600001 -0.256     ]","[ 0.08642465 -0.11783801 -0.16395423 ..., -0.30067972 -0.0025     -0.2635    ]"
"[ 0.06315518  0.00537575 -0.03934144 ...,  0.45051438 -0.00499954 -0.301     ]","[-0.06822794  0.17605954 -0.0353765  ..., -0.51317697  0.01299991 -0.317     ]","[-0.13301776  0.11746933 -0.01849281 ...,  0.42437687  0.00799995
 -0.25199999]","[-0.06799707  0.12825701  0.22299168 ...,  0.40406084 -0.00550001 -0.2575    ]","[ 0.08542465 -0.11683801 -0.16295423 ..., -0.29967972 -0.0035     -0.2645    ]"
"[ 0.06215518  0.00437575 -0.04034144 ...,  0.44951438 -0.00399954 -0.3       ]","[-0.07072794  0.17855954 -0.0378765  ..., -0.51467697  0.01049991 -0.3185    ]","[-0.13401775  0.11646933 -0.01749281 ...,  0.42337687  0.00699995
 -0.25099999]","[-0.06749708  0.12775701  0.22349168 ...,  0.40456084 -0.00500001 -0.258     ]","[ 0.08592465 -0.11733801 -0.16345423 ..., -0.29917972 -0.003      -0.265     ]"
"[ 0.06215518  0.00437575 -0.04034144 ...,  0.44951438 -0.00299954 -0.3       ]","[-0.07272794  0.18055954 -0.0398765  ..., -0.51367697  0.00849991 -0.3195    ]","[-0.13451775  0.11596933 -0.01699281 ...,  0.42187687  0.00649995
 -0.25149999]","[-0.06599708  0.12725701  0.22399168 ...,  0.40506084 -0.00350001 -0.2565    ]","[ 0.08642465 -0.11783801 -0.16395423 ..., -0.29767972 -0.0025     -0.2645    ]"
"[ 0.06415518  0.00637575 -0.03834144 ...,  0.45051438 -0.00499954 -0.302     ]","[-0.07122794  0.17905954 -0.0383765  ..., -0.51517697  0.00699991 -0.321     ]","[-0.13551775  0.11496933 -0.01599281 ...,  0.42287687  0.00549995
 -0.25249999]","[-0.06749708  0.12875701  0.22249168 ...,  0.40356084 -0.00500001 -0.258     ]","[ 0.08492465 -0.11633801 -0.16545422 ..., -0.29917972 -0.001      -0.266     ]"
"[ 0.06565518  0.00787575 -0.03684145 ...,  0.45101438 -0.00649954 -0.3005    ]","[-0.06872794  0.17655954 -0.0358765  ..., -0.51767697  0.00449991 -0.3235    ]","[-0.13601775  0.11346933 -0.01549281 ...,  0.42337687  0.00399995
 -0.25199999]","[-0.06999708  0.13125701  0.21999168 ...,  0.40106084 -0.00750001 -0.2605    ]","[ 0.08692465 -0.11833801 -0.16745422 ..., -0.30117972  0.001      -0.268     ]"
"[ 0.06665518  0.00887575 -0.03584145 ...,  0.45001438 -0.00549954 -0.2995    ]","[-0.06822794  0.17605954 -0.0353765  ..., -0.51817697  0.00399991 -0.325     ]","[-0.13601775  0.11346933 -0.01549281 ...,  0.42437687  0.00299995
 -0.25299999]","[-0.07149708  0.13275701  0.21849168 ...,  0.39956084 -0.00900001 -0.26      ]","[ 0.08942465 -0.12083801 -0.16995422 ..., -0.30367972  0.0035     -0.2705    ]"
"[ 0.06765518  0.00987575 -0.03484145 ...,  0.44901438 -0.00449954 -0.2985    ]","[-0.06772794  0.17555954 -0.0348765  ..., -0.51867697  0.00349991 -0.3245    ]","[-0.13351775  0.11596933 -0.01799281 ...,  0.42687687  0.00549995
 -0.25549999]","[-0.06949708  0.13175701  0.22049168 ...,  0.40156084 -0.01100001 -0.259     ]","[ 0.09042465 -0.12183801 -0.17095422 ..., -0.30367972  0.0045     -0.2715    ]"
"[ 0.06815518  0.01037575 -0.03434145 ...,  0.44751438 -0.00399954 -0.298     ]","[-0.06922794  0.17705954 -0.0363765  ..., -0.52017697  0.00499991 -0.324     ]","[-0.13101775  0.11846933 -0.02049281 ...,  0.42837687  0.00799995
 -0.25799999]","[-0.06699708  0.12925701  0.22299168 ...,  0.40406084 -0.01250001 -0.2575    ]","[ 0.09092465 -0.12233801 -0.17145422 ..., -0.30417972  0.003      -0.272     ]"
"[ 0.06765518  0.00987575 -0.03484144 ...,  0.44701438 -0.00249954 -0.2965    ]","[-0.07172794  0.17955954 -0.0388765  ..., -0.52267697  0.00749991 -0.3215    ]","[-0.13051775  0.11896933 -0.02099281 ...,  0.42887687  0.00849995
 -0.25849999]","[-0.06749708  0.12975701  0.22249168 ...,  0.40356084 -0.01200001 -0.258     ]","[ 0.09042465 -0.12183801 -0.17095422 ..., -0.30367972  0.0015     -0.2735    ]"
"[ 0.06815518  0.01037575 -0.03434144 ...,  0.44851438 -0.00199954 -0.297     ]","[-0.07322794  0.18105954 -0.0403765  ..., -0.52417697  0.00899991 -0.322     ]","[-0.13201775  0.11746933 -0.01949281 ...,  0.42837687  0.00799995
 -0.25699999]","[-0.06699708  0.12925701  0.22299168 ...,  0.40406084 -0.01250001 -0.2585    ]","[ 0.08892465 -0.12033801 -0.16945422 ..., -0.30517972  0.003      -0.275     ]"
"[ 0.06715518  0.00937575 -0.03534144 ...,  0.44751438 -0.00299954 -0.298     ]","[-0.07122794  0.17905954 -0.0383765  ..., -0.52617697  0.00699991 -0.32      ]","[-0.13401775  0.11546934 -0.01749281 ...,  0.42837687  0.00999995
 -0.25599999]","[-0.06949708  0.13175701  0.22049168 ...,  0.40156084 -0.01000001 -0.258     ]","[ 0.08642465 -0.11783801 -0.16695422 ..., -0.30767972  0.0055     -0.2775    ]"
"[ 0.06465519  0.00687575 -0.03784144 ...,  0.44501438 -0.00549954 -0.2995    ]","[-0.06872794  0.17755956 -0.03687651 ..., -0.52767697  0.00449991 -0.3185    ]","[-0.13251775  0.11696934 -0.01899281 ...,  0.42987687  0.00849995
 -0.25649999]","[-0.07199708  0.13425701  0.21799168 ...,  0.39906084 -0.00750001 -0.2575    ]","[ 0.08592465 -0.117338   -0.16545422 ..., -0.30817972  0.007      -0.279     ]"
"[ 0.06465519  0.00687575 -0.03784144 ...,  0.44401438 -0.00649954 -0.3015    ]","[-0.06772794  0.17655956 -0.03587658 ..., -0.52867697  0.00349991 -0.3175    ]","[-0.13151775  0.11796933 -0.01999281 ...,  0.42887687  0.00749995
 -0.25549999]","[-0.07249708  0.13475701  0.21749168 ...,  0.39856084 -0.00700001 -0.257     ]","[ 0.08492465 -0.116338   -0.16445422 ..., -0.30717972  0.007      -0.277     ]"
"[ 0.06315519  0.00537575 -0.03934144 ...,  0.44351438 -0.00699954 -0.303     ]","[-0.07022794  0.17905956 -0.03837658 ..., -0.53117697  0.00599991 -0.32      ]","[-0.13201775  0.11746933 -0.01949281 ...,  0.42937687  0.00699995
 -0.25499999]","[-0.06949708  0.13175701  0.22049168 ...,  0.40156084 -0.00800001 -0.254     ]","[ 0.08492465 -0.116338   -0.16445422 ..., -0.30617972  0.007      -0.276     ]"
"[ 0.06265519  0.00487575 -0.03984144 ...,  0.44301438 -0.00649954 -0.3045    ]","[-0.06872794  0.18155956 -0.04087657 ..., -0.53367697  0.00649991 -0.3225    ]","[-0.13351775  0.11596933 -0.01799281 ...,  0.42887687  0.00649995
 -0.25349999]","[-0.06699708  0.12925701  0.22299168 ...,  0.40406084 -0.00750001 -0.2535    ]","[ 0.08392465 -0.115338   -0.16345422 ..., -0.30417972  0.006      -0.275     ]"
"[ 0.06215519  0.00437575 -0.04034144 ...,  0.44251438 -0.00499954 -0.306     ]","[-0.06822794  0.18205956 -0.04137657 ..., -0.53417697  0.00599991 -0.323     ]","[-0.13401775  0.11546933 -0.01749281 ...,  0.42837687  0.00799995
 -0.25499999]","[-0.06599708  0.12825701  0.22399168 ...,  0.40506084 -0.00850001 -0.2545    ]","[ 0.08542465 -0.116838   -0.16495422 ..., -0.30567972  0.0045     -0.2765    ]"
"[ 0.06365519  0.00587575 -0.03884144 ...,  0.44401438 -0.00349954 -0.3075    ]","[-0.06822794  0.18205956 -0.0403766  ..., -0.53517697  0.00599991 -0.322     ]","[-0.13551775  0.11396933 -0.01599281 ...,  0.42687687  0.00949995
 -0.25649999]","[-0.06599708  0.12825701  0.22399168 ...,  0.40406084 -0.00750001 -0.2555    ]","[ 0.08792465 -0.119338   -0.16745422 ..., -0.30817972  0.002      -0.279     ]"
"[ 0.06265519  0.00487575 -0.03984144 ...,  0.44301438 -0.00449954 -0.3085    ]","[-0.06972794  0.18155958 -0.04187659 ..., -0.53367697  0.00549991 -0.3205    ]","[-0.13701774  0.11446933 -0.01449282 ...,  0.42637687  0.01099995
 -0.25499999]","[-0.06499708  0.12725701  0.22499168 ...,  0.40506084 -0.00650001 -0.2565    ]","[ 0.08942465 -0.120838   -0.16895422 ..., -0.30967972  0.0005     -0.2805    ]"
"[ 0.06215519  0.00437575 -0.04034144 ...,  0.44251438 -0.00499954 -0.309     ]","[-0.07022795  0.18205958 -0.04237658 ..., -0.53317697  0.00699991 -0.319     ]","[-0.13801774  0.11346933 -0.01349282 ...,  0.42637687  0.01299995
 -0.25499999]","[-0.06649708  0.12875701  0.22349168 ...,  0.40356084 -0.00500001 -0.255     ]","[ 0.08742465 -0.118838   -0.16695423 ..., -0.30967972  0.0015     -0.2825    ]"
"[ 0.06165519  0.00387575 -0.04084144 ...,  0.44401437 -0.00349954 -0.3105    ]","[-0.07172795  0.18255958 -0.04187659 ..., -0.53167697  0.00649991 -0.3175    ]","[-0.13651774  0.11496933 -0.01499282 ...,  0.42787687  0.01149995
 -0.25649999]","[-0.06899708  0.13125701  0.22099168 ...,  0.40106084 -0.00250001 -0.2535    ]","[ 0.08642465 -0.117838   -0.16595423 ..., -0.31067972  0.0015     -0.2835    ]"
"[ 0.06115519  0.00337575 -0.04134144 ...,  0.44351437 -0.00399954 -0.311     ]","[-0.06972795  0.18055958 -0.03987659 ..., -0.52967697  0.00449991 -0.3195    ]","[-0.13401774  0.11746933 -0.01749282 ...,  0.43037687  0.00899995
 -0.25799999]","[-0.07049708  0.13275701  0.21949168 ...,  0.39956084 -0.00200001 -0.253     ]","[ 0.08492465 -0.116338   -0.16445423 ..., -0.30817972  0.002      -0.283     ]"
"[ 0.06315519  0.00537575 -0.03934144 ...,  0.44551437 -0.00199954 -0.312     ]","[-0.06922795  0.18005958 -0.03937659 ..., -0.52717697  0.00399991 -0.32      ]","[-0.13251774  0.11896933 -0.01899282 ...,  0.43087687  0.00749995
 -0.25749999]","[-0.06849708  0.13075701  0.22149168 ...,  0.40156084 -0.00200001 -0.252     ]","[ 0.08542465 -0.116838   -0.16395423 ..., -0.30767972  0.0025     -0.2835    ]"
"[ 0.06565519  0.00787575 -0.03684144 ...,  0.44801437  0.00050046 -0.3125    ]","[-0.07022795  0.18105958 -0.04037659 ..., -0.52617697  0.00499991 -0.321     ]","[-0.13451774  0.11696934 -0.01699282 ...,  0.43187687  0.00549995
 -0.25949999]","[-0.06949708  0.13175701  0.22049168 ...,  0.40056084 -0.00300001 -0.253     ]","[ 0.08592465 -0.117338   -0.16445423 ..., -0.30617972  0.001      -0.282     ]"
"[ 0.06665519  0.00887575 -0.03584144 ...,  0.44901437  0.00150046 -0.3115    ]","[-0.07072795  0.18155958 -0.04087659 ..., -0.52667697  0.00549991 -0.3215    ]","[-0.13401774  0.11746934 -0.01749282 ...,  0.43437687  0.00399995
 -0.26199999]","[-0.06899708  0.13125701  0.22099168 ...,  0.40106084 -0.00250001 -0.2525    ]","[ 0.08442465 -0.115838   -0.16295423 ..., -0.30467972  0.0005     -0.2815    ]"
"[  6.51551871e-02   7.37575388e-03  -3.73414395e-02 ...,   4.48514374e-01
   4.56973369e-07  -3.12999999e-01]","[-0.06922795  0.18005958 -0.03937659 ..., -0.52517697  0.00699991 -0.323     ]","[-0.13401774  0.11646934 -0.01749282 ...,  0.43537687  0.00399995
 -0.26299999]","[-0.06749708  0.12975701  0.22249168 ...,  0.40156084 -0.00100001 -0.254     ]","[  8.29246515e-02  -1.14338003e-01  -1.61454229e-01 ...,  -3.04179718e-01
   9.97586112e-10  -2.82000000e-01]"
"[ 0.06315519  0.00537575 -0.03934144 ...,  0.45051437 -0.00099954 -0.315     ]","[-0.07072795  0.18155958 -0.04087659 ..., -0.52367697  0.00849991 -0.3245    ]","[-0.13551774  0.11496934 -0.01599282 ...,  0.43587687  0.00249995
 -0.26449999]","[-0.06549708  0.12775701  0.22449168 ...,  0.40356084  0.00099999 -0.255     ]","[ 0.08142465 -0.112838   -0.15995423 ..., -0.30267972  0.0015     -0.2835    ]"
"[ 0.06165519  0.00387575 -0.04084144 ...,  0.45101437 -0.00149954 -0.3175    ]","[-0.06872795  0.17955958 -0.03887659 ..., -0.52267697  0.01049991 -0.3255    ]","[-0.13651774  0.11396934 -0.01699282 ...,  0.43387687  0.00249995
 -0.26649999]","[-0.06699708  0.12925701  0.22299168 ...,  0.40206084  0.00149999 -0.2555    ]","[  8.29246516e-02  -1.14338003e-01  -1.60454230e-01 ...,  -3.01179719e-01
   9.98966006e-10  -2.85000000e-01]"
"[ 0.06165519  0.00387575 -0.04084144 ...,  0.45201437 -0.00149954 -0.3185    ]","[-0.06772795  0.17855958 -0.03787659 ..., -0.52367697  0.00949991 -0.3265    ]","[-0.13651774  0.11396934 -0.01699282 ...,  0.43287687  0.00349995
 -0.26749999]","[-0.06749708  0.12975701  0.22249168 ...,  0.40156084  0.00299999 -0.256     ]","[ 0.08292465 -0.114338   -0.16045423 ..., -0.30117972 -0.001      -0.286     ]"
"[  6.31551871e-02   5.37575394e-03  -3.93414386e-02 ...,   4.53514374e-01
   4.57528903e-07  -3.19999999e-01]","[-0.06622795  0.17705958 -0.03637659 ..., -0.52417697  0.01099991 -0.326     ]","[-0.13851774  0.11196934 -0.01499282 ...,  0.43087687  0.00549995
 -0.26849999]","[-0.06549708  0.12775701  0.22449168 ...,  0.40356084  0.00099999 -0.256     ]","[  8.19246516e-02  -1.13338003e-01  -1.58454232e-01 ...,  -3.01179719e-01
   1.01855391e-09  -2.88000000e-01]"
"[ 0.06165519  0.00387575 -0.04084144 ...,  0.45201437  0.00150046 -0.3205    ]","[-0.06622795  0.17705958 -0.03637659 ..., -0.52317697  0.01199991 -0.327     ]","[-0.14001774  0.11046934 -0.01349282 ...,  0.42937687  0.00399995
 -0.26899999]","[ -6.64970794e-02   1.28757010e-01   2.23491675e-01 ...,   4.02560844e-01
  -8.03940943e-09  -2.54999997e-01]","[ 0.08042465 -0.111838   -0.15695423 ..., -0.29967972  0.0015     -0.2895    ]"
"[ 0.06015519  0.00237575 -0.04234144 ...,  0.45051437  0.00300046 -0.322     ]","[-0.06572795  0.17655958 -0.03587659 ..., -0.52267697  0.01149991 -0.3285    ]","[-0.14051774  0.10996934 -0.01299282 ...,  0.42987687  0.00349995
 -0.26949999]","[-0.06649708  0.12875701  0.22349168 ...,  0.40256084 -0.00100001 -0.256     ]","[ 0.08042465 -0.111838   -0.15695423 ..., -0.29967972  0.0015     -0.2905    ]"
