policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.04515511 -0.00162422 -0.03734126 ...,  0.36851492  0.00600002 -0.278     ]","[-0.06922774  0.17906067 -0.08637618 ..., -0.50017697 -0.00299999
 -0.32900001]","[-0.15701781  0.07746993  0.01350718 ...,  0.43537688 -0.024      -0.218     ]","[ -1.09496363e-01   1.33756975e-01   2.10491636e-01 ...,   3.85560838e-01
   4.13550597e-09  -1.66999935e-01]","[ 0.10642472 -0.14383802 -0.1029546  ..., -0.30467957  0.00149999 -0.2535    ]"
"[ 0.04365511 -0.00312422 -0.03584126 ...,  0.36601492  0.00550002 -0.2795    ]","[-0.07222774  0.18206067 -0.08337618 ..., -0.49817697 -0.00599999
 -0.33200001]","[-0.15401781  0.07446993  0.01050718 ...,  0.43837688 -0.024      -0.22      ]","[-0.11049636  0.13475697  0.20949164 ...,  0.38456084 -0.001      -0.16499994]","[ 0.10692472 -0.14433802 -0.10345459 ..., -0.30417957  0.00299999 -0.252     ]"
"[ 0.04315511 -0.00362422 -0.03534126 ...,  0.36451492  0.00500002 -0.279     ]","[-0.07472774  0.18456067 -0.08087618 ..., -0.49567697 -0.00849999
 -0.33350001]","[-0.15151781  0.07196993  0.00800718 ...,  0.44087688 -0.0255     -0.2195    ]","[-0.10949637  0.13375697  0.21049164 ...,  0.38556084 -0.002      -0.16599994]","[ 0.10592472 -0.14333802 -0.10445459 ..., -0.30517957  0.00399999 -0.253     ]"
"[ 0.04165511 -0.00512422 -0.03384126 ...,  0.36201492  0.00350002 -0.2795    ]","[-0.07322774  0.18306067 -0.08237618 ..., -0.49517697 -0.00699999
 -0.33200001]","[-0.15101781  0.07146993  0.00750718 ...,  0.44037688 -0.024      -0.218     ]","[-0.11099637  0.13525697  0.20899164 ...,  0.38406084 -0.0045     -0.16849994]","[ 0.10392472 -0.14133802 -0.10545459 ..., -0.30617957  0.00599999 -0.255     ]"
"[ 0.04515511 -0.00162422 -0.03734126 ...,  0.36551492  0.00600002 -0.283     ]","[-0.07122774  0.18106067 -0.08437618 ..., -0.49217697 -0.00399999
 -0.33400001]","[-0.15201781  0.07246993  0.00850718 ...,  0.43837688 -0.025      -0.22      ]","[-0.11149637  0.13575697  0.20849164 ...,  0.38356084 -0.003      -0.16899994]","[ 0.10692472 -0.14433802 -0.10245459 ..., -0.30817957  0.00299999 -0.255     ]"
"[ 0.04715511  0.00037578 -0.03934126 ...,  0.36751492  0.00800002 -0.285     ]","[-0.07022774  0.18006067 -0.08537618 ..., -0.49317697 -0.00499999
 -0.33400001]","[-0.15151781  0.07196994  0.00800718 ...,  0.43987688 -0.0245     -0.2195    ]","[-0.11099637  0.13525697  0.20899164 ...,  0.38406084 -0.0025     -0.16849994]","[ 0.10842472 -0.14583802 -0.10095459 ..., -0.30967957  0.00249999 -0.2555    ]"
"[ 0.04615511 -0.00062422 -0.03834126 ...,  0.36951492  0.00600002 -0.286     ]","[-0.06822774  0.17906067 -0.08737618 ..., -0.48917697 -0.00899999
 -0.33800001]","[-0.15201781  0.07346993  0.00950718 ...,  0.43937688 -0.023      -0.219     ]","[-0.10749637  0.13175697  0.21249164 ...,  0.38156084 -0.002      -0.17099993]","[ 0.10592472 -0.14333802 -0.09745459 ..., -0.30617958  0.00399999 -0.252     ]"
"[  4.66551139e-02  -1.24222556e-04  -3.88412584e-02 ...,   3.70014921e-01
   7.50001536e-03  -2.84499999e-01]","[-0.06872774  0.17956067 -0.08687619 ..., -0.48767697 -0.01049999
 -0.33850001]","[-0.15301781  0.07446993  0.01050718 ...,  0.44037688 -0.023      -0.219     ]","[-0.10849637  0.13275697  0.21149164 ...,  0.38056084 -0.001      -0.17199993]","[ 0.10592472 -0.14333802 -0.0974546  ..., -0.30617958  0.00399999 -0.252     ]"
"[ 0.04515511 -0.00162422 -0.03734126 ...,  0.37151492  0.00900002 -0.286     ]","[-0.06822774  0.17906067 -0.08737618 ..., -0.48617697 -0.01099999
 -0.33700002]","[-0.15101781  0.07246993  0.00850718 ...,  0.43837688 -0.021      -0.218     ]","[-0.10899637  0.13325697  0.21099164 ...,  0.37906084 -0.0005     -0.17249993]","[ 0.10692472 -0.14433802 -0.09445461 ..., -0.30717958  0.00299999 -0.253     ]"
"[ 0.04565511 -0.00112422 -0.03784126 ...,  0.37201492  0.00850002 -0.2865    ]","[-0.07222774  0.18306067 -0.08437618 ..., -0.48817697 -0.00899999
 -0.33800002]","[-0.15201781  0.07346993  0.00950718 ...,  0.43737688 -0.019      -0.21700001]","[-0.10799637  0.13225697  0.21199164 ...,  0.38006084  0.0005     -0.17249993]","[ 0.10492472 -0.14233802 -0.09645462 ..., -0.30517958  0.00099999 -0.254     ]"
"[ 0.05015511  0.00337578 -0.04234126 ...,  0.36651492  0.00600002 -0.285     ]","[-0.07372774  0.18456067 -0.08287618 ..., -0.48967697 -0.00849999
 -0.33850002]","[-0.15501781  0.07646993  0.01250718 ...,  0.43837688 -0.022      -0.21500001]","[-0.10649637  0.13075697  0.21349164 ...,  0.38156084  0.003      -0.17099993]","[ 0.10442472 -0.14183802 -0.09895456 ..., -0.30467958  0.00049999 -0.2545    ]"
"[ 0.04915511  0.00237578 -0.04134126 ...,  0.36751492  0.00700002 -0.286     ]","[-0.07022774  0.18206065 -0.07837619 ..., -0.49317697 -0.00399999
 -0.34300001]","[-0.15651781  0.07796993  0.01400718 ...,  0.43687688 -0.0245     -0.21350001]","[-0.10649637  0.13075697  0.21349164 ...,  0.38056084  0.003      -0.16999993]","[ 0.10092472 -0.13833802 -0.10145456 ..., -0.30217958  0.00399999 -0.256     ]"
"[ 0.04565511 -0.00112422 -0.03784126 ...,  0.36901492  0.00850002 -0.2885    ]","[-0.06922774  0.18206065 -0.07837619 ..., -0.49317697 -0.00299999
 -0.34400001]","[-0.15301781  0.07446993  0.01050718 ...,  0.43337688 -0.023      -0.21100001]","[-0.10699637  0.13125697  0.21299164 ...,  0.38006084  0.0025     -0.17149993]","[ 0.10092472 -0.13833802 -0.10145456 ..., -0.30117958  0.00499999 -0.258     ]"
"[ 0.04515511 -0.00162422 -0.03734126 ...,  0.37051492  0.01000002 -0.287     ]","[-0.06422775  0.17706065 -0.08037619 ..., -0.48817697  0.00100001
 -0.34100001]","[-0.15101781  0.07246993  0.00850718 ...,  0.43237688 -0.021      -0.21000001]","[-0.10599637  0.12925698  0.21499164 ...,  0.38106084 -0.0005     -0.16849993]","[ 0.09942472 -0.13683802 -0.10295456 ..., -0.30267958  0.00449999 -0.2575    ]"
"[ 0.04565511 -0.00112422 -0.03784126 ...,  0.37101492  0.00950002 -0.2865    ]","[-0.06372775  0.17656065 -0.08087619 ..., -0.48767697  0.00150001
 -0.34050001]","[-0.15201781  0.07346993  0.00950718 ...,  0.43037688 -0.023      -0.20800001]","[ -1.05496367e-01   1.28756975e-01   2.15491637e-01 ...,   3.79560837e-01
   4.38295652e-09  -1.69999934e-01]","[ 0.10292472 -0.14033802 -0.09945456 ..., -0.30517958  0.00299999 -0.259     ]"
"[ 0.04565511 -0.00112422 -0.03784126 ...,  0.37301492  0.00850002 -0.2855    ]","[-0.06922775  0.18206065 -0.07537619 ..., -0.49317697 -0.00399999
 -0.34500001]","[-0.15401781  0.07546993  0.01150718 ...,  0.42837688 -0.021      -0.21000001]","[-0.10549637  0.12875698  0.21549164 ...,  0.37956084 -0.001      -0.17099993]","[ 0.10492472 -0.14233802 -0.09745456 ..., -0.30617958  0.00199999 -0.259     ]"
"[ 0.04915511  0.00237578 -0.04134126 ...,  0.37351492  0.00500002 -0.282     ]","[-0.06822775  0.18106065 -0.07437619 ..., -0.49417697 -0.00299999
 -0.34600001]","[-0.15351781  0.07496993  0.01100718 ...,  0.42787688 -0.0205     -0.21050001]","[-0.10449637  0.12775698  0.21549164 ...,  0.38056084  0.001      -0.17399993]","[ 0.10292472 -0.14033802 -0.09945456 ..., -0.30317958  0.00599999 -0.262     ]"
"[ 0.05115511  0.00437578 -0.04334126 ...,  0.37251492  0.00400002 -0.282     ]","[-0.06372775  0.17656065 -0.0728762  ..., -0.49667697 -0.00449999
 -0.34950001]","[-0.15601781  0.07746993  0.01350718 ...,  0.42637688 -0.019      -0.21300001]","[-0.10499637  0.12825698  0.21499164 ...,  0.38206084  0.0005     -0.17449993]","[ 0.10142472 -0.13883802 -0.10095456 ..., -0.30167958  0.00749999 -0.2635    ]"
"[ 0.05065511  0.00387578 -0.04284126 ...,  0.37201492  0.00250002 -0.2805    ]","[-0.06522775  0.17606065 -0.0713762  ..., -0.49717697 -0.00599999
 -0.35100001]","[-0.15751781  0.07896993  0.01500718 ...,  0.42587688 -0.0175     -0.21250001]","[-0.10349637  0.12675698  0.21649164 ...,  0.38356084 -0.001      -0.17599993]","[ 0.10042472 -0.13783802 -0.10195456 ..., -0.30167958  0.00849999 -0.2655    ]"
"[ 0.04965511  0.00287578 -0.04184126 ...,  0.37101492  0.00450002 -0.2795    ]","[-0.06622775  0.17606065 -0.06937621 ..., -0.49917697 -0.00599999
 -0.35300001]","[-0.15801781  0.07946993  0.01550718 ...,  0.42737688 -0.017      -0.21400001]","[-0.10299637  0.12625698  0.21699164 ...,  0.38406084 -0.0025     -0.17649993]","[ 0.09992472 -0.13733802 -0.10245456 ..., -0.30117958  0.00899999 -0.266     ]"
"[ 0.04815511  0.00137578 -0.04034126 ...,  0.36951492  0.00600002 -0.28      ]","[-0.06222775  0.17206065 -0.07137621 ..., -0.49517697 -0.00399999
 -0.35600001]","[-0.15701781  0.07946976  0.01450718 ...,  0.42437688 -0.019      -0.21100001]","[-0.10249637  0.12575698  0.21749164 ...,  0.38456084 -0.002      -0.17499993]","[ 0.09842472 -0.13683802 -0.10395456 ..., -0.29967958  0.01049999 -0.2665    ]"
"[ 0.04765511  0.00087578 -0.03984126 ...,  0.37001492  0.00650002 -0.2805    ]","[-0.06072775  0.17056065 -0.07287621 ..., -0.49367697 -0.00349999
 -0.35750001]","[-0.15801781  0.08046976  0.01550718 ...,  0.42537688 -0.018      -0.212     ]","[-0.10649637  0.12975698  0.21349164 ...,  0.38056084 -0.006      -0.17899993]","[ 0.09792472 -0.13833802 -0.10245456 ..., -0.29917958  0.00899999 -0.268     ]"
"[ 0.04615511 -0.00062422 -0.03834126 ...,  0.37151492  0.00500002 -0.282     ]","[-0.05922775  0.16906065 -0.0743762  ..., -0.49217697 -0.00499999
 -0.35600001]","[-0.16051781  0.08296976  0.01700718 ...,  0.42587688 -0.0185     -0.2125    ]","[-0.10799637  0.13125698  0.21199164 ...,  0.37906084 -0.0055     -0.17949993]","[ 0.09892472 -0.13933802 -0.10145456 ..., -0.30017958  0.00799999 -0.267     ]"
"[ 0.04615511 -0.00062422 -0.03834126 ...,  0.37351492  0.00700002 -0.281     ]","[-0.05872775  0.16856066 -0.0748762  ..., -0.49167697 -0.00549999
 -0.35450001]","[-0.16101781  0.08346976  0.01750718 ...,  0.42737688 -0.02       -0.214     ]","[-0.10649637  0.12975698  0.21349164 ...,  0.38256084 -0.001      -0.18099993]","[ 0.10242472 -0.14283802 -0.09795456 ..., -0.30467958  0.00449999 -0.2635    ]"
"[ 0.04715511  0.00037578 -0.03934126 ...,  0.37251492  0.00900002 -0.28      ]","[-0.06122775  0.17106066 -0.0723762  ..., -0.49417697 -0.00399999
 -0.35200001]","[-0.16251781  0.08496976  0.01900718 ...,  0.42687688 -0.0205     -0.2145    ]","[ -1.06496367e-01   1.29756975e-01   2.13491637e-01 ...,   3.82560837e-01
   4.30685924e-09  -1.81999933e-01]","[ 0.10092472 -0.14133802 -0.09945456 ..., -0.30517958  0.00599999 -0.265     ]"
"[ 0.04715511  0.00037578 -0.03934126 ...,  0.37251492  0.00900002 -0.28      ]","[-0.06322775  0.17306066 -0.0703762  ..., -0.49617697 -0.00299999
 -0.35300001]","[-0.16001781  0.08246976  0.01650718 ...,  0.42937688 -0.023      -0.216     ]","[-0.10599637  0.12925698  0.21499164 ...,  0.38306084 -0.0005     -0.18149993]","[ 0.09942472 -0.13983802 -0.10095456 ..., -0.30467958  0.00649999 -0.2665    ]"
"[ 0.04815511  0.00137578 -0.04034126 ...,  0.37251492  0.00800002 -0.279     ]","[-0.06222776  0.17106067 -0.0713762  ..., -0.49817696 -0.00399999
 -0.35200001]","[-0.15701781  0.07946976  0.01350718 ...,  0.43137688 -0.026      -0.217     ]","[-0.10749637  0.12975698  0.21449164 ...,  0.38056084  0.001      -0.18299993]","[ 0.10092472 -0.14133802 -0.09945456 ..., -0.30217958  0.00599999 -0.264     ]"
"[ 0.05115511  0.00437578 -0.04334126 ...,  0.36951492  0.00300002 -0.28      ]","[-0.06122776  0.17006067 -0.07237615 ..., -0.50017696 -0.00199999
 -0.35100001]","[-0.1590178   0.07946975  0.01550718 ...,  0.42837688 -0.024      -0.216     ]","[ -1.05496367e-01   1.27756975e-01   2.16491635e-01 ...,   3.82560837e-01
   4.34479761e-09  -1.80999934e-01]","[ 0.09992472 -0.14033802 -0.10045456 ..., -0.30417958  0.00399999 -0.266     ]"
"[ 0.05165511  0.00487578 -0.04384126 ...,  0.36901492  0.00250002 -0.2795    ]","[ -6.27277584e-02   1.71560672e-01  -7.28761709e-02 ...,  -5.01676961e-01
  -4.99992598e-04  -3.50500015e-01]","[-0.15801781  0.07946974  0.01450718 ...,  0.42837688 -0.023      -0.215     ]","[-0.10599637  0.12825698  0.21599163 ...,  0.38206084 -0.0005     -0.18049993]","[ 0.09842472 -0.13883802 -0.10195456 ..., -0.30667958  0.00149999 -0.2685    ]"
"[  4.76551117e-02  -1.24222525e-04  -3.88412587e-02 ...,   3.70014920e-01
   5.50001531e-03  -2.78500000e-01]","[-0.06222776  0.17106067 -0.07337617 ..., -0.50117696  0.00200001
 -0.35300001]","[-0.15951781  0.08096974  0.01600718 ...,  0.42987688 -0.0235     -0.2155    ]","[-0.10799637  0.13025698  0.21399164 ...,  0.38006084 -0.0035     -0.18349993]","[ 0.09592472 -0.13633802 -0.10445455 ..., -0.30417958  0.00399999 -0.271     ]"
"[ 0.04615511  0.00037578 -0.03734127 ...,  0.37051492  0.00500002 -0.278     ]","[-0.06072776  0.16956067 -0.07487617 ..., -0.50067696  0.00350001
 -0.35250001]","[-0.15901781  0.08046983  0.01550718 ...,  0.42937688 -0.025      -0.214     ]","[-0.10699637  0.12925698  0.21499164 ...,  0.38106084 -0.0035     -0.18249993]","[ 0.09592472 -0.13633802 -0.10445455 ..., -0.30317958  0.00299999 -0.271     ]"
"[ 0.04515511 -0.00062422 -0.03634127 ...,  0.36951492  0.00400002 -0.279     ]","[-0.06522776  0.17406067 -0.07037617 ..., -0.50117696 -0.00099999
 -0.34800001]","[-0.1620178   0.08346983  0.01850718 ...,  0.43237688 -0.027      -0.21      ]","[-0.10549637  0.12775698  0.21649164 ...,  0.38356084 -0.001      -0.18499993]","[ 0.09692472 -0.13733802 -0.10445455 ..., -0.29817958  0.00399996 -0.273     ]"
"[ 0.04515512 -0.00062422 -0.03634127 ...,  0.36951492  0.00300002 -0.28      ]","[-0.06622776  0.17506067 -0.06937617 ..., -0.50117696 -0.00199999
 -0.34700001]","[-0.1615178   0.08296983  0.01800718 ...,  0.43287688 -0.0275     -0.2095    ]","[-0.10399637  0.12625698  0.21799164 ...,  0.38506084 -0.0005     -0.18549993]","[ 0.09742472 -0.13783802 -0.10395455 ..., -0.29867958  0.00349996 -0.2735    ]"
"[ 0.04415512 -0.00162422 -0.03534127 ...,  0.36751492  0.00100002 -0.279     ]","[-0.07022776  0.17906067 -0.06537617 ..., -0.50617696 -0.00599999
 -0.34900001]","[-0.1630178   0.08446977  0.01950718 ...,  0.43037688 -0.026      -0.209     ]","[-0.10449637  0.12575698  0.21849164 ...,  0.38356084 -0.002      -0.18699993]","[ 0.09542472 -0.13583802 -0.10595455 ..., -0.29967958  0.00149996 -0.2775    ]"
"[ 0.04365512 -0.00212422 -0.03484127 ...,  0.37001492  0.00250002 -0.2815    ]","[-0.07072776  0.17956067 -0.06487617 ..., -0.50567696 -0.00549999
 -0.34850001]","[-0.1640178   0.08446977  0.02050718 ...,  0.43237688 -0.024      -0.209     ]","[-0.10349637  0.12475698  0.21949164 ...,  0.38456084 -0.004      -0.18699993]","[ 0.09492472 -0.13533802 -0.10645455 ..., -0.29917958  0.00099996 -0.277     ]"
"[ 0.04315512 -0.00262422 -0.03434127 ...,  0.36851492  0.00200002 -0.283     ]","[-0.07322776  0.18106067 -0.06237616 ..., -0.50417696 -0.00299999
 -0.34800001]","[-0.1650178   0.08546977  0.02150718 ...,  0.43337688 -0.023      -0.21      ]","[-0.10249637  0.12375698  0.22049164 ...,  0.38556084 -0.005      -0.18799993]","[ 0.09692472 -0.13733802 -0.10445455 ..., -0.30117958  0.00299996 -0.277     ]"
"[ 0.04315512 -0.00262422 -0.03434127 ...,  0.36851491  0.00100002 -0.284     ]","[-0.07272776  0.18056067 -0.06287616 ..., -0.50267696 -0.00249999
 -0.34650002]","[-0.1645178   0.08496977  0.02100718 ...,  0.43487688 -0.0235     -0.2105    ]","[-0.10249637  0.12375698  0.22049163 ...,  0.38456084 -0.005      -0.18699993]","[ 0.10042472 -0.14083802 -0.10095455 ..., -0.30467958  0.00649996 -0.2795    ]"
"[ 0.04315512 -0.00262422 -0.03434127 ...,  0.36951491  0.00200002 -0.285     ]","[-0.07022776  0.17806067 -0.06537616 ..., -0.50117696 -0.00499999
 -0.34600001]","[-0.1660178   0.08646977  0.02150718 ...,  0.43537688 -0.022      -0.211     ]","[-0.10349637  0.12475698  0.22049163 ...,  0.38556084 -0.001      -0.18799993]","[ 0.09892472 -0.13933802 -0.10345455 ..., -0.30717958  0.00399996 -0.282     ]"
"[ 0.04165512 -0.00412422 -0.03284127 ...,  0.36901491  0.00050002 -0.2855    ]","[-0.07072776  0.17856067 -0.06487616 ..., -0.50167696 -0.00449999
 -0.34650001]","[-0.1620178   0.08246977  0.01750718 ...,  0.43337688 -0.024      -0.211     ]","[-0.10449637  0.12575698  0.22149163 ...,  0.38456084 -0.002      -0.18899993]","[ 0.09892472 -0.13933802 -0.10445455 ..., -0.31017958  0.00299996 -0.285     ]"
"[  4.41551158e-02  -1.62422324e-03  -3.53412743e-02 ...,   3.70514914e-01
   1.56080619e-08  -2.85999999e-01]","[-0.06722776  0.17406067 -0.06937616 ..., -0.50517696 -0.00499999
 -0.34400001]","[-0.1605178   0.08096977  0.01600718 ...,  0.43287688 -0.0255     -0.2105    ]","[-0.10449637  0.12575698  0.22149163 ...,  0.38356084 -0.002      -0.18999993]","[  1.00924716e-01  -1.41338019e-01  -1.02454558e-01 ...,  -3.11179577e-01
  -3.51122785e-08  -2.88000001e-01]"
"[ 0.04465512 -0.00112422 -0.03584127 ...,  0.37101491  0.00050002 -0.2865    ]","[-0.06822776  0.17506067 -0.07137616 ..., -0.50417696 -0.00399999
 -0.34600001]","[-0.1635178   0.08496977  0.01900718 ...,  0.43587688 -0.0285     -0.2145    ]","[-0.10399637  0.12525698  0.22199163 ...,  0.38506084 -0.0005     -0.19049993]","[ 0.10142472 -0.14183802 -0.10195456 ..., -0.31167958 -0.00150004 -0.2895    ]"
"[ 0.04165512 -0.00412422 -0.03284127 ...,  0.37001491 -0.00249998 -0.2905    ]","[-0.06872776  0.17556067 -0.07287616 ..., -0.50267696 -0.00149999
 -0.34450001]","[-0.1620178   0.08646977  0.01750718 ...,  0.43737688 -0.027      -0.216     ]","[-0.10349637  0.12375698  0.22249163 ...,  0.38556084 -0.002      -0.19099993]","[  9.89247164e-02  -1.39338019e-01  -1.04454550e-01 ...,  -3.13179577e-01
  -3.51428728e-08  -2.87000001e-01]"
"[ 0.04315512 -0.00262422 -0.03434127 ...,  0.37151491 -0.00099998 -0.292     ]","[-0.06722776  0.17406067 -0.07437616 ..., -0.50517696  0.00100001
 -0.34200002]","[-0.1580178   0.08946976  0.01350718 ...,  0.44037688 -0.024      -0.217     ]","[-0.10649637  0.12675698  0.21949163 ...,  0.38256084 -0.005      -0.19299993]","[ 0.09892472 -0.13933802 -0.10545455 ..., -0.31217958 -0.00200004 -0.289     ]"
"[ 0.04715512  0.00137578 -0.03834127 ...,  0.37351491  0.00200002 -0.295     ]","[-0.06722776  0.17406067 -0.07437616 ..., -0.50717696  0.00200001
 -0.34300002]","[-0.1590178   0.08946977  0.01350719 ...,  0.43937688 -0.025      -0.218     ]","[-0.10899637  0.12925698  0.21699163 ...,  0.38006084 -0.0065     -0.19449993]","[ 0.09942472 -0.13983802 -0.10495455 ..., -0.31067958 -0.00450004 -0.2895    ]"
"[ 0.04515512 -0.00062422 -0.03634127 ...,  0.37551491  0.00400002 -0.295     ]","[-0.06422776  0.17306067 -0.07537616 ..., -0.50417696  0.00200001
 -0.34100002]","[-0.1600178   0.09046976  0.01450719 ...,  0.44037688 -0.024      -0.219     ]","[-0.10849637  0.12875698  0.21749163 ...,  0.38056084 -0.008      -0.19599993]","[ 0.09892472 -0.13933802 -0.10545455 ..., -0.30917958 -0.00500004 -0.29      ]"
"[ 0.04315512 -0.00262422 -0.03434127 ...,  0.37551491  0.00700002 -0.294     ]","[-0.06272776  0.17156067 -0.07687616 ..., -0.50267696  0.00150001
 -0.34150002]","[-0.1615178   0.09096977  0.01600719 ...,  0.44187688 -0.0225     -0.2195    ]","[-0.10699637  0.12725698  0.21899163 ...,  0.38106084 -0.0065     -0.19549993]","[ 0.09742472 -0.13783802 -0.10695455 ..., -0.30767958 -0.00350004 -0.2905    ]"
"[ 0.04115512 -0.00462422 -0.03234127 ...,  0.37651491  0.00900002 -0.297     ]","[-0.06522776  0.17606067 -0.07237616 ..., -0.49817696  0.00200001
 -0.34200002]","[-0.1600178   0.08946981  0.01450719 ...,  0.44337688 -0.021      -0.219     ]","[-0.10549637  0.12575698  0.22049163 ...,  0.38256084 -0.008      -0.19499993]","[ 0.09592472 -0.13633802 -0.10845455 ..., -0.30817958 -0.00300004 -0.291     ]"
"[ 0.04115512 -0.00462422 -0.03234127 ...,  0.37751491  0.00900002 -0.298     ]","[-0.06422776  0.17506067 -0.07337616 ..., -0.49917696  0.00100001
 -0.34300002]","[-0.16301778  0.08646981  0.0165072  ...,  0.44037688 -0.024      -0.222     ]","[-0.10449637  0.12375698  0.22249163 ...,  0.38656084 -0.009      -0.19599993]","[ 0.09492472 -0.13533802 -0.10945455 ..., -0.30717958 -0.00300004 -0.289     ]"
"[  4.61551161e-02   3.75776906e-04  -3.73412747e-02 ...,   3.81514914e-01
   1.10000155e-02  -3.03000000e-01]","[ -6.42277573e-02   1.75060673e-01  -7.33761602e-02 ...,  -4.99176962e-01
   6.34384175e-09  -3.44000015e-01]","[-0.16251778  0.08696981  0.0160072  ...,  0.43787688 -0.0265     -0.2235    ]","[-0.10449637  0.12375698  0.22249163 ...,  0.38656084 -0.009      -0.19499993]","[ 0.09592472 -0.13633802 -0.10845455 ..., -0.30817958 -0.00200004 -0.29      ]"
"[ 0.04665512  0.00087578 -0.03784127 ...,  0.38201491  0.01050002 -0.3035    ]","[-0.06322776  0.17406068 -0.07437616 ..., -0.50117696  0.00500001
 -0.34400002]","[-0.16501778  0.08846981  0.0185072  ...,  0.43737688 -0.024      -0.227     ]","[-0.10549637  0.12475698  0.22149163 ...,  0.38556084 -0.01       -0.19399993]","[  9.89247165e-02  -1.39338019e-01  -1.05454547e-01 ...,  -3.08179577e-01
  -3.51179817e-08  -2.89000001e-01]"
"[ 0.04465512 -0.00112422 -0.03584127 ...,  0.38401491  0.00950002 -0.3025    ]","[-0.06422776  0.17506068 -0.07337616 ..., -0.50217696  0.00400001
 -0.34500002]","[-0.16601777  0.0894698   0.0205072  ...,  0.43637688 -0.022      -0.229     ]","[-0.10849637  0.12775698  0.21849163 ...,  0.38256084 -0.006      -0.19799993]","[ 0.09792472 -0.13833802 -0.10745454 ..., -0.30617958 -0.00100004 -0.292     ]"
"[ 0.04265512 -0.00312422 -0.03384128 ...,  0.38401491  0.01150002 -0.3015    ]","[-0.06572776  0.17656067 -0.07387616 ..., -0.50567696  0.00150001
 -0.34650002]","[-0.16501777  0.08846977  0.0195072  ...,  0.43437688 -0.023      -0.228     ]","[-0.10899637  0.12825698  0.21699163 ...,  0.38106084 -0.0045     -0.19849993]","[  9.69247165e-02  -1.37338019e-01  -1.08454544e-01 ...,  -3.05179578e-01
  -3.50628364e-08  -2.93000000e-01]"
"[ 0.04115512 -0.00462422 -0.03234128 ...,  0.38551491  0.01000002 -0.301     ]","[-0.06422776  0.17506067 -0.07537615 ..., -0.50617696  0.00100001
 -0.34700002]","[-0.16651777  0.08796978  0.0210072  ...,  0.43387688 -0.0225     -0.2295    ]","[-0.10749638  0.12675698  0.21849163 ...,  0.37856084 -0.00299999
 -0.20199993]","[ 0.09742472 -0.13783802 -0.10795454 ..., -0.30567958  0.00049996 -0.2925    ]"
"[ 0.04015512 -0.00562422 -0.03134128 ...,  0.38651491  0.00900002 -0.3       ]","[ -6.57277587e-02   1.76560671e-01  -7.38761545e-02 ...,  -5.07676961e-01
  -4.99993902e-04  -3.47500015e-01]","[-0.16851777  0.08796966  0.0230072  ...,  0.43487688 -0.0245     -0.2285    ]","[-0.10649638  0.12575698  0.21949163 ...,  0.37956084 -0.00399999
 -0.20099994]","[ 0.09642472 -0.13683802 -0.10895454 ..., -0.30767958 -0.00050004 -0.2945    ]"
"[ 0.03915512 -0.00662422 -0.03034128 ...,  0.38551491  0.00700002 -0.3       ]","[-0.06522776  0.17606067 -0.07437615 ..., -0.50917696  0.00100001
 -0.34700002]","[-0.16701777  0.08946966  0.0215072  ...,  0.43437688 -0.023      -0.23      ]","[-0.10699638  0.12625698  0.21899163 ...,  0.38006084 -0.00549999
 -0.20049994]","[ 0.09692472 -0.13733802 -0.10845455 ..., -0.30617958 -0.00100003 -0.296     ]"
"[ 0.03915512 -0.00662422 -0.03034128 ...,  0.38151491  0.00800002 -0.303     ]","[-0.06222776  0.17306068 -0.07637615 ..., -0.50817696  0.00200001
 -0.34900002]","[-0.16501777  0.09046966  0.0195072  ...,  0.43137688 -0.021      -0.229     ]","[-0.10649638  0.12575698  0.21949163 ...,  0.38056084 -0.00299999
 -0.19799994]","[ 0.09292472 -0.13333802 -0.11245455 ..., -0.30217958  0.00099996 -0.299     ]"
"[ 0.04065512 -0.00512422 -0.03184128 ...,  0.38201491  0.00750002 -0.3035    ]","[-0.06072776  0.17156068 -0.07787615 ..., -0.50867696  0.00250001
 -0.34850002]","[-0.16401778  0.09146965  0.0185072  ...,  0.42937688 -0.02       -0.227     ]","[-0.10649638  0.12575698  0.21949163 ...,  0.38056084 -0.00099999
 -0.19899994]","[ 0.09342472 -0.13383802 -0.11195455 ..., -0.30267958  0.00149996 -0.2995    ]"
"[ 0.04015512 -0.00562422 -0.03134128 ...,  0.37951491  0.00800002 -0.302     ]","[-0.06272776  0.17356068 -0.07587615 ..., -0.50567696  0.00450001
 -0.34950002]","[-0.16451778  0.09096965  0.0190072  ...,  0.42987688 -0.0195     -0.2265    ]","[-0.10599638  0.12525698  0.22099163 ...,  0.38306084 -0.00049999
 -0.20249994]","[ 0.09292472 -0.13333802 -0.11345447 ..., -0.30117958  0.00199996 -0.3       ]"
"[ 0.03965512 -0.00612422 -0.03084128 ...,  0.38001491  0.00650002 -0.3015    ]","[-0.06222776  0.17306068 -0.07637615 ..., -0.50417696  0.00600001
 -0.35100002]","[-0.16651777  0.08996966  0.0210072  ...,  0.42987688 -0.0205     -0.2245    ]","[-0.10549638  0.12475698  0.22149163 ...,  0.38456084 -0.00199999
 -0.20399994]","[ 0.09242472 -0.13283802 -0.11395447 ..., -0.30067958  0.00349996 -0.2995    ]"
