policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[-0.19743671 -0.0879667   0.03935015 ..., -0.07750006 -0.2045006
 -0.13649985]","[-0.18894935  0.16111734  0.13318515 ...,  0.07149988 -0.12749998
 -0.23449761]","[-0.03453989  0.05826772 -0.10973035 ..., -0.03299988 -0.07399998
 -0.20400005]","[-0.12340702  0.0970325  -0.28313001 ...,  0.02399882 -0.10300113
 -0.26400002]","[-0.15059745 -0.02392117 -0.09967883 ...,  0.01599978 -0.13700021
 -0.18000002]"
"[-0.19943661 -0.08896641  0.04035014 ..., -0.07850006 -0.2045006
 -0.13749985]","[-0.18944923  0.15961735  0.13268515 ...,  0.07399988 -0.12499998
 -0.23699761]","[-0.03253989  0.06026771 -0.11173035 ..., -0.03399988 -0.07299998
 -0.20600004]","[-0.12340702  0.0960325  -0.28412999 ...,  0.02299882 -0.10400113
 -0.26400002]","[-0.14909746 -0.02542117 -0.1011788  ...,  0.01449978 -0.13850021
 -0.18050001]"
"[-0.19793662 -0.09046639  0.04185014 ..., -0.08000006 -0.2030006
 -0.13599985]","[-0.18744926  0.15861735  0.13268515 ...,  0.07499988 -0.12199998
 -0.23899761]","[-0.03553987  0.06026767 -0.10873045 ..., -0.03599987 -0.07399998
 -0.20900004]","[-0.124907    0.0975325  -0.28263001 ...,  0.02249882 -0.10350113
 -0.26250002]","[-0.14759747 -0.02692116 -0.1026788  ...,  0.01299978 -0.13800022
 -0.17900009]"
"[-0.19993661 -0.08946638  0.04085014 ..., -0.08200006 -0.2020006
 -0.13799985]","[-0.18644927  0.15961735  0.13368515 ...,  0.07599988 -0.12099998
 -0.23999761]","[-0.03503987  0.05976769 -0.10823046 ..., -0.03549987 -0.07349998
 -0.20950004]","[-0.12540699  0.09903249 -0.28113003 ...,  0.02099882 -0.10500113
 -0.26399999]","[-0.14609747 -0.02842116 -0.1041788  ...,  0.01449978 -0.13950022
 -0.18050009]"
"[-0.19993661 -0.09046635  0.03785049 ..., -0.08300006 -0.2030006
 -0.13999985]","[-0.18544927  0.15961735  0.13468515 ...,  0.07599988 -0.11999998
 -0.24099761]","[-0.03453987  0.06326754 -0.10973045 ..., -0.03699987 -0.07699998
 -0.20900005]","[-0.12340701  0.09703249 -0.28213    ...,  0.02099882 -0.10700112
 -0.26599999]","[-0.14459748 -0.02992115 -0.10567879 ...,  0.01599978 -0.13900025
 -0.18200009]"
"[-0.2004366  -0.08996635  0.03735049 ..., -0.08350006 -0.2035006
 -0.13949985]","[-0.18744926  0.15861732  0.13268516 ...,  0.07599988 -0.12199998
 -0.24199761]","[-0.03553987  0.06426747 -0.10973044 ..., -0.03599988 -0.07799998
 -0.21000005]","[-0.12240701  0.09603252 -0.28212918 ...,  0.02199882 -0.10700112
 -0.26799999]","[-0.14359748 -0.02992117 -0.10667879 ...,  0.01499978 -0.13900025
 -0.18300009]"
"[-0.19893677 -0.09146634  0.03885049 ..., -0.08200006 -0.2020006
 -0.14099985]","[-0.18544928  0.16061731  0.13468515 ...,  0.07499988 -0.11999998
 -0.24299761]","[-0.03653986  0.06326749 -0.10873045 ..., -0.03499988 -0.07899998
 -0.21100005]","[-0.12290697  0.09453253 -0.2816292  ...,  0.02249882 -0.10750111
 -0.26949999]","[-0.14209748 -0.02942117 -0.10817877 ...,  0.01449978 -0.13750027
 -0.18350009]"
"[-0.19493678 -0.09346634  0.0398505  ..., -0.07900006 -0.2030006
 -0.14499985]","[-0.18844926  0.15861731  0.13268515 ...,  0.07699988 -0.12099997
 -0.24199761]","[-0.03603986  0.06376749 -0.10923045 ..., -0.03449988 -0.07949998
 -0.21050005]","[-0.12140698  0.0960325  -0.28312918 ...,  0.02099882 -0.10900111
 -0.26899999]","[-0.1405975  -0.03192116 -0.11067876 ...,  0.01099982 -0.14200027
 -0.18500009]"
"[-0.19093682 -0.09046636  0.0378505  ..., -0.07900006 -0.2040006
 -0.14699985]","[-0.19044925  0.15761731  0.13168515 ...,  0.07899988 -0.11899997
 -0.24199761]","[-0.03653986  0.06326749 -0.10873045 ..., -0.03399988 -0.08099998
 -0.21100005]","[-0.12190698  0.0955325  -0.28262918 ...,  0.02149882 -0.10950111
 -0.26949999]","[-0.1400975  -0.03242116 -0.11117876 ...,  0.01049982 -0.14250027
 -0.18550009]"
"[-0.19043682 -0.09096636  0.0383505  ..., -0.07950006 -0.2045006
 -0.14749985]","[-0.18894926  0.16011731  0.13318515 ...,  0.08049988 -0.12049997
 -0.24349761]","[-0.03703987  0.06276743 -0.10923045 ..., -0.03749988 -0.07849998
 -0.21050005]","[-0.12140697  0.0960325  -0.28312906 ...,  0.02099882 -0.11300111
 -0.27099999]","[-0.13659751 -0.03292116 -0.11467875 ...,  0.01299982 -0.14400027
 -0.18400009]"
"[-0.18893683 -0.09046638  0.03985048 ..., -0.08000006 -0.20600058
 -0.14599985]","[-0.18944922  0.1616173   0.13468514 ...,  0.08099988 -0.11899998
 -0.24499761]","[-0.03803987  0.06176744 -0.10823045 ..., -0.03649988 -0.07949998
 -0.21150005]","[-0.12040698  0.0960325  -0.28312904 ...,  0.02299882 -0.11500111
 -0.27199999]","[-0.13509754 -0.03442115 -0.11617875 ...,  0.01449982 -0.14550027
 -0.18450009]"
"[-0.19143682 -0.08796645  0.03735051 ..., -0.07950006 -0.20750058
 -0.14849985]","[-0.1914492   0.15961731  0.13268541 ...,  0.07899988 -0.11899998
 -0.24699761]","[-0.03753991  0.06226736 -0.10873043 ..., -0.03799988 -0.07999998
 -0.21200005]","[-0.11940704  0.09703249 -0.28412902 ...,  0.02199882 -0.1160011
 -0.27099999]","[-0.13459754 -0.03292115 -0.11467877 ...,  0.01399982 -0.14700024
 -0.18400012]"
"[-0.19293682 -0.0894664   0.03885051 ..., -0.07900006 -0.20800058
 -0.14699985]","[-0.19144921  0.15961731  0.13268542 ...,  0.07899988 -0.11999998
 -0.24799761]","[-0.03653992  0.06126742 -0.10973041 ..., -0.03999988 -0.08099998
 -0.21200005]","[-0.11990703  0.09753249 -0.28362902 ...,  0.02249882 -0.1155011
 -0.27149999]","[-0.13459736 -0.03292115 -0.11467877 ...,  0.01299982 -0.14700024
 -0.18400012]"
"[-0.19343681 -0.09096637  0.0413505  ..., -0.07750007 -0.21050058
 -0.14949985]","[-0.19144921  0.15961732  0.13368541 ...,  0.07799988 -0.12199997
 -0.24999761]","[-0.03553997  0.06226738 -0.1107304  ..., -0.04099988 -0.08199998
 -0.21300005]","[-0.11990701  0.09753249 -0.28162905 ...,  0.02149882 -0.11450111
 -0.27049999]","[-0.13409737 -0.03342115 -0.11517877 ...,  0.01449982 -0.14650024
 -0.18250012]"
"[-0.19493681 -0.08946637  0.0398505  ..., -0.07800007 -0.20900058
 -0.14799985]","[-0.19444918  0.15761733  0.13168542 ...,  0.07799988 -0.11899998
 -0.25199761]","[-0.03753996  0.06026739 -0.1107304  ..., -0.04099988 -0.08499998
 -0.21600005]","[-0.11840707  0.0970325  -0.28212903 ...,  0.01999882 -0.11400111
 -0.27299999]","[-0.13459735 -0.03292115 -0.11467877 ...,  0.01599982 -0.14600024
 -0.18300012]"
"[-0.19443681 -0.08996637  0.0403505  ..., -0.07850007 -0.20850058
 -0.14749985]","[-0.19544935  0.15561733  0.13068541 ...,  0.07699988 -0.11799998
 -0.25399761]","[-0.03503997  0.0617674  -0.11423039 ..., -0.04049988 -0.08449998
 -0.21750005]","[-0.11990707  0.0975325  -0.28062906 ...,  0.01849882 -0.11350111
 -0.27449999]","[-0.13559735 -0.03392115 -0.11467874 ...,  0.01399982 -0.14900024
 -0.18400012]"
"[-0.19343681 -0.08896625  0.04035049 ..., -0.08150007 -0.20650058
 -0.14849985]","[-0.19594933  0.15511733  0.13018541 ...,  0.07749988 -0.11749998
 -0.2544976 ]","[-0.03653997  0.0602674  -0.11273039 ..., -0.04099987 -0.08599998
 -0.21900005]","[-0.11790708  0.0975325  -0.28062898 ...,  0.01849882 -0.11550111
 -0.27449999]","[-0.13609735 -0.03542114 -0.11417875 ...,  0.01449981 -0.14950024
 -0.18350012]"
"[-0.1939368  -0.08846627  0.03985051 ..., -0.08200007 -0.20800058
 -0.14899985]","[-0.19444933  0.15661733  0.13168541 ...,  0.07699988 -0.11599998
 -0.2549976 ]","[-0.03603997  0.0607674  -0.11323039 ..., -0.04149987 -0.08649998
 -0.21850005]","[-0.11640709  0.0960325  -0.28212885 ...,  0.01999881 -0.11500111
 -0.27599999]","[-0.13659734 -0.03392115 -0.11267875 ...,  0.01599981 -0.14800035
 -0.18500001]"
"[-0.19243682 -0.08996622  0.04135051 ..., -0.08350007 -0.20950058
 -0.15049985]","[-0.19394934  0.15711733  0.13218541 ...,  0.07649988 -0.11649998
 -0.2564976 ]","[-0.03703996  0.05976742 -0.1122304  ..., -0.04149987 -0.08549998
 -0.21950004]","[-0.11640709  0.0960325  -0.28212885 ...,  0.01999881 -0.11400111
 -0.27699999]","[-0.13709734 -0.03442115 -0.11317875 ...,  0.01649981 -0.14850035
 -0.18550001]"
"[-0.19093683 -0.09046627  0.0428505  ..., -0.08500006 -0.21100058
 -0.15199985]","[-0.19194935  0.15711736  0.13318541 ...,  0.07449988 -0.11449998
 -0.25449761]","[-0.03903995  0.05876746 -0.1102304  ..., -0.03949988 -0.08749998
 -0.22050004]","[-0.11840706  0.09403252 -0.28012888 ...,  0.02099881 -0.11400111
 -0.27899999]","[-0.14059731 -0.03192118 -0.11167875 ...,  0.01399981 -0.14700034
 -0.18600001]"
"[-0.19193683 -0.08846627  0.0408505  ..., -0.08600006 -0.21000058
 -0.15099985]","[-0.19244926  0.15561736  0.13268541 ...,  0.07599988 -0.11499998
 -0.25499761]","[-0.03953994  0.05826748 -0.1087304  ..., -0.04099987 -0.08799998
 -0.22100004]","[-0.12090702  0.09753185 -0.27762891 ...,  0.02149881 -0.11450111
 -0.27649999]","[-0.1410973  -0.03142118 -0.11117875 ...,  0.01449981 -0.14650034
 -0.18650001]"
"[-0.19243683 -0.08796627  0.0403505  ..., -0.08650006 -0.21050058
 -0.15049985]","[-0.19194931  0.15611724  0.13318541 ...,  0.07549988 -0.11549998
 -0.25449762]","[-0.04003998  0.0557676  -0.11023038 ..., -0.03849988 -0.08849998
 -0.22250004]","[-0.122407    0.09603185 -0.27912887 ...,  0.01999881 -0.11500111
 -0.27699998]","[-0.1430973  -0.03142117 -0.1121787  ...,  0.01549981 -0.14550034
 -0.18650001]"
"[-0.19143698 -0.08996625  0.04135041 ..., -0.08650006 -0.21050058
 -0.15149985]","[-0.19394928  0.15511725  0.13318541 ...,  0.07349988 -0.11449997
 -0.25349764]","[-0.04053997  0.05726752 -0.10973039 ..., -0.03699988 -0.08699999
 -0.22300004]","[-0.122407    0.09703183 -0.27812888 ...,  0.01899881 -0.11500111
 -0.27799998]","[-0.1435973  -0.03092118 -0.1116787  ...,  0.01499981 -0.14500034 -0.187     ]"
"[-0.18793698 -0.09246624  0.04085041 ..., -0.08500017 -0.20700058
 -0.15399985]","[-0.19394927  0.15711725  0.13518539 ...,  0.0744999  -0.11449997
 -0.25649764]","[-0.04103997  0.05676752 -0.11023039 ..., -0.03649988 -0.08749999
 -0.22250004]","[-0.12390699  0.09653184 -0.27762894 ...,  0.01749882 -0.11350111
 -0.27749998]","[-0.14409729 -0.03242117 -0.1131787  ...,  0.01649981 -0.14650034 -0.1875    ]"
"[-0.18693698 -0.09246624  0.03985041 ..., -0.08600017 -0.20600058
 -0.15399985]","[-0.19544927  0.15561725  0.13368539 ...,  0.0729999  -0.11299997
 -0.25599764]","[-0.04203996  0.05776681 -0.11023039 ..., -0.03649988 -0.08549999
 -0.22450004]","[-0.1244069   0.09303185 -0.27812878 ...,  0.01999882 -0.1160011
 -0.27899998]","[-0.14559727 -0.03192118 -0.11267871 ...,  0.01699981 -0.14700034 -0.188     ]"
"[-0.18743698 -0.09096625  0.03835042 ..., -0.08550017 -0.20450058
 -0.15549985]","[-0.19544926  0.15461725  0.13268539 ...,  0.0729999  -0.11299997
 -0.25499764]","[-0.04153994  0.05826681 -0.11173039 ..., -0.03499988 -0.08699999
 -0.22600003]","[-0.12340692  0.09403185 -0.2771291  ...,  0.01899882 -0.1150011
 -0.27999997]","[-0.14709725 -0.03242115 -0.11117872 ...,  0.01549981 -0.14550034 -0.1895    ]"
"[-0.18893697 -0.09246624  0.03885042 ..., -0.08700017 -0.20600058
 -0.15599985]","[-0.19594924  0.15611724  0.13318538 ...,  0.0744999  -0.11249997
 -0.25549764]","[-0.04303993  0.05676682 -0.11023039 ..., -0.03449988 -0.08849999
 -0.22650003]","[-0.12340691  0.09403185 -0.27712911 ...,  0.01899882 -0.1150011
 -0.27999997]","[-0.14859718 -0.03292115 -0.11167871 ...,  0.01699981 -0.14500034 -0.191     ]"
"[-0.18943657 -0.09396581  0.04035042 ..., -0.08750017 -0.20650058
 -0.15549985]","[-0.19444928  0.15761724  0.13468538 ...,  0.0729999  -0.11299997
 -0.25499769]","[-0.04103994  0.05876681 -0.11223038 ..., -0.03649988 -0.08649999
 -0.22750003]","[-0.1239068   0.09453185 -0.27662912 ...,  0.02049882 -0.11450111
 -0.27949997]","[-0.14709718 -0.03342115 -0.11217871 ...,  0.01749981 -0.14350034 -0.1915    ]"
"[-0.18993652 -0.09546577  0.04185041 ..., -0.08900017 -0.20700058
 -0.15699985]","[-0.19244941  0.158617    0.13468541 ...,  0.0729999  -0.11199997
 -0.25599769]","[-0.04153993  0.05826683 -0.11173039 ..., -0.03499988 -0.08599999
 -0.22800003]","[-0.12240681  0.09503192 -0.27612993 ...,  0.02099882 -0.11600111
 -0.27899997]","[-0.14909718 -0.03242115 -0.11017884 ...,  0.01949981 -0.14550034 -0.1915    ]"
"[-0.19193651 -0.09746577  0.03985042 ..., -0.08900017 -0.20600058
 -0.15699985]","[-0.19494938  0.15611702  0.13218541 ...,  0.0734999  -0.11149997
 -0.25849769]","[-0.04053996  0.0592668  -0.1097304  ..., -0.03499988 -0.08699999
 -0.22900002]","[-0.12390678  0.09453193 -0.27562997 ...,  0.02049882 -0.1165011
 -0.27849997]","[-0.14959715 -0.03392115 -0.11167883 ...,  0.02099981 -0.14600034 -0.193     ]"
"[-0.19093651 -0.0964658   0.03885043 ..., -0.08800017 -0.20500059
 -0.15799985]","[-0.19344938  0.156617    0.13368541 ...,  0.0729999  -0.10999997
 -0.25699769]","[-0.03953997  0.06026679 -0.11073039 ..., -0.03599987 -0.08599999
 -0.22800002]","[-0.12240679  0.09303194 -0.27712995 ...,  0.02199882 -0.11600111
 -0.27999997]","[-0.15109713 -0.03242115 -0.11017884 ...,  0.02049981 -0.14650034 -0.1935    ]"
"[-0.19093651 -0.09746579  0.03785044 ..., -0.08700017 -0.20600059
 -0.16099985]","[-0.19244939  0.155617    0.1346854  ...,  0.0739999  -0.10899997
 -0.25799769]","[-0.03853997  0.06126678 -0.11173039 ..., -0.03599987 -0.08599999
 -0.22900002]","[-0.1209068   0.09153195 -0.27862994 ...,  0.02049882 -0.1175011
 -0.28149997]","[-0.15359712 -0.03192115 -0.10967884 ...,  0.02099981 -0.14400034 -0.195     ]"
"[-0.19043655 -0.09596577  0.03635044 ..., -0.08750017 -0.20450059
 -0.16549985]","[-0.19194939  0.156117    0.1351854  ...,  0.0734999  -0.10849997
 -0.25849769]","[-0.03853997  0.06126679 -0.11273036 ..., -0.03699987 -0.08599999
 -0.22700002]","[-0.12040686  0.09103195 -0.28012991 ...,  0.02099882 -0.1190011
 -0.28299997]","[-0.15259713 -0.03392126 -0.11167883 ...,  0.01999981 -0.14500034 -0.197     ]"
"[-0.19093655 -0.09746577  0.03785044 ..., -0.08700018 -0.20300059
 -0.16699985]","[-0.19394938  0.15411702  0.13318541 ...,  0.0764999  -0.10749997
 -0.25949769]","[-0.03903992  0.06276674 -0.11323036 ..., -0.03649988 -0.08549999
 -0.22750002]","[-0.12140685  0.09003196 -0.27912996 ...,  0.01999882 -0.1200011
 -0.28399997]","[-0.15309718 -0.03442126 -0.11117883 ...,  0.01849981 -0.14450034 -0.1965    ]"
"[-0.19043655 -0.09696577  0.03835044 ..., -0.08650018 -0.20350059
 -0.16649985]","[-0.19294938  0.15411702  0.13418541 ...,  0.0744999  -0.10749997
 -0.25749769]","[-0.03953985  0.06426667 -0.11273036 ..., -0.03799987 -0.08399999
 -0.22900002]","[-0.12090685  0.08953197 -0.27862997 ...,  0.02049882 -0.1195011
 -0.28349997]","[-0.15159719 -0.03392126 -0.11067895 ...,  0.01799981 -0.14400034 -0.198     ]"
"[-0.18993655 -0.09846577  0.03985043 ..., -0.08700018 -0.20200059
 -0.16499985]","[-0.19244949  0.15361703  0.13268543 ...,  0.0759999  -0.10699997
 -0.25799769]","[-0.04053984  0.06326699 -0.11273036 ..., -0.03799988 -0.084      -0.22900002]","[-0.12140682  0.08803201 -0.27813019 ...,  0.01899882 -0.1200011
 -0.28399997]","[-0.14959789 -0.03492124 -0.10967899 ...,  0.01799981 -0.14600034 -0.195     ]"
"[-0.18943656 -0.0969658   0.03935045 ..., -0.08550018 -0.20250059
 -0.16649985]","[-0.19144951  0.15161705  0.13368542 ...,  0.0749999  -0.10599997
 -0.25899769]","[-0.03903985  0.06476698 -0.11223037 ..., -0.03949987 -0.0835     -0.22850002]","[-0.12290677  0.08853201 -0.27663021 ...,  0.02049882 -0.1185011
 -0.28549996]","[-0.14859787 -0.03592123 -0.10967899 ...,  0.01799981 -0.14800034 -0.196     ]"
"[-0.19193655 -0.09746587  0.0378764  ..., -0.08900018 -0.20400059
 -0.16999985]","[-0.19144951  0.15161701  0.13368542 ...,  0.0739999  -0.10599997
 -0.25899769]","[-0.04053985  0.06326699 -0.11073038 ..., -0.04099987 -0.08499999
 -0.23000002]","[-0.1204068   0.08603201 -0.27813015 ...,  0.02199882 -0.1200011
 -0.28699996]","[-0.14909784 -0.03442124 -0.10917899 ...,  0.01949981 -0.14950034 -0.1975    ]"
"[-0.19293663 -0.09946587  0.03987639 ..., -0.09100018 -0.20400059
 -0.16999985]","[-0.19094951  0.152117    0.13518542 ...,  0.0734999  -0.10449997
 -0.25949769]","[-0.04103985  0.062767   -0.11123036 ..., -0.04049987 -0.08549999
 -0.22950002]","[-0.12190652  0.08653201 -0.27663027 ...,  0.02349882 -0.1185011
 -0.28649996]","[-0.15109782 -0.03442123 -0.107179   ...,  0.01949981 -0.15050033 -0.1965    ]"
"[-0.19293663 -0.10046587  0.04087638 ..., -0.09000018 -0.20300059
 -0.16999985]","[-0.18894962  0.15211701  0.13518542 ...,  0.0724999  -0.10349997
 -0.25749769]","[-0.03953986  0.06426696 -0.11273036 ..., -0.04099987 -0.08399999
 -0.23100002]","[-0.12340647  0.08603202 -0.27713024 ...,  0.02199882 -0.1180011
 -0.28599996]","[-0.15259782 -0.03492123 -0.10567901 ...,  0.02099981 -0.14900033 -0.198     ]"
"[-0.18993666 -0.10446587  0.04387634 ..., -0.08600018 -0.20000059
 -0.17299985]","[-0.1889496   0.15211702  0.13618542 ...,  0.0704999  -0.10249997
 -0.25549769]","[-0.04153987  0.06226697 -0.10973036 ..., -0.03699988 -0.08       -0.23200001]","[-0.12490647  0.08453213 -0.27563028 ...,  0.02049882 -0.1185011
 -0.28749996]","[-0.15309782 -0.03542123 -0.10617901 ...,  0.02249981 -0.14750034 -0.1995    ]"
"[-0.18593666 -0.10546587  0.04287633 ..., -0.08300018 -0.19700059
 -0.17799985]","[-0.1884498   0.15261702  0.13668542 ...,  0.0699999  -0.10099997
 -0.25599769]","[-0.04103987  0.06176701 -0.10923036 ..., -0.03549988 -0.0785     -0.23150001]","[-0.12540646  0.08503213 -0.2751303  ...,  0.01999882 -0.1200011
 -0.28799996]","[-0.15359771 -0.03592123 -0.10667901 ...,  0.02099981 -0.14700033 -0.197     ]"
"[-0.18543671 -0.10596587  0.04237633 ..., -0.08250018 -0.19750059
 -0.17749985]","[-0.18744982  0.15361701  0.13768542 ...,  0.0689999  -0.09999997
 -0.25699769]","[-0.03953991  0.06126745 -0.11173035 ..., -0.03599988 -0.08       -0.23300001]","[-0.12640645  0.08603211 -0.27413038 ...,  0.02099882 -0.12100109
 -0.28899995]","[-0.15209771 -0.03742122 -0.10817901 ...,  0.02049981 -0.14650033 -0.1965    ]"
"[-0.18443664 -0.10696587  0.04437622 ..., -0.08450018 -0.19850059
 -0.17949985]","[-0.18694985  0.15411701  0.13818542 ...,  0.0684999  -0.10049997
 -0.25749769]","[-0.0410399   0.05976755 -0.11023036 ..., -0.03549988 -0.0795     -0.23450001]","[-0.12740644  0.08603211 -0.27313048 ...,  0.02199882 -0.12200109
 -0.28899995]","[-0.15059772 -0.03692123 -0.10967899 ...,  0.01899981 -0.14700033 -0.198     ]"
"[-0.18343665 -0.10896586  0.04637621 ..., -0.08650018 -0.19650059
 -0.18049985]","[-0.18544986  0.15461703  0.13868542 ...,  0.0699999  -0.09999997
 -0.25699769]","[-0.04153988  0.05926759 -0.10973037 ..., -0.03399988 -0.081      -0.23400001]","[-0.12540645  0.0860321  -0.2751305  ...,  0.01999882 -0.12500109
 -0.28799995]","[-0.14959769 -0.03692122 -0.10967902 ...,  0.0219998  -0.14900033 -0.198     ]"
"[-0.18443665 -0.11096585  0.04537623 ..., -0.08550018 -0.19750059
 -0.17949985]","[-0.18544987  0.15461703  0.13868542 ...,  0.0699999  -0.09899997
 -0.26099769]","[-0.04053989  0.06026759 -0.11073036 ..., -0.03499982 -0.082      -0.23300001]","[-0.12740641  0.08803209 -0.27313058 ...,  0.01899882 -0.12400109
 -0.28799996]","[-0.15059772 -0.03692121 -0.10767903 ...,  0.0239998  -0.14800033 -0.197     ]"
"[-0.18593664 -0.11146588  0.04587622 ..., -0.08400018 -0.19800059
 -0.18099984]","[-0.18744986  0.15561703  0.1386854  ...,  0.0699999  -0.09999997
 -0.26199769]","[-0.04003989  0.0597676  -0.11123036 ..., -0.03449982 -0.0815     -0.23350001]","[-0.12640643  0.08903208 -0.27413056 ...,  0.01799882 -0.12500109
 -0.28899996]","[-0.15009773 -0.03542122 -0.10817903 ...,  0.0234998  -0.14850033 -0.1965    ]"
"[-0.18593665 -0.11146588  0.04487623 ..., -0.08400018 -0.19800059
 -0.17999984]","[-0.18844985  0.15461713  0.13768541 ...,  0.0709999  -0.10099997
 -0.26099769]","[-0.03553991  0.06526754 -0.11573023 ..., -0.03799982 -0.08399999
 -0.23300001]","[-0.12690642  0.08953208 -0.27363057 ...,  0.01849882 -0.12550109
 -0.28949996]","[-0.15159769 -0.03792121 -0.109679   ...,  0.0219998  -0.14900033 -0.198     ]"
"[-0.18343668 -0.11296586  0.04637622 ..., -0.08550018 -0.19950058
 -0.18149984]","[-0.18894984  0.15611712  0.13818541 ...,  0.07149989 -0.10249997
 -0.25949769]","[-0.03353993  0.06826753 -0.11573034 ..., -0.03699982 -0.08599999
 -0.22900001]","[-0.1289064   0.09153208 -0.27263081 ...,  0.01649882 -0.12450109
 -0.28749996]","[-0.15009772 -0.03642121 -0.10917892 ...,  0.02049981 -0.14750033 -0.1985    ]"
"[-0.18543667 -0.11096587  0.04437622 ..., -0.08550018 -0.19850058
 -0.18349984]","[-0.18844988  0.15661712  0.13868541 ...,  0.07199989 -0.10399997
 -0.25999769]","[-0.03453993  0.06726755 -0.11473034 ..., -0.03599982 -0.08499999
 -0.22800001]","[-0.12590645  0.09353207 -0.27263054 ...,  0.01849882 -0.12550109
 -0.28649996]","[-0.14859873 -0.0379212  -0.11067878 ...,  0.02199981 -0.14700033 -0.198     ]"
"[-0.18443673 -0.11196586  0.04537621 ..., -0.08650018 -0.20050058
 -0.18549983]","[-0.18844993  0.15761713  0.13868547 ...,  0.07099989 -0.10299997
 -0.25999769]","[-0.03753991  0.06426819 -0.11073034 ..., -0.03499982 -0.08199999
 -0.22400001]","[-0.12340646  0.09203208 -0.27213053 ...,  0.01599882 -0.12400109
 -0.28599996]","[-0.14759874 -0.0369212  -0.10967879 ...,  0.02199981 -0.14800033 -0.199     ]"
"[-0.18293675 -0.11046588  0.04387622 ..., -0.08600018 -0.20200058
 -0.18699983]","[-0.18944992  0.15861709  0.13768548 ...,  0.06999989 -0.10399997
 -0.25899769]","[-0.03803991  0.06376819 -0.10923034 ..., -0.03349982 -0.07849999
 -0.22150001]","[-0.12140693  0.09103207 -0.27313012 ...,  0.01499882 -0.12700109
 -0.28999996]","[-0.15059868 -0.0349212  -0.10567881 ...,  0.02099981 -0.14700033 -0.202     ]"
"[-0.18293673 -0.11046588  0.04387622 ..., -0.08500018 -0.20100058
 -0.18699983]","[-0.18994992  0.16011709  0.13818548 ...,  0.07049989 -0.10349997
 -0.25949767]","[-0.03953991  0.0622682  -0.10873034 ..., -0.03199983 -0.07699999
 -0.22200001]","[-0.12240693  0.09003208 -0.2731301  ...,  0.01399882 -0.12700109
 -0.29299996]","[-0.15259867 -0.0359212  -0.10567882 ...,  0.01899981 -0.14800033 -0.201     ]"
"[-0.18343672 -0.11196587  0.04537621 ..., -0.08650017 -0.20050058
 -0.18749983]","[-0.1904499   0.16161708  0.13968545 ...,  0.06999989 -0.10199997
 -0.26099767]","[-0.04053991  0.0612682  -0.10973034 ..., -0.03199983 -0.07799999
 -0.22200001]","[-0.12140695  0.08803209 -0.2751301  ...,  0.01099882 -0.13000109
 -0.29199996]","[-0.15259868 -0.04092118 -0.10667882 ...,  0.01699981 -0.15100032 -0.198     ]"
"[-0.18293673 -0.11146589  0.04487637 ..., -0.08800017 -0.19900058
 -0.18699983]","[-0.19094989  0.16311707  0.13918546 ...,  0.0684999  -0.10149997
 -0.25949767]","[-0.03903991  0.0627682  -0.11323033 ..., -0.03449983 -0.0755     -0.22150001]","[-0.12140696  0.08503211 -0.2761301  ...,  0.00799882 -0.1280011
 -0.29099996]","[-0.15259868 -0.04192117 -0.10767881 ...,  0.01599981 -0.15100032 -0.197     ]"
"[-0.18493672 -0.1104659   0.04487638 ..., -0.08800017 -0.19900058
 -0.18799983]","[-0.19244988  0.16061708  0.13668547 ...,  0.0669999  -0.09899998
 -0.26099767]","[-0.04053988  0.06226829 -0.11273033 ..., -0.03599983 -0.076      -0.22100001]","[-0.12240695  0.08403212 -0.27513012 ...,  0.00899882 -0.1290011
 -0.28999996]","[-0.15009869 -0.03942117 -0.10617882 ...,  0.01450001 -0.14850033 -0.1985    ]"
"[-0.18543654 -0.1119659   0.04637638 ..., -0.08650017 -0.19850059
 -0.18949983]","[-0.19144989  0.16161708  0.13768547 ...,  0.0659999  -0.09799998
 -0.26199767]","[-0.03903991  0.06176833 -0.11423033 ..., -0.03549983 -0.0745     -0.22250001]","[-0.12240696  0.08403212 -0.27513012 ...,  0.00899882 -0.12900109
 -0.28899996]","[-0.15159866 -0.03792121 -0.10467883 ...,  0.01500001 -0.14700033
 -0.19700003]"
"[-0.18493657 -0.11046592  0.04687632 ..., -0.08700017 -0.19700059
 -0.19099983]","[-0.18944989  0.16161706  0.13868546 ...,  0.0639999  -0.09799997
 -0.26299767]","[-0.04053991  0.06026833 -0.11273033 ..., -0.03399983 -0.075      -0.22400001]","[-0.12290695  0.08253213 -0.27463013 ...,  0.01049882 -0.1275011
 -0.29049996]","[-0.15259863 -0.0399212  -0.10567882 ...,  0.01500001 -0.14600033
 -0.19800003]"
"[-0.18593657 -0.10946593  0.04587633 ..., -0.08600017 -0.19800059
 -0.18999984]","[-0.18794991  0.16311706  0.14018546 ...,  0.0634999  -0.09849997
 -0.26449767]","[-0.04003991  0.06076833 -0.11323033 ..., -0.03449983 -0.0755     -0.22350001]","[-0.12540694  0.08503202 -0.27213014 ...,  0.01199882 -0.1250011
 -0.29199996]","[-0.15359852 -0.03892122 -0.10667779 ...,  0.01600001 -0.14700033
 -0.19900002]"
