policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[-0.28897042 -0.32780573 -0.2772531  ..., -0.24099998 -0.1589999
 -0.12699999]","[-0.15563748 -0.06292206  0.3015252  ..., -0.246      -0.19400003
  0.04399999]","[ 0.0233838  -0.04525344  0.11923854 ..., -0.09499999 -0.04900004
  0.02099999]","[-0.22529989  0.10166464  0.07622596 ..., -0.221      -0.03099996 -0.287     ]","[-0.23988519  0.3115841  -0.14314056 ..., -0.16600001 -0.24999999 -0.198     ]"
"[-0.29197042 -0.32880573 -0.2742531  ..., -0.23799998 -0.1619999
 -0.12999999]","[-0.15663747 -0.06392206  0.30252519 ..., -0.247      -0.19500003
  0.04299999]","[ 0.0283838  -0.05225343  0.11823858 ..., -0.08799999 -0.05000004
  0.01799999]","[-0.22629989  0.10866464  0.07522586 ..., -0.218      -0.03599996 -0.292     ]","[-0.24188518  0.3095841  -0.14514056 ..., -0.16800001 -0.24799999 -0.196     ]"
"[-0.29997041 -0.33480573 -0.2662531  ..., -0.24199998 -0.1659999
 -0.13599999]","[-0.15663746 -0.06192207  0.30052519 ..., -0.249      -0.19700003
  0.04299999]","[ 0.0263838  -0.05425343  0.11623858 ..., -0.08999999 -0.05200004
  0.01599999]","[-0.22429989  0.11066464  0.07722586 ..., -0.218      -0.03199996 -0.29      ]","[-0.24088518  0.3085841  -0.14414056 ..., -0.16900001 -0.24499999 -0.193     ]"
"[-0.29797041 -0.33880573 -0.26425311 ..., -0.24599998 -0.1679999
 -0.13799999]","[-0.16163746 -0.05892207  0.30152519 ..., -0.244      -0.20000003
  0.04199999]","[ 0.0233838  -0.05325343  0.11523858 ..., -0.08899999 -0.04900004
  0.01099999]","[-0.22129989  0.11366463  0.07822586 ..., -0.219      -0.02699996 -0.283     ]","[-0.23588519  0.3075841  -0.14314056 ..., -0.16800001 -0.25199999 -0.194     ]"
"[-0.29897041 -0.34180572 -0.2652531  ..., -0.25099998 -0.1689999
 -0.14299999]","[-0.16263745 -0.05592208  0.2985252  ..., -0.243      -0.20300003
  0.04299999]","[ 0.0203838  -0.05825342  0.11623858 ..., -0.08999999 -0.04600004
  0.00599999]","[-0.21629991  0.11466463  0.07522587 ..., -0.216      -0.02399996 -0.282     ]","[-0.23788519  0.3095841  -0.14314055 ..., -0.17000001 -0.25199999 -0.194     ]"
"[-0.29397041 -0.33880573 -0.26025311 ..., -0.24599998 -0.1659999
 -0.14399999]","[-0.16363741 -0.05692208  0.29552525 ..., -0.238      -0.20600003
  0.04599999]","[ 0.01838381 -0.05625342  0.12023857 ..., -0.09399999 -0.04400004
  0.00399999]","[-0.21429991  0.11666462  0.07722586 ..., -0.214      -0.02199996 -0.284     ]","[-0.23788521  0.31158409 -0.14114056 ..., -0.16800001 -0.25999999 -0.188     ]"
"[-0.2959704  -0.33680573 -0.26225311 ..., -0.24399998 -0.1639999
 -0.14599999]","[-0.16063741 -0.05992207  0.29452526 ..., -0.233      -0.20100003
  0.05099999]","[ 0.01938365 -0.0572534   0.12123857 ..., -0.09699999 -0.04500004
  0.00299999]","[-0.21329991  0.11566462  0.07822586 ..., -0.213      -0.02099996 -0.285     ]","[-0.23888521  0.31258409 -0.14014056 ..., -0.16700001 -0.26099999 -0.187     ]"
"[-0.2969704  -0.33780573 -0.26325311 ..., -0.24299998 -0.1629999
 -0.14499999]","[-0.16163741 -0.06092207  0.29752526 ..., -0.23       -0.19800003
  0.05199999]","[ 0.02238364 -0.05625341  0.12423857 ..., -0.09999999 -0.04200004
  0.00599999]","[-0.20229992  0.11266464  0.07322586 ..., -0.204      -0.01799996 -0.284     ]","[-0.2338853   0.31958409 -0.13314057 ..., -0.16000001 -0.25799999 -0.184     ]"
"[-0.2999704  -0.34080573 -0.26825311 ..., -0.24599998 -0.1659999
 -0.14999999]","[-0.15863741 -0.06592205  0.29652526 ..., -0.229      -0.20100003
  0.05099999]","[ 0.01838365 -0.05225341  0.12423856 ..., -0.09599999 -0.03800004
  0.00799999]","[-0.20029992  0.11066466  0.07122587 ..., -0.206      -0.01999996 -0.282     ]","[-0.2358853   0.32158409 -0.13714056 ..., -0.15600001 -0.25399999 -0.19      ]"
"[-0.29797039 -0.33280573 -0.27625307 ..., -0.25399998 -0.1579999
 -0.15199999]","[-0.15763741 -0.06292209  0.29752525 ..., -0.232      -0.20000003
  0.05000002]","[ 0.01538365 -0.05325341  0.12323859 ..., -0.09499999 -0.03500004
  0.00899999]","[-0.20029992  0.11266467  0.06922586 ..., -0.204      -0.02399996 -0.28      ]","[-0.2368853   0.32458409 -0.13814057 ..., -0.15500001 -0.25499999 -0.191     ]"
"[-0.2949704  -0.33180573 -0.27525308 ..., -0.25699998 -0.1569999
 -0.14899999]","[-0.15563743 -0.06492209  0.29552527 ..., -0.23       -0.19800003
  0.04800002]","[ 0.01438365 -0.05625341  0.12423857 ..., -0.09399999 -0.03600004
  0.01199999]","[-0.19629992  0.11466464  0.07322583 ..., -0.206      -0.02399996 -0.276     ]","[-0.2408853   0.32858408 -0.14214056 ..., -0.15300001 -0.25099999 -0.187     ]"
"[-0.29997039 -0.32880573 -0.27025308 ..., -0.25999998 -0.1599999
 -0.14599999]","[-0.15563743 -0.0629221   0.29552527 ..., -0.23       -0.20000003
  0.04800002]","[ 0.01638365 -0.05225341  0.12223858 ..., -0.09799999 -0.03800004
  0.00999999]","[-0.19529992  0.11366464  0.07222583 ..., -0.205      -0.02299996 -0.277     ]","[-0.2398853   0.33358408 -0.13714057 ..., -0.14800001 -0.25599999 -0.188     ]"
"[-0.29897042 -0.32780574 -0.27325304 ..., -0.26099998 -0.1589999
 -0.14299999]","[-0.15663743 -0.06392214  0.29452527 ..., -0.235      -0.19900003
  0.04300002]","[ 0.01938364 -0.05125342  0.12323858 ..., -0.10099999 -0.04300004
  0.00699999]","[-0.18829993  0.12466462  0.06922583 ..., -0.198      -0.02399996 -0.282     ]","[-0.2378853   0.33758408 -0.13714057 ..., -0.14600001 -0.25399999 -0.188     ]"
"[-0.30197021 -0.32480574 -0.27825304 ..., -0.25799998 -0.1559999
 -0.14599999]","[-0.15363794 -0.05892215  0.28952527 ..., -0.238      -0.20200003
  0.04200002]","[ 0.02238364 -0.05225342  0.12623858 ..., -0.10199999 -0.04000004
  0.00399999]","[-0.19029992  0.12666462  0.07122583 ..., -0.196      -0.02599996 -0.28      ]","[-0.2438853   0.34558408 -0.1371405  ..., -0.15000001 -0.25199999 -0.186     ]"
"[-0.30397025 -0.32280574 -0.28425303 ..., -0.25599998 -0.1539999
 -0.14799999]","[-0.15563795 -0.05492214  0.28552527 ..., -0.242      -0.20400003
  0.04600002]","[ 0.02338364 -0.05325342  0.12723857 ..., -0.10099999 -0.04100004
  0.00299999]","[-0.19029993  0.12866468  0.07322583 ..., -0.194      -0.02799996 -0.28      ]","[-0.2468853   0.34658408 -0.13814049 ..., -0.14900001 -0.25099999 -0.183     ]"
"[-0.30097338 -0.32580573 -0.28125304 ..., -0.25899998 -0.1549999
 -0.14899999]","[-0.15463795 -0.05592214  0.28252528 ..., -0.243      -0.20100003
  0.04500002]","[ 0.01838363 -0.05025342  0.13423857 ..., -0.10799999 -0.04000004
 -0.00400001]","[-0.18529993  0.13566467  0.07822583 ..., -0.187      -0.03299996 -0.283     ]","[-0.2428853   0.34458408 -0.13814048 ..., -0.14700001 -0.24899999 -0.185     ]"
"[-0.30197338 -0.32280573 -0.28225304 ..., -0.25599998 -0.1579999
 -0.14999999]","[-0.15963795 -0.05492215  0.27952529 ..., -0.242      -0.20200003
  0.04800002]","[ 0.01638364 -0.04825343  0.13623857 ..., -0.10999999 -0.04200004
 -0.00200001]","[-0.18829993  0.13466469  0.07522583 ..., -0.186      -0.03599996 -0.28      ]","[-0.23688535  0.34058408 -0.14414048 ..., -0.14700001 -0.25499999 -0.189     ]"
"[-0.29997339 -0.32680572 -0.28025304 ..., -0.25399998 -0.1619999
 -0.15399999]","[-0.16363795 -0.05092215  0.27552531 ..., -0.238      -0.20800003
  0.05000002]","[ 0.01738364 -0.04925343  0.13723857 ..., -0.11099999 -0.04300004
 -0.00300001]","[-0.19229992  0.13266485  0.07122583 ..., -0.186      -0.04199996 -0.28      ]","[-0.23388536  0.33958408 -0.14714037 ..., -0.14800001 -0.25599999 -0.186     ]"
"[-0.29897339 -0.32780572 -0.28125304 ..., -0.25499998 -0.1629999
 -0.15499999]","[-0.16763794 -0.04892214  0.27752528 ..., -0.24       -0.20600003
  0.05000002]","[ 0.01438364 -0.04625343  0.13823856 ..., -0.11199999 -0.04000004
 -0.00600001]","[-0.19629991  0.13266491  0.06722584 ..., -0.182      -0.04599996 -0.28      ]","[-0.23188536  0.33758408 -0.14914037 ..., -0.15000001 -0.25399999 -0.188     ]"
"[-0.2899734  -0.32280574 -0.28225304 ..., -0.25599998 -0.1739999
 -0.16199999]","[-0.16663794 -0.04792214  0.27652526 ..., -0.243      -0.20700003
  0.05100002]","[  1.43836337e-02  -5.22534064e-02   1.38238567e-01 ...,  -1.09999988e-01
  -4.20000418e-02  -7.73215700e-09]","[-0.19729991  0.13366491  0.06822584 ..., -0.181      -0.04499996 -0.279     ]","[-0.23288536  0.33658408 -0.14814037 ..., -0.15100001 -0.25299999 -0.189     ]"
"[-0.2879734  -0.32480573 -0.28425304 ..., -0.25399998 -0.1759999
 -0.16399999]","[-0.17363794 -0.04292215  0.26952526 ..., -0.248      -0.20800003
  0.05600002]","[ 0.01338363 -0.05325341  0.13723857 ..., -0.10899999 -0.04300004
  0.00099999]","[-0.2002999   0.1346649   0.06922584 ..., -0.184      -0.04599996 -0.278     ]","[-0.22488537  0.32858408 -0.14014037 ..., -0.15900001 -0.25899999 -0.183     ]"
"[-0.28697341 -0.32580573 -0.28525304 ..., -0.25299998 -0.1749999
 -0.16499999]","[-0.17563794 -0.04292215  0.26752527 ..., -0.252      -0.21000003
  0.05800002]","[ 0.0123836  -0.05025343  0.13223857 ..., -0.10599999 -0.04200004
  0.00599999]","[-0.19429991  0.12666491  0.07922584 ..., -0.192      -0.05199996 -0.27      ]","[-0.22788536  0.33158408 -0.13714038 ..., -0.15600001 -0.25599999 -0.186     ]"
"[-0.28497341 -0.32180574 -0.28725303 ..., -0.25099998 -0.1789999
 -0.16099999]","[-0.17163794 -0.03892215  0.26752527 ..., -0.254      -0.20800003
  0.06000002]","[ 0.0163836  -0.05025343  0.13623857 ..., -0.10399999 -0.04000004
  0.00999999]","[-0.1952999   0.12766491  0.08022584 ..., -0.193      -0.05099996 -0.269     ]","[-0.2278851   0.33358408 -0.13514039 ..., -0.15400001 -0.25599999 -0.186     ]"
"[-0.28497343 -0.31980574 -0.28725303 ..., -0.25299998 -0.1789999
 -0.15699999]","[-0.17563794 -0.04092214  0.26552527 ..., -0.258      -0.20400003
  0.06400002]","[ 0.0153836  -0.04925343  0.13723857 ..., -0.10499999 -0.04100004
  0.01099999]","[-0.19629982  0.12866489  0.08122582 ..., -0.19       -0.05199996 -0.268     ]","[-0.2248851   0.33658408 -0.13214039 ..., -0.15300001 -0.25899999 -0.183     ]"
"[-0.28197344 -0.32080574 -0.28825303 ..., -0.25199998 -0.1819999
 -0.16199999]","[-0.17363794 -0.04292214  0.26352527 ..., -0.26       -0.20200003
  0.06600002]","[ 0.0133836  -0.04725343  0.13523857 ..., -0.10299999 -0.04300004
  0.01099999]","[-0.19329982  0.1276649   0.08222582 ..., -0.191      -0.05299996 -0.267     ]","[-0.22188514  0.33558408 -0.13714038 ..., -0.15200001 -0.26599999 -0.182     ]"
"[-0.28597343 -0.31880574 -0.28625303 ..., -0.25199998 -0.1859999
 -0.16399999]","[-0.17463794 -0.04592214  0.25852527 ..., -0.263      -0.20500003
  0.06100002]","[ 0.00938361 -0.04725343  0.12723857 ..., -0.10299999 -0.04500004
  0.01099999]","[-0.19129982  0.1296649   0.08022585 ..., -0.195      -0.05099996 -0.265     ]","[-0.21788514  0.33158408 -0.13714039 ..., -0.15600001 -0.26999999 -0.182     ]"
"[-0.28297343 -0.31580574 -0.28325303 ..., -0.25499998 -0.1849999
 -0.16499999]","[-0.17363795 -0.04292215  0.25552529 ..., -0.264      -0.20600003
  0.06200002]","[ 0.00638361 -0.04625343  0.12823857 ..., -0.10599999 -0.04200004
  0.01399999]","[-0.19629982  0.13466489  0.07922586 ..., -0.19       -0.05399996 -0.26      ]","[-0.21288513  0.32658409 -0.14214033 ..., -0.16100001 -0.27499999 -0.181     ]"
"[-0.28797343 -0.31080575 -0.28025303 ..., -0.24999998 -0.1859999
 -0.16799999]","[-0.17263942 -0.04592214  0.25452529 ..., -0.267      -0.20300003
  0.05900002]","[ 0.00538361 -0.04725343  0.12923857 ..., -0.10499999 -0.04300004
  0.01299999]","[-0.20029982  0.1346649   0.07522586 ..., -0.192      -0.05199996 -0.256     ]","[-0.21588513  0.32958409 -0.14514032 ..., -0.16400001 -0.27199999 -0.184     ]"
"[-0.29197342 -0.30680575 -0.28025303 ..., -0.25199998 -0.1839999
 -0.16999999]","[-0.16963943 -0.04692214  0.2515253  ..., -0.268      -0.20200003
  0.06200002]","[-0.00161638 -0.04025343  0.12423857 ..., -0.10399998 -0.05000004
  0.00999999]","[-0.20229982  0.13666489  0.07322586 ..., -0.194      -0.04999996 -0.258     ]","[-0.21788513  0.33158408 -0.14314032 ..., -0.16400001 -0.27399999 -0.186     ]"
"[-0.28897342 -0.30380576 -0.28325303 ..., -0.25299998 -0.1829999
 -0.17099999]","[-0.16563943 -0.05092213  0.25552529 ..., -0.266      -0.20000003
  0.06600002]","[-0.00361636 -0.03825343  0.12223857 ..., -0.10199998 -0.04800004
  0.00799999]","[-0.21129981  0.1376649   0.06422586 ..., -0.195      -0.05499996 -0.255     ]","[-0.21788513  0.32958409 -0.14314031 ..., -0.16400001 -0.27399999 -0.184     ]"
"[-0.29197342 -0.30680576 -0.28425303 ..., -0.24999998 -0.1839999
 -0.17199999]","[-0.16663943 -0.04992213  0.25652529 ..., -0.267      -0.20100003
  0.06500002]","[-0.00461637 -0.02925344  0.11323857 ..., -0.09899998 -0.04300004
  0.00499999]","[-0.21429981  0.1406649   0.06122587 ..., -0.192      -0.05399996 -0.252     ]","[-0.22188511  0.32958409 -0.13714031 ..., -0.16400001 -0.27199999 -0.188     ]"
"[-0.29597342 -0.30680576 -0.29025308 ..., -0.24399998 -0.1879999
 -0.17799945]","[-0.15663943 -0.05192213  0.26252527 ..., -0.265      -0.21100003
  0.07500002]","[-0.00761635 -0.02625344  0.11223857 ..., -0.09599998 -0.04600004
  0.00599999]","[-0.21629981  0.1386649   0.06322587 ..., -0.19       -0.05199996 -0.254     ]","[-0.22288511  0.32858409 -0.13614031 ..., -0.16500001 -0.27099999 -0.189     ]"
"[-0.2979733  -0.30880577 -0.28625308 ..., -0.24199998 -0.1839999
 -0.17599945]","[-0.15963943 -0.05492212  0.26552526 ..., -0.262      -0.21200003
  0.07200002]","[-0.00761635 -0.02625337  0.11223857 ..., -0.09399998 -0.05200004
  0.00799999]","[-0.21529981  0.1336649   0.07022587 ..., -0.187      -0.04899996 -0.261     ]","[-0.21988511  0.32958408 -0.13514031 ..., -0.16800001 -0.27399999 -0.192     ]"
"[-0.2989733  -0.31180576 -0.28525308 ..., -0.23899998 -0.1849999
 -0.17499945]","[-0.16163943 -0.05892213  0.26952526 ..., -0.256      -0.21400003
  0.06800002]","[-0.00661636 -0.02725337  0.11323857 ..., -0.09099998 -0.04900004
  0.01099999]","[-0.21629979  0.1306649   0.06722587 ..., -0.188      -0.05199996 -0.26      ]","[-0.22788511  0.32958408 -0.1431403  ..., -0.17400001 -0.28199999 -0.196     ]"
"[-0.29597343 -0.31080577 -0.28825308 ..., -0.24199998 -0.1879999
 -0.17199945]","[-0.16163943 -0.06292169  0.27152525 ..., -0.256      -0.21600003
  0.06400002]","[-0.00961634 -0.02625337  0.11223856 ..., -0.08999998 -0.04600004
  0.01399999]","[-0.21729979  0.1296649   0.06622587 ..., -0.189      -0.05299996 -0.259     ]","[-0.22688511  0.32858408 -0.1441403  ..., -0.17500001 -0.28099999 -0.195     ]"
"[-0.29497343 -0.30780578 -0.28925307 ..., -0.23899998 -0.1889999
 -0.17299945]","[-0.16263943 -0.06392169  0.27252525 ..., -0.255      -0.21500003
  0.06500002]","[-0.01161634 -0.02625337  0.11423856 ..., -0.08999998 -0.04400004
  0.01599999]","[-0.2222998   0.12866491  0.07322586 ..., -0.192      -0.04999996 -0.26      ]","[-0.2288851   0.32658408 -0.14614029 ..., -0.17700001 -0.27899999 -0.191     ]"
"[-0.29197345 -0.31080577 -0.28625307 ..., -0.23599998 -0.1919999
 -0.17399945]","[-0.16163943 -0.0609217   0.26752526 ..., -0.258      -0.21400003
  0.06200002]","[-0.01461634 -0.02725338  0.11323856 ..., -0.08499998 -0.04300004
  0.01899999]","[-0.22429979  0.12666503  0.07522586 ..., -0.19       -0.05199996 -0.262     ]","[-0.2298851   0.32358408 -0.14714029 ..., -0.18000001 -0.27799999 -0.188     ]"
"[-0.29397345 -0.30880577 -0.28025307 ..., -0.23399998 -0.1959999
 -0.17399945]","[-0.16763943 -0.0549217   0.26552524 ..., -0.266      -0.22200003
  0.05600002]","[-0.01861633 -0.02525338  0.11123856 ..., -0.08099998 -0.04300004
  0.02099999]","[-0.2242998   0.12466503  0.07722586 ..., -0.19       -0.05199996 -0.264     ]","[-0.2288851   0.32658408 -0.14614029 ..., -0.18300001 -0.28499999 -0.181     ]"
"[-0.29297346 -0.30780578 -0.27725307 ..., -0.23699998 -0.1929999
 -0.17099945]","[-0.16463944 -0.05392172  0.26652524 ..., -0.263      -0.22300003
  0.05300002]","[-0.01661633 -0.02125338  0.10923856 ..., -0.08499998 -0.04300004
  0.02499999]","[-0.22729979  0.12366503  0.07822586 ..., -0.191      -0.05499996 -0.263     ]","[-0.23188509  0.32958408 -0.14314029 ..., -0.18000001 -0.28799999 -0.184     ]"
"[-0.29397345 -0.30680578 -0.27425307 ..., -0.23399998 -0.1959999
 -0.17199945]","[-0.15563944 -0.05892172  0.26352525 ..., -0.26       -0.22400003
  0.06200002]","[-0.01761633 -0.01825339  0.10623856 ..., -0.08799998 -0.04000004
  0.02599999]","[-0.23229979  0.12066504  0.07522586 ..., -0.194      -0.05799996 -0.264     ]","[-0.23588509  0.33158407 -0.1351403  ..., -0.17800001 -0.29199999 -0.182     ]"
"[-0.29597344 -0.30480578 -0.27425307 ..., -0.22799998 -0.1959999
 -0.16999945]","[-0.15363944 -0.06092171  0.26152525 ..., -0.262      -0.22200003
  0.06400002]","[-0.01661633 -0.01725339  0.10723856 ..., -0.08699998 -0.04100004
  0.02499999]","[-0.23429979  0.11866504  0.07122586 ..., -0.198      -0.05999996 -0.264     ]","[-0.2328851   0.32858407 -0.13614019 ..., -0.17500001 -0.29499999 -0.185     ]"
"[-0.29397344 -0.30280586 -0.27025307 ..., -0.22799998 -0.1919999
 -0.16599945]","[-0.15563943 -0.05692172  0.26552525 ..., -0.264      -0.22400003
  0.06800002]","[-0.01761633 -0.01625339  0.10423857 ..., -0.08599998 -0.04000004
  0.02799999]","[-0.23329979  0.11766504  0.07422586 ..., -0.201      -0.05699999 -0.265     ]","[-0.22988511  0.32558407 -0.13314067 ..., -0.17800001 -0.29599999 -0.188     ]"
"[-0.29097344 -0.30580586 -0.26925307 ..., -0.22899998 -0.1869999
 -0.16299945]","[-0.15463944 -0.05992165  0.26852525 ..., -0.267      -0.22700003
  0.06900001]","[-0.01361633 -0.02225339  0.10023857 ..., -0.08799998 -0.04600004
  0.02599999]","[-0.23629979  0.12066504  0.07722586 ..., -0.198      -0.05799999 -0.262     ]","[-0.2288851   0.32458407 -0.13014067 ..., -0.17900001 -0.30099999 -0.189     ]"
"[-0.28797345 -0.30280586 -0.26425307 ..., -0.22399998 -0.1939999
 -0.15999945]","[-0.15363944 -0.05892165  0.27152524 ..., -0.268      -0.22800003
  0.07200001]","[-0.0166163  -0.02325339  0.10123857 ..., -0.09099998 -0.04500004
  0.02299999]","[-0.23929979  0.11966504  0.08222586 ..., -0.197      -0.05899999 -0.257     ]","[-0.22988509  0.32358407 -0.13314066 ..., -0.18200001 -0.30199999 -0.19      ]"
"[-0.28697345 -0.30180586 -0.26325307 ..., -0.22499998 -0.1929999
 -0.15899945]","[-0.15363945 -0.05492167  0.26752525 ..., -0.27       -0.23000003
  0.07400001]","[-0.01761627 -0.02025339  0.10023857 ..., -0.08799998 -0.04600004
  0.01999999]","[-0.24229979  0.11866504  0.08322585 ..., -0.2        -0.05799999 -0.254     ]","[-0.23388509  0.32158408 -0.13514065 ..., -0.18600001 -0.30399999 -0.186     ]"
"[-0.28997344 -0.30080583 -0.26825307 ..., -0.23199998 -0.1939999
 -0.15999945]","[-0.15463945 -0.05192168  0.26452525 ..., -0.273      -0.23300003
  0.07700001]","[-0.01761627 -0.01825339  0.10223857 ..., -0.08399998 -0.04600004
  0.01999999]","[-0.24129979  0.11766507  0.08422585 ..., -0.199      -0.06099999 -0.255     ]","[-0.23688508  0.32258408 -0.13614065 ..., -0.18500001 -0.30499999 -0.187     ]"
"[-0.29197342 -0.29880584 -0.26425307 ..., -0.22999998 -0.1879999
 -0.16399945]","[-0.15163945 -0.05492168  0.26752525 ..., -0.27       -0.23200003
  0.07400001]","[-0.01561627 -0.02025339  0.10623857 ..., -0.08199999 -0.04800004
  0.01599999]","[-0.23829967  0.11466508  0.07722587 ..., -0.206      -0.05799999 -0.246     ]","[-0.24088509  0.32458408 -0.13414063 ..., -0.18900001 -0.29899999 -0.189     ]"
"[-0.29097342 -0.29980584 -0.26325307 ..., -0.23099998 -0.1849999
 -0.16899945]","[-0.14963945 -0.05692168  0.26752525 ..., -0.266      -0.22800003
  0.07800001]","[-0.01961626 -0.01825339  0.10623856 ..., -0.07999999 -0.04400004
  0.01799999]","[-0.23629967  0.11266508  0.07722587 ..., -0.206      -0.05999999 -0.246     ]","[-0.24388507  0.32158408 -0.13514062 ..., -0.18800001 -0.29599999 -0.188     ]"
"[-0.28797366 -0.29480584 -0.26625307 ..., -0.22799998 -0.1839999
 -0.17199945]","[-0.15263945 -0.05592168  0.26652525 ..., -0.265      -0.22500003
  0.07900001]","[-0.02161626 -0.02025337  0.10823856 ..., -0.07799999 -0.04400004
  0.01599999]","[-0.23829967  0.10266509  0.07722582 ..., -0.216      -0.05199999 -0.242     ]","[-0.24188508  0.31958409 -0.13714061 ..., -0.18600001 -0.29799999 -0.186     ]"
"[-0.28597366 -0.29080584 -0.27025307 ..., -0.22999998 -0.1879999
 -0.17399945]","[-0.14963945 -0.05692167  0.26752524 ..., -0.266      -0.22800003
  0.07600001]","[-0.01961625 -0.01425337  0.11023854 ..., -0.07399999 -0.04800004
  0.02199999]","[-0.23729967  0.10166509  0.07822582 ..., -0.215      -0.05099999 -0.241     ]","[-0.24288504  0.31858409 -0.13814063 ..., -0.18300001 -0.30699999 -0.179     ]"
"[-0.28997365 -0.28680588 -0.27225307 ..., -0.22799998 -0.1919999
 -0.17799945]","[-0.15363945 -0.06092167  0.26952523 ..., -0.274      -0.22800003
  0.06800001]","[-0.02061625 -0.01325337  0.10923854 ..., -0.07499999 -0.05100004
  0.02499999]","[-0.24429967  0.10666499  0.08122582 ..., -0.222      -0.04999999 -0.24      ]","[-0.24188516  0.31558409 -0.13514063 ..., -0.18400001 -0.30599999 -0.176     ]"
"[-0.28897365 -0.28580589 -0.27125307 ..., -0.22699998 -0.1909999
 -0.17899945]","[-0.15763945 -0.06492156  0.27352523 ..., -0.27799997 -0.22400003
  0.06600001]","[-0.02261624 -0.01725337  0.11123852 ..., -0.07699999 -0.04900004
  0.02699999]","[-0.24629967  0.10866498  0.07922582 ..., -0.22       -0.05199999 -0.238     ]","[-0.23988517  0.31758409 -0.13714062 ..., -0.18600001 -0.30399999 -0.174     ]"
"[-0.27797366 -0.28480597 -0.28025307 ..., -0.23399998 -0.1939999
 -0.18199945]","[-0.16063945 -0.06792156  0.27452523 ..., -0.27699997 -0.22100003
  0.06500001]","[-0.02061627 -0.01525337  0.11523852 ..., -0.07499999 -0.04700004
  0.02899999]","[-0.24929966  0.10766499  0.07422582 ..., -0.213      -0.05499999 -0.239     ]","[-0.23788519  0.32358409 -0.13514065 ..., -0.18400001 -0.30199999 -0.172     ]"
"[-0.27597367 -0.28280597 -0.28225306 ..., -0.23199998 -0.1959999
 -0.17999945]","[-0.16563941 -0.06492156  0.27352523 ..., -0.28599997 -0.22600003
  0.07200001]","[-0.02161627 -0.01425337  0.11423852 ..., -0.07799999 -0.04400004
  0.02999999]","[-0.24629966  0.10466499  0.07722582 ..., -0.216      -0.05799999 -0.242     ]","[-0.24188519  0.32558405 -0.13514065 ..., -0.18200001 -0.29799999 -0.172     ]"
"[-0.27297367 -0.27780597 -0.27925308 ..., -0.23099998 -0.1949999
 -0.17499945]","[-0.1676394  -0.06492156  0.27152523 ..., -0.28799997 -0.22600003
  0.07400001]","[-0.01961629 -0.01625337  0.11223852 ..., -0.07399999 -0.04600004
  0.03199999]","[-0.24129966  0.10366499  0.08022582 ..., -0.219      -0.05899999 -0.249     ]","[-0.24288519  0.32258405 -0.13214066 ..., -0.17900001 -0.30099999 -0.171     ]"
"[-0.2679737  -0.27080628 -0.27825308 ..., -0.22799998 -0.1899999
 -0.16799945]","[-0.1736394  -0.06892156  0.27352523 ..., -0.29399997 -0.23000003
  0.07000001]","[-0.02161628 -0.01425337  0.11023859 ..., -0.07599998 -0.04400004
  0.02999999]","[-0.24629966  0.10466499  0.07722583 ..., -0.22       -0.06199999 -0.248     ]","[-0.24588519  0.31958406 -0.13114066 ..., -0.17600001 -0.30599999 -0.176     ]"
"[-0.26597371 -0.26880628 -0.27425308 ..., -0.22799998 -0.1899999
 -0.16599945]","[-0.1736396  -0.06892145  0.26752523 ..., -0.29399997 -0.23000003
  0.06800001]","[-0.02161628 -0.01425337  0.11023859 ..., -0.07599998 -0.04600004
  0.02799999]","[-0.24829966  0.102665    0.07922583 ..., -0.218      -0.06399999 -0.25      ]","[-0.24588519  0.31958406 -0.13314066 ..., -0.17600001 -0.30999999 -0.178     ]"
"[-0.26997363 -0.27080627 -0.27825308 ..., -0.21999998 -0.1959999
 -0.15799945]","[-0.1756396  -0.07092145  0.26752523 ..., -0.29599997 -0.23200003
  0.06600001]","[-0.01561629 -0.02225337  0.1022386  ..., -0.08199998 -0.05400004
  0.02399999]","[-0.24729966  0.103665    0.08222583 ..., -0.211      -0.06699999 -0.255     ]","[-0.24888519  0.31858406 -0.13814066 ..., -0.17900001 -0.31299999 -0.181     ]"
"[-0.26897363 -0.27180627 -0.27925307 ..., -0.22099998 -0.1969999
 -0.15699945]","[-0.17563959 -0.06892145  0.26352523 ..., -0.29999997 -0.23600003
  0.07000001]","[-0.01461629 -0.02325337  0.1012386  ..., -0.08299998 -0.05500004
  0.02299999]","[-0.25029966  0.106665    0.07922583 ..., -0.214      -0.06799999 -0.252     ]","[-0.24588519  0.31558406 -0.13514067 ..., -0.18200001 -0.31599999 -0.182     ]"
"[-0.26797373 -0.26880628 -0.27625307 ..., -0.22199998 -0.1979999
 -0.15399945]","[-0.1716396  -0.06692146  0.26352534 ..., -0.30399997 -0.23000003
  0.07000001]","[-0.01361629 -0.02025337  0.0982386  ..., -0.08599998 -0.05400004
  0.02399999]","[-0.25229965  0.108665    0.07722583 ..., -0.216      -0.066      -0.254     ]","[-0.24388515  0.31558406 -0.13514066 ..., -0.19000001 -0.31799999 -0.184     ]"
