policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.13615534  0.06837571 -0.04134142 ...,  0.40351492 -0.016      -0.06300001]","[-0.13822795  0.23106092 -0.05537624 ..., -0.45517695 -0.017      -0.103     ]","[-0.06801779  0.14046961 -0.07749281 ...,  0.46937688 -0.022      -0.036     ]","[-0.08349664  0.20375691  0.14949168 ...,  0.37656083  0.011      -0.13      ]","[ 0.13892469 -0.18133804 -0.17345436 ..., -0.25617967 -0.02       -0.13      ]"
"[ 0.13415534  0.07037571 -0.03934142 ...,  0.40451492 -0.017      -0.06400001]","[-0.13672795  0.23256092 -0.05687624 ..., -0.45367695 -0.0155     -0.1015    ]","[-0.06801779  0.14046961 -0.07849281 ...,  0.47037688 -0.02       -0.036     ]","[-0.08299664  0.20425691  0.14899168 ...,  0.37706083  0.0105     -0.1305    ]","[ 0.14142469 -0.18383804 -0.17195436 ..., -0.25767967 -0.0175     -0.1325    ]"
"[ 0.13365534  0.07087571 -0.03884142 ...,  0.40401492 -0.0165     -0.06450001]","[-0.13522795  0.23406092 -0.05837624 ..., -0.45717695 -0.014      -0.105     ]","[-0.06801779  0.14046961 -0.07849281 ...,  0.47237688 -0.02       -0.036     ]","[-0.08149664  0.20575691  0.14749168 ...,  0.37856083  0.01       -0.129     ]","[ 0.14092469 -0.18333804 -0.17345436 ..., -0.25617967 -0.018      -0.132     ]"
"[ 0.13315534  0.07137571 -0.03834142 ...,  0.40251492 -0.016      -0.06500001]","[-0.13522795  0.23406092 -0.05837624 ..., -0.45717695 -0.013      -0.107     ]","[-0.06701779  0.13946961 -0.07949281 ...,  0.47437688 -0.019      -0.036     ]","[-0.08099664  0.20625691  0.14699168 ...,  0.37806083  0.0105     -0.1275    ]","[ 0.14142469 -0.18383804 -0.17295436 ..., -0.25567967 -0.0175     -0.1315    ]"
"[ 0.13165534  0.06987571 -0.03684142 ...,  0.40101492 -0.0135     -0.06450001]","[-0.13422795  0.23506092 -0.05937624 ..., -0.45617695 -0.013      -0.107     ]","[-0.06851779  0.14096961 -0.07799281 ...,  0.47587688 -0.0185     -0.0345    ]","[-0.08149664  0.20475691  0.14849168 ...,  0.37956083  0.012      -0.129     ]","[ 0.14342469 -0.18583804 -0.17095436 ..., -0.25667967 -0.0165     -0.1285    ]"
"[ 0.13115534  0.07037571 -0.03634142 ...,  0.40151492 -0.012      -0.06500001]","[-0.13522795  0.23406092 -0.05837624 ..., -0.45217695 -0.013      -0.111     ]","[-0.07001779  0.14346961 -0.07649281 ...,  0.47437688 -0.017      -0.033     ]","[-0.08199664  0.20425691  0.14899168 ...,  0.37806083  0.0125     -0.1305    ]","[ 0.14492469 -0.18733804 -0.16945436 ..., -0.25617967 -0.016      -0.127     ]"
"[ 0.12965534  0.06987571 -0.03684142 ...,  0.40401492 -0.0105     -0.06750001]","[-0.13422795  0.23506091 -0.05937624 ..., -0.45117695 -0.01300001 -0.113     ]","[-0.06901779  0.14346961 -0.07749281 ...,  0.47137688 -0.015      -0.032     ]","[-0.07949664  0.20575691  0.14749168 ...,  0.37756083  0.014      -0.132     ]","[ 0.14492469 -0.18733804 -0.16945436 ..., -0.25617967 -0.016      -0.127     ]"
"[ 0.13115534  0.06837571 -0.03834142 ...,  0.40451492 -0.01       -0.06600001]","[-0.13472795  0.23456091 -0.05887624 ..., -0.45167695 -0.01250001 -0.1125    ]","[-0.07001779  0.14446961 -0.07649281 ...,  0.47037688 -0.015      -0.032     ]","[-0.07899664  0.20625691  0.14699168 ...,  0.37706083  0.0135     -0.1315    ]","[ 0.14642469 -0.18883804 -0.16795436 ..., -0.25567967 -0.0155     -0.1295    ]"
"[ 0.13015534  0.06937571 -0.03734142 ...,  0.40351492 -0.009      -0.06700001]","[-0.13522795  0.23406091 -0.05837624 ..., -0.45017695 -0.01300001 -0.111     ]","[-0.07401779  0.14846961 -0.07249281 ...,  0.47337688 -0.019      -0.032     ]","[-0.07899664  0.20625691  0.14699168 ...,  0.37806083  0.0145     -0.1295    ]","[ 0.14842469 -0.19083804 -0.16595436 ..., -0.25367967 -0.0135     -0.1285    ]"
"[ 0.13015534  0.06837571 -0.03734142 ...,  0.40351492 -0.009      -0.06700001]","[-0.13722795  0.23206091 -0.05637624 ..., -0.45017695 -0.01500001 -0.111     ]","[-0.07901779  0.15346961 -0.06749281 ...,  0.47837688 -0.023      -0.028     ]","[-0.07849664  0.20675691  0.14649168 ...,  0.37656083  0.014      -0.128     ]","[ 0.14692469 -0.18933804 -0.16645436 ..., -0.25617967 -0.014      -0.13      ]"
"[ 0.12965534  0.06887571 -0.03684142 ...,  0.40301492 -0.0115     -0.06750001]","[-0.13672795  0.23256091 -0.05687624 ..., -0.44967695 -0.01350001 -0.1105    ]","[-0.08051779  0.15496961 -0.06599281 ...,  0.47987688 -0.0245     -0.0275    ]","[-0.07749664  0.20575691  0.14749168 ...,  0.38056083  0.013      -0.125     ]","[ 0.14292469 -0.18433804 -0.16445436 ..., -0.26117967 -0.014      -0.133     ]"
"[ 0.12815534  0.07037571 -0.03534142 ...,  0.40451492 -0.01       -0.06900001]","[-0.13622795  0.23306091 -0.05737624 ..., -0.45017695 -0.01500001 -0.109     ]","[-0.08301779  0.15746961 -0.06349281 ...,  0.48137688 -0.026      -0.026     ]","[-0.07449664  0.20875691  0.14449168 ...,  0.37856083  0.011      -0.125     ]","[ 0.13992469 -0.18133804 -0.16445436 ..., -0.26317967 -0.014      -0.136     ]"
"[ 0.12615534  0.07137571 -0.03334142 ...,  0.40651492 -0.011      -0.07100001]","[-0.13572795  0.23456091 -0.05887624 ..., -0.44967695 -0.01350001 -0.1095    ]","[-0.08201779  0.15646961 -0.06449281 ...,  0.48237688 -0.025      -0.027     ]","[-0.07599664  0.20725691  0.14599168 ...,  0.37806083  0.0105     -0.1245    ]","[ 0.14092469 -0.18233804 -0.16445436 ..., -0.26217967 -0.016      -0.138     ]"
"[ 0.12315534  0.07437571 -0.03034142 ...,  0.40551492 -0.011      -0.07000001]","[-0.13522795  0.23506091 -0.05937624 ..., -0.44917695 -0.01400001 -0.111     ]","[-0.08151779  0.15596961 -0.06499281 ...,  0.48287688 -0.0245     -0.0265    ]","[-0.07649664  0.20675691  0.14649168 ...,  0.37956083  0.011      -0.123     ]","[ 0.14292469 -0.18433804 -0.16245436 ..., -0.26117967 -0.017      -0.136     ]"
"[ 0.12265534  0.07587571 -0.02884142 ...,  0.40601492 -0.0115     -0.07050001]","[-0.13422795  0.23706091 -0.06037624 ..., -0.45117695 -0.01500001 -0.113     ]","[-0.08201779  0.15646961 -0.06449281 ...,  0.48137688 -0.022      -0.025     ]","[-0.07749664  0.20575691  0.14749168 ...,  0.37956083  0.011      -0.121     ]","[ 0.14392469 -0.18533804 -0.16145436 ..., -0.26217967 -0.018      -0.137     ]"
"[ 0.12015534  0.07837571 -0.02634142 ...,  0.40451492 -0.009      -0.06800001]","[-0.13122795  0.24006091 -0.06237624 ..., -0.45117695 -0.01500001 -0.115     ]","[-0.08101779  0.15546961 -0.06549281 ...,  0.48337688 -0.02       -0.026     ]","[-0.07799664  0.20525691  0.14799168 ...,  0.37906083  0.0115     -0.1225    ]","[ 0.14592469 -0.18733804 -0.15945436 ..., -0.26217967 -0.016      -0.137     ]"
"[ 0.11515534  0.08337571 -0.02134142 ...,  0.40251492 -0.006      -0.06800001]","[-0.13122795  0.24006091 -0.06237624 ..., -0.45017695 -0.01500001 -0.116     ]","[-0.08001779  0.15446961 -0.06649281 ...,  0.48437688 -0.021      -0.025     ]","[-0.07749664  0.20575691  0.14749168 ...,  0.37856083  0.011      -0.121     ]","[ 0.14542469 -0.18683804 -0.15795437 ..., -0.26367967 -0.0165     -0.1385    ]"
"[ 0.11315534  0.08537571 -0.01934142 ...,  0.40151492 -0.004      -0.06600001]","[-0.13172795  0.23956091 -0.06187624 ..., -0.44667695 -0.01350001 -0.1155    ]","[-0.08151779  0.15596961 -0.06499281 ...,  0.48587688 -0.0255     -0.0215    ]","[-0.07699664  0.20725691  0.14599168 ...,  0.38006083  0.0125     -0.1195    ]","[ 0.14792469 -0.18933804 -0.15645437 ..., -0.26417967 -0.013      -0.137     ]"
"[ 0.11265534  0.08587571 -0.01884142 ...,  0.40301492 -0.0025     -0.06450001]","[-0.13022795  0.24106091 -0.06337624 ..., -0.44517695 -0.01400001 -0.116     ]","[-0.08001779  0.15446961 -0.06649281 ...,  0.48737688 -0.025      -0.022     ]","[-0.07749664  0.20675691  0.14649168 ...,  0.38056083  0.013      -0.118     ]","[ 0.15292469 -0.19433804 -0.15245437 ..., -0.26317967 -0.012      -0.138     ]"
"[ 0.11215534  0.08637571 -0.01834142 ...,  0.40351492 -0.002      -0.06500001]","[-0.13222795  0.23906091 -0.06137624 ..., -0.44717695 -0.01600001 -0.117     ]","[-0.07851779  0.15296961 -0.06799281 ...,  0.48987688 -0.0255     -0.0235    ]","[-0.07849664  0.20475691  0.14849168 ...,  0.37956083  0.013      -0.116     ]","[ 0.15292469 -0.19433804 -0.15045437 ..., -0.26317967 -0.013      -0.138     ]"
"[ 0.11315534  0.08537571 -0.01934142 ...,  0.40251492 -0.001      -0.06400001]","[-0.13122795  0.24106091 -0.06337624 ..., -0.44917695 -0.01600001 -0.118     ]","[-0.07801779  0.15246961 -0.06849281 ...,  0.48837688 -0.027      -0.025     ]","[-0.07849664  0.20475691  0.14849168 ...,  0.38056083  0.014      -0.114     ]","[ 0.15392469 -0.19533804 -0.15045437 ..., -0.26317967 -0.015      -0.139     ]"
"[ 0.11265534  0.08587571 -0.01884142 ...,  0.40201492  0.0005     -0.06450001]","[-0.13172795  0.24056091 -0.06287624 ..., -0.45067695 -0.01550001 -0.1165    ]","[-0.07701779  0.15146961 -0.06949281 ...,  0.48737688 -0.026      -0.026     ]","[-0.08049664  0.20275691  0.15049168 ...,  0.38156083  0.016      -0.113     ]","[ 0.15242469 -0.19383804 -0.14895437 ..., -0.26367967 -0.0145     -0.1395    ]"
"[ 0.11215534  0.08637571 -0.01834142 ...,  0.40351492  0.001      -0.06300001]","[-0.13122795  0.24106091 -0.06337624 ..., -0.44917695 -0.01700001 -0.118     ]","[-0.07801779  0.15246961 -0.06849281 ...,  0.48837688 -0.026      -0.029     ]","[-0.08149664  0.20175691  0.15149168 ...,  0.38256083  0.018      -0.113     ]","[ 0.15092469 -0.19233804 -0.14745437 ..., -0.26317967 -0.016      -0.14      ]"
"[ 0.11165534  0.08687571 -0.01784142 ...,  0.40501492  0.0005     -0.06150001]","[-0.13022795  0.24206091 -0.06437624 ..., -0.44817695 -0.01700001 -0.119     ]","[-0.07701779  0.15146961 -0.06949281 ...,  0.48737688 -0.026      -0.029     ]","[-0.08399664  0.19925691  0.15399168 ...,  0.38606083  0.0165     -0.1145    ]","[ 0.14992469 -0.19133804 -0.14645437 ..., -0.26417967 -0.016      -0.138     ]"
"[ 0.10915534  0.08937571 -0.01534142 ...,  0.40651492  0.001      -0.06200001]","[-0.13022795  0.24206091 -0.06437624 ..., -0.44817695 -0.01800001 -0.117     ]","[-0.07651779  0.15096961 -0.06999281 ...,  0.48587688 -0.0255     -0.0275    ]","[-0.08249664  0.20075691  0.15249168 ...,  0.38656083  0.017      -0.113     ]","[ 0.15092469 -0.19233804 -0.14745437 ..., -0.26417967 -0.015      -0.14      ]"
"[ 0.10815534  0.09037571 -0.01434142 ...,  0.40551492  0.002      -0.06300001]","[-0.13072795  0.24156091 -0.06387624 ..., -0.44867695 -0.01850001 -0.1165    ]","[-0.07651779  0.15096961 -0.06999281 ...,  0.48687688 -0.0275     -0.0295    ]","[-0.08549664  0.19875691  0.15449168 ...,  0.38756083  0.018      -0.112     ]","[ 0.15242469 -0.19383804 -0.14695437 ..., -0.26467967 -0.0135     -0.1405    ]"
"[ 0.10815534  0.09037571 -0.01434142 ...,  0.40651492  0.001      -0.06300001]","[-0.13222795  0.24006091 -0.06237624 ..., -0.44917695 -0.01800001 -0.115     ]","[-0.07501779  0.14946961 -0.07149281 ...,  0.48537688 -0.026      -0.029     ]","[-0.08599664  0.19825691  0.15499168 ...,  0.38806083  0.0185     -0.1115    ]","[ 0.15092469 -0.19233804 -0.14645437 ..., -0.26217967 -0.014      -0.144     ]"
"[ 0.10915534  0.08937571 -0.01534142 ...,  0.40751492  0.002      -0.06100001]","[-0.13272795  0.23956091 -0.06187624 ..., -0.45067695 -0.01750001 -0.1145    ]","[-0.07401779  0.14846961 -0.07249281 ...,  0.48437688 -0.027      -0.028     ]","[-0.08549664  0.19875691  0.15449168 ...,  0.38756083  0.017      -0.112     ]","[ 0.15092469 -0.19233804 -0.14645437 ..., -0.26217967 -0.012      -0.144     ]"
"[ 0.10915534  0.08937571 -0.01534142 ...,  0.40751492  0.001      -0.05900001]","[-0.13422795  0.23806091 -0.06037624 ..., -0.45217695 -0.01500001 -0.115     ]","[-0.07351779  0.14796961 -0.07299281 ...,  0.48487688 -0.0265     -0.0285    ]","[-0.08399664  0.20025691  0.15299168 ...,  0.38706083  0.0165     -0.1105    ]","[ 0.15142469 -0.19283804 -0.14695437 ..., -0.26267967 -0.0115     -0.1455    ]"
"[ 0.10815534  0.09037571 -0.01434142 ...,  0.40651492  0.002      -0.05800001]","[-0.13372795  0.23856091 -0.06087624 ..., -0.45067695 -0.01350001 -0.1165    ]","[-0.07001779  0.14446961 -0.07649281 ...,  0.48537688 -0.024      -0.029     ]","[-0.08449664  0.19975691  0.15349168 ...,  0.38756083  0.017      -0.109     ]","[ 0.15092469 -0.19233804 -0.14645437 ..., -0.26417967 -0.012      -0.147     ]"
"[ 0.10765534  0.09087571 -0.01384142 ...,  0.40601492  0.0025     -0.05850001]","[-0.13422795  0.23806091 -0.06037624 ..., -0.45117695 -0.01300001 -0.116     ]","[-0.07001779  0.14446961 -0.07649281 ...,  0.48437688 -0.027      -0.031     ]","[-0.08549664  0.19875691  0.15449168 ...,  0.39056083  0.019      -0.109     ]","[ 0.14942469 -0.19083804 -0.14795436 ..., -0.26467967 -0.0135     -0.1455    ]"
"[ 0.10615534  0.09237571 -0.01234142 ...,  0.40351492  0.004      -0.05600001]","[-0.13372795  0.23856091 -0.06087624 ..., -0.45267695 -0.01350001 -0.1185    ]","[-0.06901779  0.14346961 -0.07749281 ...,  0.48537688 -0.026      -0.032     ]","[-0.08499664  0.19825691  0.15399168 ...,  0.39106083  0.0175     -0.1075    ]","[ 0.14892469 -0.19033804 -0.14745436 ..., -0.26417967 -0.014      -0.146     ]"
"[ 0.10415534  0.09437571 -0.01034142 ...,  0.40351492  0.005      -0.05500001]","[-0.13322795  0.23706091 -0.06137624 ..., -0.45217695 -0.01500001 -0.12      ]","[-0.06851779  0.14296961 -0.07799281 ...,  0.48487688 -0.0255     -0.0325    ]","[-0.08349664  0.19975691  0.15249168 ...,  0.38956083  0.016      -0.108     ]","[ 0.14842469 -0.18983804 -0.14695436 ..., -0.26367967 -0.0145     -0.1475    ]"
"[ 0.10265534  0.09387571 -0.01084142 ...,  0.40201492  0.0045     -0.05450001]","[-0.13422795  0.23606091 -0.06037624 ..., -0.45317695 -0.01600001 -0.119     ]","[-0.06751779  0.14196961 -0.07899281 ...,  0.48687688 -0.0245     -0.0305    ]","[-0.08349664  0.19975691  0.15249168 ...,  0.38856083  0.016      -0.108     ]","[ 0.14892469 -0.19033804 -0.14545436 ..., -0.26417967 -0.013      -0.146     ]"
"[ 0.10215534  0.0943757  -0.01034142 ...,  0.40051492  0.005      -0.05600001]","[-0.13522795  0.23406091 -0.05837624 ..., -0.45317695 -0.01900001 -0.116     ]","[-0.06701779  0.14146961 -0.07949281 ...,  0.48837688 -0.025      -0.03      ]","[-0.08349664  0.19975691  0.15249168 ...,  0.38856083  0.017      -0.11      ]","[ 0.14842469 -0.18983804 -0.14495436 ..., -0.26467967 -0.0135     -0.1455    ]"
"[ 0.09815534  0.0963757  -0.00834142 ...,  0.39851492  0.007      -0.05700001]","[-0.13572795  0.23356091 -0.05787624 ..., -0.45167695 -0.01750001 -0.1155    ]","[-0.07001779  0.14446961 -0.07649281 ...,  0.49137688 -0.028      -0.032     ]","[-0.08249664  0.20075691  0.15149168 ...,  0.38756083  0.016      -0.111     ]","[ 0.14692469 -0.18833804 -0.14345436 ..., -0.26617967 -0.015      -0.145     ]"
"[ 0.09715534  0.0963757  -0.00834142 ...,  0.39851492  0.008      -0.05800001]","[-0.13722795  0.23206091 -0.05637624 ..., -0.45317695 -0.01800001 -0.114     ]","[-0.07001779  0.14446961 -0.07649281 ...,  0.49237688 -0.028      -0.033     ]","[-0.08199664  0.20125691  0.15099168 ...,  0.38706083  0.0155     -0.1105    ]","[ 0.14692469 -0.18833804 -0.14445436 ..., -0.26617967 -0.016      -0.143     ]"
"[ 0.09915534  0.0963757  -0.00834142 ...,  0.39951492  0.01       -0.05600001]","[-0.13922795  0.23006091 -0.05437624 ..., -0.45317695 -0.01500001 -0.109     ]","[-0.06901779  0.14346961 -0.07749281 ...,  0.49237688 -0.031      -0.031     ]","[-0.08249664  0.20075691  0.15149168 ...,  0.38456083  0.018      -0.11      ]","[ 0.14892469 -0.19033804 -0.14645436 ..., -0.26817967 -0.013      -0.144     ]"
"[ 0.09815534  0.0963757  -0.00834142 ...,  0.40151492  0.01       -0.05600001]","[-0.13822795  0.23106091 -0.05537624 ..., -0.45517695 -0.01600001 -0.105     ]","[-0.06951779  0.14396961 -0.07699281 ...,  0.49287688 -0.0315     -0.0305    ]","[-0.08349664  0.19975691  0.15249168 ...,  0.38556083  0.019      -0.111     ]","[ 0.15092469 -0.19233804 -0.14845436 ..., -0.26817967 -0.012      -0.144     ]"
"[ 0.09765534  0.0958757  -0.00884142 ...,  0.40101492  0.0105     -0.05550001]","[-0.14022795  0.22906091 -0.05337624 ..., -0.45517695 -0.01800001 -0.107     ]","[-0.06901779  0.14346961 -0.07749281 ...,  0.49337688 -0.031      -0.029     ]","[-0.08299664  0.20025691  0.15199168 ...,  0.38506083  0.0185     -0.1115    ]","[ 0.15042469 -0.19183804 -0.14795436 ..., -0.26767967 -0.0125     -0.1425    ]"
"[ 0.09815534  0.0963757  -0.00834142 ...,  0.40251492  0.012      -0.05600001]","[-0.13922795  0.23006091 -0.05437624 ..., -0.45517695 -0.01800001 -0.107     ]","[-0.06851779  0.14296961 -0.07799281 ...,  0.49487688 -0.0315     -0.0285    ]","[-0.08199664  0.19925691  0.15099168 ...,  0.38406083  0.0175     -0.1095    ]","[ 0.15092469 -0.19233804 -0.14845436 ..., -0.26817967 -0.012      -0.142     ]"
"[ 0.09915534  0.0973757  -0.00734142 ...,  0.40251492  0.011      -0.05700001]","[-0.13822795  0.23106091 -0.05537624 ..., -0.45617695 -0.02100001 -0.108     ]","[-0.06851779  0.14296961 -0.07799281 ...,  0.49587688 -0.0335     -0.0285    ]","[-0.08299664  0.19825691  0.15199168 ...,  0.38506083  0.0175     -0.1085    ]","[ 0.15142469 -0.19283804 -0.14895436 ..., -0.26767967 -0.0135     -0.1405    ]"
"[ 0.10115534  0.0983757  -0.00634142 ...,  0.40051492  0.012      -0.05500001]","[-0.13922795  0.23006091 -0.05437624 ..., -0.45517695 -0.02100001 -0.107     ]","[-0.07001779  0.14446961 -0.07649281 ...,  0.49437688 -0.032      -0.028     ]","[-0.08299664  0.19825691  0.15199168 ...,  0.38506083  0.0175     -0.1075    ]","[ 0.14992469 -0.19133804 -0.14745436 ..., -0.26817967 -0.015      -0.141     ]"
"[ 0.10415534  0.1003757  -0.00534142 ...,  0.40151492  0.012      -0.05300001]","[-0.13822795  0.23106091 -0.05537624 ..., -0.45417695 -0.02200001 -0.106     ]","[-0.07201779  0.14646961 -0.07449281 ...,  0.49237688 -0.032      -0.024     ]","[-0.08349664  0.19775691  0.15249168 ...,  0.38456083  0.016      -0.107     ]","[ 0.15042469 -0.19183804 -0.14795436 ..., -0.26767967 -0.0145     -0.1415    ]"
"[ 0.10365534  0.0998757  -0.00584142 ...,  0.40201492  0.0115     -0.05450001]","[-0.13772795  0.23156091 -0.05587624 ..., -0.45467695 -0.02250001 -0.1065    ]","[-0.07401779  0.14846961 -0.07249281 ...,  0.49237688 -0.031      -0.021     ]","[-0.08599664  0.19525691  0.15499168 ...,  0.38506083  0.0175     -0.1085    ]","[ 0.15492469 -0.19633804 -0.15245436 ..., -0.26617967 -0.01       -0.142     ]"
"[ 0.10215534  0.0983757  -0.00734142 ...,  0.40151492  0.013      -0.05500001]","[-0.13622795  0.23306091 -0.05737624 ..., -0.45417695 -0.02300001 -0.111     ]","[-0.07401779  0.14646961 -0.07249281 ...,  0.49337688 -0.032      -0.023     ]","[-0.08549664  0.19575691  0.15449168 ...,  0.38356083  0.017      -0.108     ]","[ 0.15592469 -0.19733804 -0.15345436 ..., -0.26417967 -0.008      -0.146     ]"
"[ 0.10015534  0.0973757  -0.00834142 ...,  0.40051492  0.013      -0.05300001]","[-0.13622795  0.23306091 -0.05737624 ..., -0.45517695 -0.02400001 -0.111     ]","[-0.07401779  0.14646961 -0.07249281 ...,  0.49437688 -0.032      -0.025     ]","[-0.08149664  0.19875691  0.15149168 ...,  0.37956083  0.017      -0.106     ]","[ 0.15692469 -0.19833804 -0.15445436 ..., -0.26517967 -0.007      -0.147     ]"
"[ 0.10115534  0.0983757  -0.00734142 ...,  0.39851492  0.013      -0.05500001]","[-0.13672795  0.23256091 -0.05687624 ..., -0.45367695 -0.02450001 -0.1095    ]","[-0.07301779  0.14546961 -0.07349281 ...,  0.49537688 -0.033      -0.024     ]","[-0.07749664  0.19875691  0.14949168 ...,  0.37956083  0.014      -0.106     ]","[ 0.15742469 -0.19883804 -0.15495436 ..., -0.26467967 -0.0075     -0.1465    ]"
"[ 0.10515534  0.1023757  -0.00334142 ...,  0.39551492  0.012      -0.05500001]","[-0.13672795  0.23256091 -0.05687624 ..., -0.45567695 -0.02550001 -0.1085    ]","[-0.07301779  0.14546961 -0.07349281 ...,  0.49237688 -0.033      -0.025     ]","[-0.07899664  0.19725691  0.15099168 ...,  0.38106083  0.0155     -0.1045    ]","[ 0.15792469 -0.19933804 -0.15545436 ..., -0.26517967 -0.007      -0.148     ]"
"[ 0.10665534  0.1048757  -0.00084142 ...,  0.39501492  0.0105     -0.05750001]","[-0.13822795  0.23106091 -0.05537624 ..., -0.45617695 -0.02500001 -0.11      ]","[-0.07251779  0.14496961 -0.07399281 ...,  0.49187688 -0.0325     -0.0255    ]","[-0.07949664  0.19675691  0.15149168 ...,  0.38056083  0.016      -0.103     ]","[ 0.15592469 -0.19733804 -0.15345436 ..., -0.26317967 -0.009      -0.146     ]"
"[ 0.10515534  0.1033757  -0.00234142 ...,  0.39751492  0.008      -0.05500001]","[-0.13772795  0.23156091 -0.05587624 ..., -0.45667695 -0.02450001 -0.1105    ]","[-0.07301779  0.14546961 -0.07349281 ...,  0.49037688 -0.033      -0.025     ]","[-0.07899664  0.19725691  0.15199168 ...,  0.38106083  0.0155     -0.1025    ]","[ 0.15742469 -0.19883804 -0.15495436 ..., -0.26267967 -0.0095     -0.1455    ]"
"[ 0.10615534  0.1043757  -0.00134142 ...,  0.39751492  0.009      -0.05500001]","[-0.13922795  0.23006091 -0.05437624 ..., -0.45817695 -0.02400001 -0.112     ]","[-0.07201779  0.14446961 -0.07549281 ...,  0.48837688 -0.037      -0.021     ]","[-0.07749664  0.19875691  0.15049168 ...,  0.37956083  0.016      -0.101     ]","[ 0.15592469 -0.19733804 -0.15345436 ..., -0.26317967 -0.009      -0.142     ]"
"[ 0.10565534  0.1038757  -0.00184142 ...,  0.39701492  0.0075     -0.05550001]","[-0.14072795  0.22856091 -0.05287624 ..., -0.45567695 -0.02450001 -0.1155    ]","[-0.07051779  0.14296961 -0.07699281 ...,  0.48887688 -0.0365     -0.0195    ]","[-0.07649664  0.19975691  0.14949168 ...,  0.37956083  0.017      -0.103     ]","[ 0.15442469 -0.19583804 -0.15195436 ..., -0.26367967 -0.0085     -0.1415    ]"
"[ 0.10515534  0.1033757  -0.00234142 ...,  0.39851492  0.007      -0.05400001]","[-0.14322795  0.22606091 -0.05037624 ..., -0.45417695 -0.02400001 -0.114     ]","[-0.07001779  0.14246961 -0.07749281 ...,  0.48937688 -0.036      -0.018     ]","[-0.07599664  0.20025691  0.14899168 ...,  0.38006083  0.0185     -0.1015    ]","[ 0.15392469 -0.19533804 -0.15145436 ..., -0.26217967 -0.007      -0.143     ]"
"[ 0.10465534  0.1028757  -0.00284142 ...,  0.39701492  0.0085     -0.05250001]","[-0.14522795  0.22406091 -0.04837624 ..., -0.45217695 -0.02600001 -0.114     ]","[-0.07001779  0.14246961 -0.07749281 ...,  0.49037688 -0.034      -0.021     ]","[-0.07749664  0.19875691  0.15049168 ...,  0.38156083  0.02       -0.1       ]","[ 0.15442469 -0.19583804 -0.15295436 ..., -0.26167967 -0.0065     -0.1405    ]"
"[ 0.10515534  0.1033757  -0.00234142 ...,  0.39551492  0.009      -0.05400001]","[-0.14722795  0.22206091 -0.04637624 ..., -0.45117695 -0.02700001 -0.114     ]","[-0.06801779  0.14046961 -0.07949281 ...,  0.49037688 -0.035      -0.023     ]","[-0.07849664  0.19775691  0.15149168 ...,  0.38056083  0.019      -0.101     ]","[ 0.15392469 -0.19533804 -0.15245436 ..., -0.26017967 -0.007      -0.139     ]"
"[ 0.10365534  0.1018757  -0.00384142 ...,  0.39801492  0.0085     -0.05150001]","[-0.15122795  0.21806091 -0.04237624 ..., -0.45117695 -0.03200001 -0.113     ]","[-0.06651779  0.13896961 -0.08099281 ...,  0.49087688 -0.0325     -0.0225    ]","[-0.07749664  0.19875691  0.15049168 ...,  0.38056083  0.018      -0.101     ]","[ 0.15242469 -0.19383804 -0.15095436 ..., -0.26067967 -0.0085     -0.1385    ]"
"[ 0.10215534  0.1003757  -0.00534142 ...,  0.39951492  0.007      -0.05300001]","[-0.15472795  0.21456091 -0.03887624 ..., -0.44767695 -0.03550001 -0.1135    ]","[-0.06701779  0.13946961 -0.08049281 ...,  0.49337688 -0.033      -0.021     ]","[-0.07799664  0.19825691  0.15099168 ...,  0.38006083  0.0165     -0.1025    ]","[ 0.15292469 -0.19433804 -0.15145436 ..., -0.26117967 -0.007      -0.137     ]"
"[ 0.10115535  0.0983757  -0.00634142 ...,  0.40151492  0.004      -0.05500001]","[-0.15222795  0.21706091 -0.04137624 ..., -0.45017695 -0.03400001 -0.113     ]","[-0.06651779  0.13896961 -0.08099281 ...,  0.49387688 -0.0335     -0.0205    ]","[-0.07849664  0.19775691  0.15149168 ...,  0.37856083  0.017      -0.104     ]","[ 0.15292469 -0.19533804 -0.15145436 ..., -0.26117967 -0.006      -0.137     ]"
"[ 0.10215535  0.0953757  -0.00834142 ...,  0.40051492  0.002      -0.05600001]","[-0.15172795  0.21756091 -0.04187624 ..., -0.45067695 -0.03350001 -0.1135    ]","[-0.06751779  0.13996961 -0.07999281 ...,  0.49487688 -0.0325     -0.0185    ]","[-0.08049664  0.19675691  0.15249168 ...,  0.37956083  0.019      -0.104     ]","[ 0.14992469 -0.19233804 -0.14845436 ..., -0.26217967 -0.006      -0.136     ]"
"[ 0.10065535  0.0968757  -0.00684142 ...,  0.40001492  0.0015     -0.05750001]","[-0.15072795  0.21856091 -0.04287624 ..., -0.45167695 -0.03350001 -0.1145    ]","[-0.06501779  0.13746961 -0.08249281 ...,  0.49637688 -0.031      -0.019     ]","[-0.07949664  0.19775691  0.15149168 ...,  0.37856083  0.018      -0.106     ]","[ 0.14842469 -0.19083804 -0.14695436 ..., -0.26067967 -0.0075     -0.1365    ]"
