policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[-0.20897592 -0.30180558 -0.11125279 ..., -0.217      -0.24700007
 -0.14299999]","[-0.0166273  -0.133923    0.18852367 ..., -0.237      -0.33300005 -0.169     ]","[-0.02161726  0.0697472   0.14823734 ..., -0.38400002 -0.00399977
 -0.06200002]","[-0.1003242   0.18265982  0.08322705 ..., -0.288      -0.38800001 -0.066     ]","[-0.27788227  0.35505097  0.04659112 ..., -0.21199999 -0.30399997
 -0.14000001]"
"[-0.20597601 -0.30480553 -0.11425278 ..., -0.216      -0.24800007
 -0.14399999]","[-0.0196273  -0.13092301  0.18552367 ..., -0.236      -0.33000005 -0.172     ]","[-0.02161725  0.06974719  0.14623736 ..., -0.38800002 -0.00799977
 -0.06400002]","[-0.1033242   0.18765982  0.08222705 ..., -0.291      -0.39300001 -0.063     ]","[-0.27388249  0.35305098  0.04459112 ..., -0.21399999 -0.30599997
 -0.13600001]"
"[-0.20397601 -0.30480554 -0.11825278 ..., -0.222      -0.25600007
 -0.14599999]","[-0.01962733 -0.13092299  0.18552367 ..., -0.23       -0.32800005 -0.176     ]","[-0.02661725  0.06674715  0.14523735 ..., -0.38900002 -0.01299977
 -0.06100002]","[-0.1083242   0.18465983  0.08122705 ..., -0.286      -0.39800001 -0.066     ]","[-0.27488249  0.35205099  0.04359113 ..., -0.21499999 -0.31099997
 -0.13900001]"
"[-0.20597601 -0.30680571 -0.12225278 ..., -0.218      -0.25200007
 -0.14199999]","[-0.02062733 -0.13192299  0.18452367 ..., -0.229      -0.32700005 -0.175     ]","[-0.02961725  0.06574715  0.14623735 ..., -0.39200002 -0.01799977
 -0.06000002]","[-0.1103242   0.18665983  0.07922705 ..., -0.288      -0.39600001 -0.068     ]","[-0.27788249  0.35505098  0.04059114 ..., -0.21999999 -0.30799997
 -0.14000001]"
"[-0.20697601 -0.30780572 -0.12925277 ..., -0.213      -0.25500007
 -0.13899999]","[-0.01862733 -0.12792299  0.18652367 ..., -0.233      -0.32900005 -0.175     ]","[-0.03361725  0.06774715  0.15023735 ..., -0.39200002 -0.01599977
 -0.06000002]","[-0.1173242   0.19165982  0.07422705 ..., -0.291      -0.39900001 -0.071     ]","[-0.28388249  0.35905098  0.04259113 ..., -0.22199999 -0.31199997
 -0.13600001]"
"[-0.20597601 -0.30680572 -0.13025277 ..., -0.214      -0.25600007
 -0.13999999]","[-0.01762734 -0.13092299  0.18952366 ..., -0.232      -0.33000005 -0.176     ]","[-0.02761725  0.06574716  0.15623735 ..., -0.39000002 -0.01199977
 -0.06000002]","[-0.12032419  0.19465982  0.07522705 ..., -0.288      -0.40200001 -0.074     ]","[-0.2818825   0.355051    0.04459113 ..., -0.21799999 -0.31599997
 -0.14000001]"
"[-0.20797601 -0.30680572 -0.13225277 ..., -0.218      -0.26000007
 -0.13799999]","[-0.01762734 -0.13492299  0.18752367 ..., -0.23000001 -0.32800005 -0.176     ]","[-0.02461725  0.06474717  0.16123734 ..., -0.39100002 -0.01099977
 -0.06100002]","[-0.12432419  0.19865982  0.07722705 ..., -0.286      -0.41000001 -0.078     ]","[-0.2808825   0.35205101  0.04759112 ..., -0.21699999 -0.31899997
 -0.13900001]"
"[-0.21297601 -0.30180573 -0.13525277 ..., -0.217      -0.26100007
 -0.13899999]","[-0.01262734 -0.13192299  0.18652367 ..., -0.22300001 -0.32300005 -0.169     ]","[-0.03161721  0.06574717  0.16223734 ..., -0.38400002 -0.01199977
 -0.05800002]","[-0.12432423  0.19465982  0.07522705 ..., -0.29       -0.41400001 -0.082     ]","[-0.2818825   0.35505099  0.04659112 ..., -0.21399999 -0.32199997
 -0.13600001]"
"[-0.21397601 -0.30080573 -0.13225278 ..., -0.212      -0.26000007
 -0.13599999]","[-0.00962738 -0.128923    0.18752369 ..., -0.22200001 -0.32000005 -0.174     ]","[-0.03261721  0.06474713  0.15923734 ..., -0.38500002 -0.01099977
 -0.05900002]","[-0.12732423  0.19165982  0.07422705 ..., -0.295      -0.41500001 -0.081     ]","[-0.28388251  0.36105098  0.04459112 ..., -0.21399999 -0.32799997
 -0.12800001]"
"[-0.21497601 -0.30180573 -0.12925278 ..., -0.209      -0.25700007
 -0.13299999]","[-0.01062738 -0.127923    0.18652369 ..., -0.22100001 -0.32100005 -0.173     ]","[-0.02761717  0.06774713  0.15623735 ..., -0.39200002 -0.01799977
 -0.05800002]","[-0.12232441  0.18665982  0.07122705 ..., -0.3        -0.42000001 -0.082     ]","[-0.28188252  0.35705099  0.04259112 ..., -0.21199999 -0.33199997
 -0.12400001]"
"[-0.20597601 -0.29880574 -0.13225279 ..., -0.204      -0.26400007
 -0.13599999]","[-0.01562737 -0.118923    0.18952373 ..., -0.21800001 -0.32200005 -0.176     ]","[-0.02961716  0.06774713  0.15423735 ..., -0.39400002 -0.01999977
 -0.05800002]","[-0.12432441  0.18865982  0.07122705 ..., -0.3        -0.42200001 -0.084     ]","[-0.2848825   0.35405099  0.03759112 ..., -0.20899999 -0.33699997
 -0.12500001]"
"[-0.20397602 -0.29680574 -0.13225279 ..., -0.202      -0.26600007
 -0.13399999]","[-0.01362737 -0.120923    0.19152373 ..., -0.22000001 -0.32400005 -0.174     ]","[-0.03361716  0.06174714  0.16023734 ..., -0.38600002 -0.01599977
 -0.05600002]","[-0.13032439  0.18865983  0.06722705 ..., -0.296      -0.42000001 -0.088     ]","[-0.2818825   0.35105099  0.03859107 ..., -0.21199999 -0.33999997
 -0.13000001]"
"[-0.20897601 -0.29980574 -0.13525279 ..., -0.207      -0.27100007
 -0.13699999]","[-0.01662737 -0.123923    0.19052373 ..., -0.22300001 -0.33100005 -0.173     ]","[-0.03261716  0.06274714  0.16123734 ..., -0.38500002 -0.01699977
 -0.05700002]","[-0.13332439  0.18965982  0.06822705 ..., -0.297      -0.41900001 -0.091     ]","[-0.2788825   0.34805099  0.04159107 ..., -0.21499999 -0.34099997
 -0.13300001]"
"[-0.21097599 -0.29580575 -0.13725278 ..., -0.211      -0.27100007
 -0.13699999]","[-0.01962736 -0.122923    0.19352373 ..., -0.22000001 -0.33400005 -0.176     ]","[-0.02961717  0.05974715  0.17023735 ..., -0.38600002 -0.00799977
 -0.05800002]","[-0.13832439  0.19265955  0.07722704 ..., -0.294      -0.41800001 -0.092     ]","[-0.2798825   0.35105099  0.04259107 ..., -0.21799999 -0.34599997
 -0.12600001]"
"[-0.21197609 -0.29280577 -0.13625278 ..., -0.208      -0.27600007
 -0.13999999]","[-0.01862736 -0.123923    0.19252373 ..., -0.21900001 -0.33300005 -0.177     ]","[-0.02761717  0.05774724  0.17223735 ..., -0.38800002 -0.00599977
 -0.06000002]","[-0.14032439  0.19265955  0.07922704 ..., -0.292      -0.42000001 -0.092     ]","[-0.27588251  0.35505099  0.04259107 ..., -0.22199999 -0.34599997
 -0.12400001]"
"[-0.21597608 -0.29280576 -0.13425278 ..., -0.204      -0.28000007
 -0.14599999]","[-0.02062736 -0.12192301  0.18852373 ..., -0.21900001 -0.33700005 -0.173     ]","[-0.02261717  0.06074723  0.17523734 ..., -0.39100002 -0.00299977
 -0.05900002]","[-0.14332439  0.18765955  0.07422704 ..., -0.293      -0.42100001 -0.097     ]","[-0.2798825   0.35305089  0.04659107 ..., -0.22399999 -0.34999997
 -0.12000001]"
"[-0.21597609 -0.29880575 -0.13825278 ..., -0.206      -0.28400007
 -0.14999999]","[-0.02362736 -0.122923    0.19152373 ..., -0.21800001 -0.34000005 -0.172     ]","[ -2.56171720e-02   5.77472361e-02   1.74237345e-01 ...,  -3.94000019e-01
   2.25738152e-07  -5.60000175e-02]","[-0.13832439  0.19065954  0.06922705 ..., -0.292      -0.42200001 -0.096     ]","[-0.2788825   0.35405089  0.04959107 ..., -0.22299999 -0.35099997
 -0.11700001]"
"[-0.21297609 -0.29980576 -0.14325277 ..., -0.205      -0.28500007
 -0.14899999]","[-0.02562736 -0.11892301  0.19752371 ..., -0.22600001 -0.33200005 -0.17      ]","[-0.03161717  0.05574722  0.17223735 ..., -0.39600002  0.00200023
 -0.05600002]","[-0.1383244   0.19265954  0.06722705 ..., -0.294      -0.42000001 -0.096     ]","[-0.2858825   0.35105091  0.05259106 ..., -0.22999999 -0.35399997
 -0.11000001]"
"[-0.21397608 -0.30080574 -0.14825277 ..., -0.212      -0.29000007
 -0.14599998]","[-0.02862736 -0.11792301  0.19852371 ..., -0.22900001 -0.33100005 -0.171     ]","[-0.02761717  0.05974722  0.17223735 ..., -0.39800002  0.00200023
 -0.05800002]","[-0.1423244   0.18465955  0.06322703 ..., -0.302      -0.42400001 -0.1       ]","[-0.2878825   0.35105091  0.05259106 ..., -0.22999999 -0.35399997
 -0.10800001]"
"[-0.21797608 -0.30280574 -0.15025276 ..., -0.216      -0.29200007
 -0.14999998]","[-0.02762735 -0.118923    0.19752371 ..., -0.22600001 -0.33000005 -0.172     ]","[-0.02461717  0.05874715  0.16923735 ..., -0.40300002 -0.00099977
 -0.06300002]","[-0.14432437  0.18665955  0.06122703 ..., -0.3        -0.42600001 -0.098     ]","[-0.2898825   0.35305091  0.05459105 ..., -0.23199999 -0.35799997
 -0.11600001]"
"[-0.21997608 -0.3088057  -0.15425275 ..., -0.224      -0.29600007
 -0.15599998]","[-0.02562735 -0.11692301  0.1995237  ..., -0.22400001 -0.33200005 -0.174     ]","[-0.02761717  0.05974716  0.16623736 ..., -0.40000002 -0.00599977
 -0.06600002]","[-0.14432437  0.18665955  0.05922704 ..., -0.302      -0.42400001 -0.1       ]","[-0.29088249  0.35405091  0.05559105 ..., -0.23299999 -0.35899997
 -0.11700001]"
"[-0.22297608 -0.3098057  -0.15725274 ..., -0.227      -0.29900007
 -0.15499998]","[-0.02262734 -0.113923    0.20252374 ..., -0.21900001 -0.33500005 -0.175     ]","[-0.03161717  0.05774716  0.16823733 ..., -0.40000002 -0.00799977
 -0.06200002]","[-0.14032437  0.1906595   0.05322702 ..., -0.3        -0.41600001 -0.098     ]","[-0.28588264  0.3570509   0.05459128 ..., -0.23799999 -0.36199997
 -0.12200001]"
"[-0.21597582 -0.31280579 -0.15825273 ..., -0.228      -0.29000007
 -0.16399998]","[-0.02562734 -0.110923    0.20552374 ..., -0.22000001 -0.33800005 -0.172     ]","[-0.02961718  0.05774716  0.17423732 ..., -0.39600002 -0.00399977
 -0.06200002]","[-0.13932437  0.1916595   0.05422702 ..., -0.301      -0.41500001 -0.099     ]","[-0.27988266  0.3590509   0.0525913  ..., -0.23399999 -0.36399997
 -0.11600001]"
"[-0.21397583 -0.31280579 -0.15825275 ..., -0.23       -0.28800007
 -0.16599998]","[-0.02762732 -0.106923    0.20552374 ..., -0.22400001 -0.34400005 -0.164     ]","[-0.02661718  0.05874716  0.17523732 ..., -0.39900002 -0.00099977
 -0.06100002]","[-0.14832435  0.1966595   0.05722701 ..., -0.308      -0.42000001 -0.094     ]","[-0.27988266  0.3610509   0.0525913  ..., -0.23599999 -0.36599997
 -0.11600001]"
"[-0.21597582 -0.31280581 -0.16025274 ..., -0.232      -0.28800007
 -0.15999998]","[-0.02562733 -0.10292301  0.20352374 ..., -0.22400001 -0.34600005 -0.168     ]","[-0.02561719  0.05974715  0.17823732 ..., -0.39400002 -0.00399977
 -0.06200002]","[-0.14632436  0.1946595   0.05922693 ..., -0.306      -0.42200001 -0.092     ]","[-0.28788266  0.36105089  0.0605913  ..., -0.22999999 -0.35999997
 -0.12000001]"
"[-0.21497583 -0.31380581 -0.15925274 ..., -0.233      -0.28900007
 -0.15899998]","[-0.02262733 -0.09992301  0.19852374 ..., -0.22500001 -0.34900005 -0.171     ]","[-0.02361719  0.06374714  0.17623732 ..., -0.39200002 -0.00399977
 -0.06400002]","[-0.14532439  0.19365949  0.0662269  ..., -0.299      -0.42700001 -0.085     ]","[-0.28688266  0.36205089  0.0595913  ..., -0.23099999 -0.36099997
 -0.12100001]"
"[-0.21797583 -0.3168058  -0.16225274 ..., -0.23       -0.29200007
 -0.15599998]","[-0.02362733 -0.10492301  0.19752359 ..., -0.22000001 -0.34800005 -0.172     ]","[-0.02361721  0.06174728  0.17823728 ..., -0.39600002 -0.00999977
 -0.07000002]","[-0.1423244   0.1906595   0.06722689 ..., -0.302      -0.43000001 -0.084     ]","[-0.29288265  0.36205091  0.06759129 ..., -0.22299999 -0.36699997
 -0.11500001]"
"[-0.21997582 -0.32080579 -0.16025285 ..., -0.226      -0.28800007
 -0.15399998]","[-0.02262734 -0.107923    0.19652359 ..., -0.22100001 -0.34900005 -0.171     ]","[-0.02161722  0.06174728  0.17823728 ..., -0.39600002 -0.00999977
 -0.07200002]","[-0.14032437  0.1886595   0.06722688 ..., -0.306      -0.43800001 -0.09      ]","[-0.29188266  0.36505091  0.06459129 ..., -0.22599999 -0.37199997
 -0.11200001]"
"[-0.22397581 -0.3188058  -0.15825286 ..., -0.23       -0.28600007
 -0.15199998]","[-0.02362731 -0.10492302  0.19152362 ..., -0.22800001 -0.35200005 -0.172     ]","[-0.01661722  0.06474727  0.18323728 ..., -0.40100002 -0.01299977
 -0.07300002]","[-0.13632437  0.18865949  0.06522689 ..., -0.31       -0.44000001 -0.09      ]","[-0.29388263  0.3670509   0.06259139 ..., -0.22399999 -0.36999997
 -0.11400001]"
"[-0.22897581 -0.3218058  -0.15325287 ..., -0.227      -0.28500007
 -0.14899998]","[-0.02362731 -0.10492302  0.19352362 ..., -0.23000001 -0.35000005 -0.174     ]","[-0.02161722  0.06374727  0.18223728 ..., -0.40600002 -0.00999977
 -0.07400002]","[-0.13032437  0.18465949  0.0652269  ..., -0.312      -0.44400001 -0.088     ]","[-0.29488263  0.3680509   0.06359139 ..., -0.22299999 -0.36899997
 -0.11100001]"
"[-0.22597582 -0.32480576 -0.15625287 ..., -0.224      -0.28800007
 -0.15199998]","[-0.01862731 -0.10992302  0.1945236  ..., -0.22500001 -0.35100005 -0.183     ]","[-0.02161717  0.06574726  0.18223728 ..., -0.40400002 -0.00799977
 -0.07600002]","[-0.13032437  0.18265953  0.0632269  ..., -0.308      -0.44400001 -0.088     ]","[-0.29588266  0.36305091  0.06859137 ..., -0.22599999 -0.36799997
 -0.11200001]"
"[-0.22897582 -0.32580576 -0.15925286 ..., -0.223      -0.29100007
 -0.15099998]","[-0.02162731 -0.11092301  0.1955236  ..., -0.22200001 -0.35000005 -0.186     ]","[-0.02361717  0.05974728  0.17623728 ..., -0.40600002 -0.00399977
 -0.07000002]","[-0.13232437  0.18465954  0.0632269  ..., -0.31       -0.44800001 -0.088     ]","[-0.30188266  0.36305092  0.07059137 ..., -0.22799999 -0.37399997
 -0.11000001]"
"[-0.22597582 -0.32280577 -0.15625287 ..., -0.22       -0.28800007
 -0.15399998]","[-0.02362731 -0.11092301  0.1975236  ..., -0.22200001 -0.35000005 -0.192     ]","[-0.02261717  0.05674729  0.17523729 ..., -0.40900002 -0.00299977
 -0.06900002]","[-0.13132437  0.18365954  0.0622269  ..., -0.309      -0.44700001 -0.087     ]","[-0.29988266  0.36305092  0.07259137 ..., -0.22599999 -0.37399997
 -0.10800001]"
"[-0.22797574 -0.31480579 -0.16425286 ..., -0.222      -0.28800007
 -0.15799998]","[-0.02062731 -0.10792302  0.20052359 ..., -0.21900001 -0.34700005 -0.195     ]","[-0.01761717  0.05974728  0.1742373  ..., -0.41200002 -0.00199977
 -0.06600002]","[-0.13432437  0.19465954  0.0552269  ..., -0.304      -0.45000001 -0.084     ]","[-0.30088265  0.36205092  0.07359137 ..., -0.22299999 -0.37099997
 -0.10500001]"
"[-0.22897574 -0.31780575 -0.16325286 ..., -0.225      -0.28700007
 -0.15899998]","[-0.02362729 -0.10892302  0.19952359 ..., -0.21800001 -0.35000005 -0.192     ]","[ -1.96171637e-02   5.77472871e-02   1.76237298e-01 ...,  -4.10000019e-01
   2.25781800e-07  -6.40000169e-02]","[-0.13232438  0.19665954  0.05322691 ..., -0.302      -0.44800001 -0.086     ]","[-0.30788265  0.36705092  0.07259138 ..., -0.22799999 -0.37799997
 -0.10800001]"
"[-0.22697573 -0.31180577 -0.1552529  ..., -0.217      -0.28900007
 -0.16299998]","[-0.02762728 -0.11092302  0.1975236  ..., -0.21800001 -0.35200005 -0.188     ]","[-0.01961715  0.0557473   0.18023729 ..., -0.41000002  0.00200023
 -0.06400002]","[-0.13732438  0.20565953  0.05022691 ..., -0.295      -0.45100001 -0.093     ]","[-0.30588264  0.36305093  0.07459138 ..., -0.22599999 -0.38199997
 -0.11000001]"
"[-0.22997573 -0.31280577 -0.1562529  ..., -0.216      -0.29200007
 -0.16599998]","[-0.02962726 -0.10892303  0.19352358 ..., -0.21200001 -0.35400005 -0.194     ]","[-0.01761716  0.06174729  0.1782373  ..., -0.41400002  0.00200023
 -0.06000002]","[-0.13632438  0.20665953  0.04922691 ..., -0.298      -0.45400001 -0.094     ]","[-0.30488264  0.36605092  0.07959138 ..., -0.22499999 -0.38699997
 -0.11300001]"
"[-0.22997573 -0.31280576 -0.16025288 ..., -0.218      -0.29000007
 -0.16999998]","[-0.02662726 -0.10792303  0.18852359 ..., -0.20700001 -0.35500005 -0.197     ]","[-0.01661716  0.06474729  0.17923729 ..., -0.41700002  0.00300023
 -0.06100002]","[-0.13432438  0.21065952  0.04322691 ..., -0.304      -0.45400001
 -0.09799999]","[-0.30588264  0.36505095  0.07859137 ..., -0.22799999 -0.38999997
 -0.11200001]"
"[-0.22897573 -0.31380575 -0.16125287 ..., -0.215      -0.29100007
 -0.17099998]","[-0.02162727 -0.11492302  0.18752359 ..., -0.21200001 -0.35200005 -0.194     ]","[-0.01161716  0.06574732  0.17223731 ..., -0.42000002  0.00600023
 -0.05800002]","[-0.13732438  0.21365952  0.04222691 ..., -0.303      -0.45100001
 -0.10099999]","[-0.30588264  0.36705096  0.07459137 ..., -0.22399999 -0.38999997
 -0.11000001]"
"[-0.22997572 -0.31280577 -0.16025287 ..., -0.214      -0.28800007
 -0.17199998]","[-0.02062727 -0.11392302  0.18852359 ..., -0.21300001 -0.35300005 -0.193     ]","[-0.01161716  0.06574728  0.17023731 ..., -0.42000002  0.00800023
 -0.05600002]","[-0.13832438  0.21065952  0.04522691 ..., -0.3        -0.45400001
 -0.09799999]","[-0.30788264  0.36505101  0.07459137 ..., -0.22999999 -0.38799997
 -0.10600001]"
"[-0.23397572 -0.31280576 -0.16225284 ..., -0.214      -0.28400007
 -0.17399998]","[-0.01762726 -0.10692303  0.19152359 ..., -0.21600001 -0.34600005 -0.2       ]","[-0.00561717  0.06374734  0.1782373  ..., -0.42200002  0.00200023
 -0.05600002]","[-0.13632438  0.20865953  0.04322692 ..., -0.302      -0.45200001
 -0.09599999]","[-0.30888291  0.36605101  0.07359136 ..., -0.23099999 -0.38499997
 -0.10700001]"
"[-0.23197572 -0.31680576 -0.16025285 ..., -0.218      -0.28000007
 -0.17199998]","[-0.01562726 -0.10492303  0.19352357 ..., -0.21800001 -0.34400005 -0.198     ]","[-0.00661717  0.06274734  0.1772373  ..., -0.42100002  0.00100023
 -0.05500002]","[-0.13532438  0.21165953  0.04222691 ..., -0.299      -0.44500001
 -0.09299999]","[-0.30588292  0.36305101  0.07659136 ..., -0.23199999 -0.37999997
 -0.10800001]"
"[-0.22697572 -0.31980576 -0.16325281 ..., -0.219      -0.28100007
 -0.17099998]","[-0.01262725 -0.10592304  0.19252358 ..., -0.22100001 -0.34100005 -0.195     ]","[-0.01561717  0.05374735  0.17023728 ..., -0.42400002  0.00800023
 -0.06200002]","[-0.13632438  0.21265953  0.04322691 ..., -0.296      -0.44800001 -0.09      ]","[-0.30788291  0.36105101  0.07459136 ..., -0.23399999 -0.37999997
 -0.10600001]"
"[-0.22797572 -0.32280575 -0.1622528  ..., -0.214      -0.28000007
 -0.17199998]","[-0.00962726 -0.10892304  0.19352358 ..., -0.22400001 -0.34200005 -0.192     ]","[-0.01361717  0.05574734  0.16823728 ..., -0.42600002  0.00600023
 -0.06000002]","[-0.14032438  0.21665952  0.05122691 ..., -0.296      -0.45400001 -0.092     ]","[-0.30588292  0.36905099  0.07059136 ..., -0.24199999 -0.38399997
 -0.10800001]"
"[-0.22997572 -0.32480575 -0.16425278 ..., -0.216      -0.27800007
 -0.17399998]","[-0.00762726 -0.11292304  0.1955236  ..., -0.23200001 -0.34600005 -0.192     ]","[-0.01461717  0.06074733  0.16323732 ..., -0.42700002  0.00100023
 -0.05500002]","[-0.13832438  0.21865952  0.04722691 ..., -0.292      -0.45400001
 -0.09399999]","[-0.30488292  0.37005099  0.06959136 ..., -0.24099999 -0.38299997
 -0.10900001]"
"[-0.22897573 -0.32980575 -0.16525278 ..., -0.221      -0.27900007
 -0.17899998]","[-0.00562726 -0.10892304  0.19352364 ..., -0.22800001 -0.34800005 -0.194     ]","[-0.01761717  0.05774745  0.16023732 ..., -0.42800002  0.00400023
 -0.05400002]","[-0.13732437  0.22165952  0.04622691 ..., -0.291      -0.45100001
 -0.09099999]","[-0.30588296  0.37105099  0.07059135 ..., -0.24599999 -0.38999997
 -0.11200001]"
"[-0.22597574 -0.32680575 -0.16225278 ..., -0.22       -0.28200007
 -0.17599998]","[-0.00462726 -0.10992302  0.19052364 ..., -0.22500001 -0.35300005 -0.195     ]","[-0.02161716  0.05574751  0.16023732 ..., -0.43600002  0.00800023
 -0.05400002]","[-0.13832437  0.22465952  0.04522691 ..., -0.294      -0.44800001
 -0.08999999]","[-0.30388297  0.37105099  0.07259132 ..., -0.24599999 -0.38999997
 -0.11400001]"
"[-0.22197574 -0.32480578 -0.16025278 ..., -0.22       -0.28600007
 -0.17599998]","[-0.00262726 -0.11192302  0.18852307 ..., -0.22500001 -0.35500005 -0.197     ]","[-0.01961716  0.05974749  0.16223732 ..., -0.44000002  0.00800023
 -0.05600002]","[-0.14232437  0.22465952  0.04122692 ..., -0.296      -0.44600001 -0.088     ]","[-0.30588297  0.37105098  0.07259142 ..., -0.25199999 -0.39199997
 -0.11600001]"
"[-0.22197574 -0.32080578 -0.15625279 ..., -0.224      -0.28400007
 -0.17399998]","[-0.00562725 -0.11292302  0.19152304 ..., -0.22200001 -0.35600005 -0.198     ]","[-0.01661716  0.0547475   0.16323731 ..., -0.43900002  0.01100023
 -0.05500002]","[-0.14132437  0.22565952  0.03622692 ..., -0.293      -0.44900001 -0.091     ]","[-0.30788297  0.37305097  0.07459141 ..., -0.25399999 -0.38999997
 -0.11400001]"
"[-0.21897574 -0.31980578 -0.15725279 ..., -0.225      -0.28500007
 -0.17099998]","[-0.00362725 -0.11492302  0.19352304 ..., -0.22400001 -0.35800005 -0.2       ]","[-0.01761716  0.05974748  0.1682373  ..., -0.44000002  0.01200023
 -0.05200002]","[-0.14632435  0.2306595   0.03922692 ..., -0.298      -0.45200001 -0.092     ]","[-0.31088323  0.37605095  0.08159141 ..., -0.25499999 -0.38699997
 -0.11500001]"
"[-0.22397574 -0.31880578 -0.1522528  ..., -0.222      -0.29000007
 -0.17399998]","[-0.00362725 -0.11892302  0.19752304 ..., -0.22400001 -0.36200005 -0.202     ]","[-0.01661716  0.06074747  0.1712373  ..., -0.43900002  0.01100023
 -0.05300002]","[-0.15032434  0.2306595   0.04122692 ..., -0.304      -0.45800001 -0.09      ]","[-0.31388323  0.37905095  0.08059141 ..., -0.25799999 -0.38999997
 -0.11200001]"
"[-0.22397574 -0.31880578 -0.1542528  ..., -0.22       -0.29200007
 -0.17399998]","[-0.00562725 -0.11492304  0.19552304 ..., -0.22800001 -0.35600005 -0.2       ]","[-0.01961716  0.06774747  0.17023734 ..., -0.43400002  0.00800023
 -0.05600002]","[-0.14532435  0.22965951  0.03622693 ..., -0.301      -0.46100001 -0.089     ]","[-0.32188322  0.38305095  0.08059141 ..., -0.25999999 -0.39599997
 -0.10800001]"
"[-0.22597574 -0.31280578 -0.1462528  ..., -0.226      -0.29400007
 -0.17999998]","[-0.00362725 -0.11292305  0.19352304 ..., -0.23000001 -0.35400005 -0.202     ]","[-0.02361715  0.06774748  0.16823734 ..., -0.43200002  0.00600023
 -0.05200002]","[-0.14232435  0.2326595   0.03522693 ..., -0.298      -0.46400001 -0.092     ]","[-0.32488322  0.38205104  0.0815914  ..., -0.26299999 -0.39899997
 -0.11100001]"
"[-0.22697574 -0.3118058  -0.14325281 ..., -0.227      -0.29700007
 -0.17699998]","[-0.00262725 -0.11592305  0.19052306 ..., -0.23500001 -0.34900005 -0.201     ]","[ -3.16171496e-02   6.57474894e-02   1.64237341e-01 ...,  -4.34000018e-01
   2.31788545e-07  -4.80000156e-02]","[-0.14232435  0.2306595   0.03522693 ..., -0.298      -0.46200001 -0.09      ]","[-0.3258832   0.38505102  0.08259139 ..., -0.26599999 -0.39799997
 -0.10800001]"
"[-0.22997574 -0.3148058  -0.13625281 ..., -0.224      -0.30000007
 -0.17999998]","[-0.00562725 -0.11692305  0.18952306 ..., -0.23800001 -0.34600005 -0.198     ]","[-0.03461715  0.06474749  0.16323734 ..., -0.43500002 -0.00099977
 -0.04500002]","[-0.13632436  0.2366595   0.03922693 ..., -0.296      -0.45600001 -0.098     ]","[-0.32388323  0.38705102  0.07859146 ..., -0.27399999 -0.40199997
 -0.10000001]"
"[-0.22797577 -0.31480581 -0.13425281 ..., -0.222      -0.30200007
 -0.18199998]","[-0.00762726 -0.11892305  0.18552306 ..., -0.23600001 -0.34400005 -0.194     ]","[-0.04161714  0.06174752  0.15423734 ..., -0.44200002 -0.00399977
 -0.04400002]","[-0.13732436  0.2356595   0.04022687 ..., -0.295      -0.45700001 -0.097     ]","[-0.32788322  0.3850511   0.07459146 ..., -0.26999999 -0.40399997
 -0.10200001]"
"[-0.22797577 -0.3168058  -0.1342528  ..., -0.218      -0.30200007
 -0.18399998]","[-0.00762726 -0.11492305  0.18752306 ..., -0.23800001 -0.34200005 -0.192     ]","[-0.04161714  0.06174752  0.15223734 ..., -0.44400002 -0.00399977
 -0.04400002]","[-0.13432436  0.23065951  0.04322687 ..., -0.294      -0.45200001 -0.094     ]","[-0.32888306  0.38805109  0.07159147 ..., -0.26899999 -0.40299997
 -0.10500001]"
"[-0.22997577 -0.31280581 -0.13225283 ..., -0.216      -0.30400007
 -0.17999998]","[-0.00862726 -0.11792301  0.19052306 ..., -0.24100001 -0.34100005 -0.187     ]","[-0.03561715  0.05974752  0.14423735 ..., -0.45000002 -0.00599977
 -0.04400002]","[-0.13632436  0.22665951  0.04322686 ..., -0.294      -0.44800001 -0.096     ]","[-0.32588306  0.38905109  0.06659147 ..., -0.26599999 -0.40799997
 -0.10000001]"
"[-0.22597577 -0.31480581 -0.13625282 ..., -0.212      -0.30800007
 -0.17999998]","[-0.01162726 -0.11292301  0.18952307 ..., -0.24600001 -0.34400005 -0.184     ]","[-0.03461715  0.06074752  0.14323736 ..., -0.45100002 -0.00499977
 -0.04300002]","[-0.13732436  0.22765949  0.04622686 ..., -0.297      -0.44500001 -0.099     ]","[-0.32288306  0.39005109  0.06759147 ..., -0.26699999 -0.40899997
 -0.10100001]"
"[-0.21897579 -0.31780736 -0.13725283 ..., -0.209      -0.31300007
 -0.18499998]","[-0.01362727 -0.10892302  0.18952307 ..., -0.25000001 -0.34600005 -0.188     ]","[-0.04361714  0.06174752  0.14423735 ..., -0.45000002 -0.01399977
 -0.04800002]","[-0.13832436  0.22665949  0.05122686 ..., -0.292      -0.44000001 -0.098     ]","[-0.31388307  0.38505109  0.07259147 ..., -0.26399999 -0.41599997
 -0.10400001]"
