policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.06765527  0.02087569 -0.04084133 ...,  0.37101489 -0.0365     -0.33950004]","[-0.07122823  0.25706037 -0.10037761 ..., -0.51617693  0.00600001
 -0.32299996]","[-0.13351777  0.10296966 -0.01299287 ...,  0.40487689 -0.0035     -0.2455    ]","[-0.0469959   0.08425694  0.22599167 ...,  0.34306083 -0.00450002 -0.2495    ]","[ 0.11492478 -0.14833809 -0.09345435 ..., -0.26517961  0.009      -0.22900006]"
"[ 0.07215527  0.02537569 -0.03634133 ...,  0.36851489 -0.041      -0.33700004]","[-0.07022823  0.25806037 -0.09837761 ..., -0.51417693  0.00500001
 -0.32499996]","[-0.13601778  0.09946966 -0.00949287 ...,  0.40837689 -0.006      -0.246     ]","[-0.0454959   0.08275694  0.22749167 ...,  0.34456083 -0.00400002 -0.248     ]","[ 0.11392478 -0.14733809 -0.09245435 ..., -0.26617961  0.009      -0.23000006]"
"[ 0.07315527  0.02637569 -0.03534133 ...,  0.36951489 -0.042      -0.33600004]","[-0.06872823  0.25956036 -0.09887759 ..., -0.51267693  0.00350001
 -0.32449996]","[-0.13551778  0.09996966 -0.00999287 ...,  0.40887689 -0.0055     -0.2465    ]","[-0.0449959   0.08225694  0.22799167 ...,  0.34506083 -0.00350002 -0.2495    ]","[ 0.11492478 -0.14833809 -0.08945436 ..., -0.26717961  0.011      -0.23200006]"
"[ 0.07115527  0.02437569 -0.03734133 ...,  0.37151489 -0.042      -0.33500004]","[-0.07122823  0.25706036 -0.10137759 ..., -0.51417693  0.00500001
 -0.32499996]","[-0.13001778  0.10546966 -0.01549287 ...,  0.41037689 -0.001      -0.251     ]","[-0.0494959   0.08675694  0.22349167 ...,  0.34056083 -0.00500002 -0.254     ]","[ 0.11692478 -0.15033809 -0.08745437 ..., -0.26717961  0.009      -0.23400006]"
"[ 0.07215527  0.02537569 -0.03634133 ...,  0.37151489 -0.043      -0.33700004]","[-0.07422823  0.25406036 -0.10437759 ..., -0.51617693  0.00600001
 -0.32399996]","[-0.13101778  0.10446966 -0.01449287 ...,  0.41137689 -0.002      -0.252     ]","[-0.0504959   0.08775694  0.22249167 ...,  0.33956083 -0.00600002 -0.255     ]","[ 0.11692478 -0.15033809 -0.08545437 ..., -0.26717961  0.007      -0.23500006]"
"[ 0.07065527  0.02387569 -0.03784133 ...,  0.37301489 -0.0425     -0.33550004]","[-0.07622823  0.2540601  -0.10637759 ..., -0.51317694  0.00900001
 -0.32299996]","[-0.13151778  0.10396966 -0.01399287 ...,  0.41087689 -0.0015     -0.2515    ]","[-0.0504959   0.08775694  0.22249167 ...,  0.34256083 -0.00500002 -0.255     ]","[ 0.11492478 -0.14833809 -0.08445438 ..., -0.26617961  0.005      -0.23500006]"
"[ 0.07115527  0.02437569 -0.03734133 ...,  0.37151489 -0.042      -0.33500004]","[-0.07672823  0.2535601  -0.10687759 ..., -0.51167693  0.01050001
 -0.32249996]","[-0.13001779  0.10546966 -0.01549287 ...,  0.41137689 -0.003      -0.252     ]","[-0.0489959   0.08625694  0.22399167 ...,  0.34406082 -0.00550002 -0.2565    ]","[ 0.11392478 -0.14733809 -0.08345438 ..., -0.26517961  0.004      -0.23600006]"
"[ 0.06965527  0.02287569 -0.03884133 ...,  0.37101489 -0.0425     -0.33350004]","[-0.07422823  0.2510601  -0.10437759 ..., -0.51517693  0.00800001
 -0.32499996]","[-0.13201779  0.10346966 -0.01349287 ...,  0.41637689 -0.007      -0.257     ]","[-0.0474959   0.08475694  0.22549167 ...,  0.34256083 -0.00500002 -0.255     ]","[ 0.11142479 -0.1438381  -0.08195438 ..., -0.26367961  0.0025     -0.23750006]"
"[ 0.06815527  0.02137569 -0.04034133 ...,  0.36951489 -0.041      -0.33500004]","[-0.07222823  0.2500601  -0.10237759 ..., -0.51617693  0.00800001
 -0.32599996]","[-0.13251779  0.10296966 -0.01299287 ...,  0.41687689 -0.0075     -0.2575    ]","[-0.0469959   0.08425694  0.22599167 ...,  0.34306083 -0.00450002 -0.2545    ]","[ 0.10992479 -0.1423381  -0.08145438 ..., -0.26517961  0.004      -0.23800006]"
"[ 0.06665527  0.01987569 -0.04184133 ...,  0.36901489 -0.0425     -0.33350004]","[-0.06922824  0.2470601  -0.09937759 ..., -0.52017693  0.00500001
 -0.32699996]","[-0.13301779  0.10246966 -0.01249287 ...,  0.41637689 -0.006      -0.255     ]","[-0.0454959   0.08275694  0.22749167 ...,  0.34456083 -0.00700002 -0.256     ]","[ 0.10892479 -0.1413381  -0.08045438 ..., -0.26317961  0.002      -0.23900006]"
"[ 0.06615527  0.01937569 -0.04234133 ...,  0.36951489 -0.043      -0.33200004]","[-0.06822824  0.2470601  -0.09837759 ..., -0.52017693  0.00500001
 -0.32799996]","[-0.13401779  0.10146966 -0.01149287 ...,  0.41437689 -0.007      -0.253     ]","[-0.0454959   0.08075694  0.22949167 ...,  0.34356083 -0.00600002 -0.254     ]","[ 0.10842479 -0.1408381  -0.08095438 ..., -0.26367961  0.0025     -0.23950006]"
"[ 0.06665527  0.01987569 -0.04184133 ...,  0.36901489 -0.0425     -0.33050004]","[-0.06672825  0.24756006 -0.0968776  ..., -0.51867693  0.00650001
 -0.32749996]","[-0.13451779  0.10096966 -0.01099287 ...,  0.41487689 -0.0085     -0.2545    ]","[-0.0464959   0.08175694  0.22849167 ...,  0.34156083 -0.00900002 -0.253     ]","[ 0.10692479 -0.1393381  -0.08245438 ..., -0.26217961  0.002      -0.24200006]"
"[ 0.06515527  0.01837569 -0.04334133 ...,  0.36851489 -0.041      -0.33100004]","[-0.06522825  0.2470601  -0.09537761 ..., -0.52217693  0.00300001
 -0.32699996]","[-0.13501779  0.10046966 -0.01049287 ...,  0.41437689 -0.008      -0.255     ]","[-0.0474959   0.08275694  0.22749167 ...,  0.34156083 -0.00900002 -0.252     ]","[ 0.10742479 -0.1378381  -0.08395438 ..., -0.26167961  0.0015     -0.24350006]"
"[ 0.06565527  0.01887569 -0.04284133 ...,  0.36901489 -0.0405     -0.33050004]","[-0.06522825  0.2470601  -0.09637761 ..., -0.52317693  0.00300001
 -0.32799996]","[-0.13651779  0.09896966 -0.00899287 ...,  0.41587689 -0.0075     -0.2555    ]","[-0.0469959   0.08225694  0.22799167 ...,  0.34206083 -0.01050002 -0.2525    ]","[ 0.10842479 -0.1388381  -0.08295439 ..., -0.26267961  0.0035     -0.24350006]"
"[ 0.06765527  0.02087569 -0.04184133 ...,  0.37001489 -0.0395     -0.33250004]","[-0.06422825  0.2470601  -0.09537761 ..., -0.52317693  0.00400001
 -0.32699996]","[-0.13501779  0.10046966 -0.01049287 ...,  0.41537689 -0.008      -0.255     ]","[-0.04749589  0.08275694  0.22749167 ...,  0.34456083 -0.00700002 -0.254     ]","[ 0.10992478 -0.1403381  -0.08145441 ..., -0.26317961  0.002      -0.24200006]"
"[ 0.06965527  0.02287569 -0.03984133 ...,  0.37101489 -0.0385     -0.33450004]","[-0.06822825  0.2430601  -0.09937761 ..., -0.52717693  0.00700001
 -0.33099996]","[-0.13501779  0.10046966 -0.01049287 ...,  0.41537689 -0.007      -0.255     ]","[-0.04949589  0.08475694  0.22549167 ...,  0.34656082 -0.00500002 -0.255     ]","[ 0.10942478 -0.1398381  -0.08195441 ..., -0.26367961  0.0025     -0.24150006]"
"[ 0.06915527  0.02237569 -0.04034133 ...,  0.37151489 -0.038      -0.33600004]","[-0.06972825  0.2415601  -0.10087761 ..., -0.52767693  0.00850001
 -0.33149996]","[-0.13101779  0.10446966 -0.01449287 ...,  0.41937689 -0.011      -0.252     ]","[-0.04999589  0.08525694  0.22499167 ...,  0.34606083 -0.00250002 -0.2555    ]","[ 0.10592478 -0.1363381  -0.08545441 ..., -0.26717961  0.007      -0.24600006]"
"[ 0.06815527  0.02137569 -0.04134133 ...,  0.37251489 -0.037      -0.33500004]","[-0.06772825  0.2405601  -0.09987761 ..., -0.52667693  0.00750001
 -0.33049996]","[-0.12951779  0.10596966 -0.01599287 ...,  0.42087689 -0.0125     -0.2515    ]","[-0.0484959   0.08375694  0.22649167 ...,  0.34456083 -0.00400002 -0.256     ]","[ 0.10692478 -0.1373381  -0.08445441 ..., -0.26817961  0.006      -0.24500006]"
"[ 0.06815527  0.02137569 -0.04134133 ...,  0.37351489 -0.036      -0.33500004]","[-0.06422825  0.2370601  -0.09637761 ..., -0.52917693  0.00400001
 -0.33399996]","[-0.13201779  0.10346966 -0.01349287 ...,  0.41937689 -0.01       -0.254     ]","[-0.0484959   0.08375694  0.22649168 ...,  0.34256083 -0.00500002 -0.254     ]","[ 0.11142478 -0.1418381  -0.07995441 ..., -0.27167961  0.0015     -0.24450006]"
"[ 0.07315527  0.02637569 -0.03634133 ...,  0.37151489 -0.04       -0.33000004]","[-0.06322825  0.2360601  -0.09437761 ..., -0.53117693  0.00200001
 -0.33599996]","[-0.13301779  0.10246966 -0.01249287 ...,  0.41737689 -0.008      -0.255     ]","[-0.0479959   0.08325694  0.22699168 ...,  0.34306083 -0.00550002 -0.2555    ]","[ 0.10992478 -0.1403381  -0.08145438 ..., -0.27317961  0.002      -0.24300006]"
"[ 0.07365527  0.02687569 -0.03584133 ...,  0.37101489 -0.0405     -0.32950004]","[-0.06222825  0.2350601  -0.09337761 ..., -0.53317693  0.00400001
 -0.33699996]","[-0.13501779  0.10046966 -0.01049287 ...,  0.41637689 -0.006      -0.256     ]","[-0.0499959   0.08525694  0.22499168 ...,  0.34006083 -0.00250002 -0.2585    ]","[ 0.10592478 -0.1363381  -0.08445439 ..., -0.27717961  0.005      -0.24100006]"
"[ 0.07115527  0.02437569 -0.03834133 ...,  0.37151489 -0.042      -0.32700004]","[-0.06172825  0.2345601  -0.09287761 ..., -0.53167693  0.00550001
 -0.33849996]","[-0.13801779  0.09746966 -0.00749287 ...,  0.41837689 -0.007      -0.258     ]","[-0.0494959   0.08475694  0.22549168 ...,  0.34056083 -0.00300002 -0.259     ]","[ 0.10692478 -0.1373381  -0.08545439 ..., -0.27917961  0.007      -0.24300006]"
"[ 0.06815527  0.02137569 -0.04134133 ...,  0.37451489 -0.039      -0.32400004]","[-0.06272825  0.2355601  -0.09387761 ..., -0.52967693  0.00550001
 -0.34049996]","[-0.13851779  0.09696966 -0.00699287 ...,  0.41987689 -0.0065     -0.2575    ]","[-0.0494959   0.08475694  0.22549168 ...,  0.34156083 -0.00400002
 -0.25899999]","[ 0.10792478 -0.1383381  -0.08545439 ..., -0.28017961  0.007      -0.24400006]"
"[ 0.06665527  0.01987569 -0.04284133 ...,  0.37601489 -0.0385     -0.32350004]","[-0.06122825  0.2340601  -0.09237762 ..., -0.52917693  0.00400001
 -0.33899996]","[-0.13901779  0.09646966 -0.00649287 ...,  0.42037689 -0.006      -0.259     ]","[-0.0484959   0.08375694  0.22649168 ...,  0.34056083 -0.00500002
 -0.25899999]","[ 0.10392478 -0.1343381  -0.08145439 ..., -0.27617961  0.004      -0.24800006]"
"[ 0.06415527  0.01737569 -0.04534133 ...,  0.38051489 -0.04       -0.32600004]","[-0.06122825  0.2340601  -0.09237762 ..., -0.53017693  0.00300001
 -0.33999996]","[-0.13801779  0.09546967 -0.00749287 ...,  0.41937689 -0.007      -0.26      ]","[-0.0474959   0.08275694  0.22749168 ...,  0.33956083 -0.00600002
 -0.25799999]","[ 0.10292478 -0.1333381  -0.08045439 ..., -0.27717961  0.005      -0.24900006]"
"[ 0.06415527  0.01737569 -0.04534133 ...,  0.38151489 -0.04       -0.32700004]","[-0.06172825  0.2345601  -0.09287762 ..., -0.52967693  0.00350001
 -0.33949996]","[-0.13751779  0.09596967 -0.00799287 ...,  0.41987689 -0.0075     -0.2605    ]","[-0.0464959   0.08175694  0.22849168 ...,  0.33956083 -0.00500002
 -0.25899999]","[ 0.10192478 -0.1323381  -0.07945439 ..., -0.27617961  0.004      -0.24900006]"
"[ 0.06265527  0.01587569 -0.04684133 ...,  0.38001489 -0.0415     -0.32850004]","[-0.06122825  0.2340601  -0.09237762 ..., -0.53117693  0.00300001
 -0.34099996]","[-0.13801779  0.09546967 -0.00749287 ...,  0.42337689 -0.006      -0.262     ]","[-0.0424959   0.07775694  0.23249168 ...,  0.34256083 -0.00800002
 -0.25699999]","[ 0.10092478 -0.1313381  -0.07845439 ..., -0.27517961  0.003      -0.24700006]"
"[ 0.06615527  0.01937569 -0.04334133 ...,  0.37851489 -0.039      -0.33100004]","[-0.06272825  0.2355601  -0.09387762 ..., -0.53267693  0.00450001
 -0.34349996]","[-0.13651779  0.09696967 -0.00899287 ...,  0.42587689 -0.0075     -0.2645    ]","[-0.0419959   0.07825694  0.23199168 ...,  0.34306083 -0.00850002
 -0.25649999]","[ 0.09992478 -0.1303381  -0.0764544  ..., -0.27317961  0.006      -0.25000006]"
"[ 0.06715527  0.02037569 -0.04234133 ...,  0.37951489 -0.038      -0.33100004]","[-0.06022825  0.2330601  -0.09137762 ..., -0.53117693  0.00600001
 -0.34099996]","[-0.13701779  0.09646967 -0.00849287 ...,  0.42437689 -0.006      -0.265     ]","[-0.0454959   0.08175694  0.22849168 ...,  0.34656083 -0.00400002
 -0.25399999]","[ 0.10092478 -0.1313381  -0.0754544  ..., -0.27217961  0.005      -0.25100006]"
"[ 0.06465527  0.01787569 -0.04484133 ...,  0.38201489 -0.0375     -0.32750004]","[-0.05972825  0.23256011 -0.09087762 ..., -0.53067693  0.00650001
 -0.34049996]","[-0.13801779  0.09546967 -0.00749287 ...,  0.42337689 -0.005      -0.266     ]","[-0.0444959   0.08075694  0.22949168 ...,  0.34756083 -0.00500002
 -0.25499999]","[ 0.10542478 -0.1358381  -0.0709544  ..., -0.26767961  0.0015     -0.25350006]"
"[ 0.06615527  0.01937569 -0.04334133 ...,  0.38251489 -0.039      -0.32800004]","[-0.05872825  0.23156011 -0.08987762 ..., -0.52967693  0.00550001
 -0.34149996]","[-0.13851779  0.09496967 -0.00699287 ...,  0.42387689 -0.0045     -0.2655    ]","[-0.0444959   0.08075694  0.22949168 ...,  0.34756083 -0.00700002
 -0.25499999]","[ 0.10392478 -0.1343381  -0.0694544  ..., -0.26717961  0.003      -0.25500006]"
"[ 0.07015527  0.02337569 -0.03934133 ...,  0.38551489 -0.041      -0.33100004]","[-0.05822825  0.23106011 -0.08937762 ..., -0.53017693  0.00500001
 -0.33999996]","[-0.13301779  0.10046967 -0.01249287 ...,  0.42337689 -0.009      -0.261     ]","[-0.0429959   0.07925694  0.23099168 ...,  0.34806083 -0.00650002
 -0.25349999]","[ 0.10442478 -0.1348381  -0.0699544  ..., -0.26667961  0.0025     -0.25550006]"
"[ 0.06865528  0.02387567 -0.03884134 ...,  0.38701489 -0.0405     -0.32950004]","[-0.05922825  0.23006011 -0.08837762 ..., -0.53017693  0.00500001
 -0.33999996]","[-0.13201779  0.10146967 -0.01349287 ...,  0.42237689 -0.008      -0.262     ]","[-0.0464959   0.08275694  0.22749168 ...,  0.34456083 -0.00800002
 -0.25499999]","[ 0.10292479 -0.1333381  -0.0684544  ..., -0.26517961  0.003      -0.25500006]"
"[ 0.06715528  0.02237567 -0.04034134 ...,  0.38551489 -0.041      -0.33100004]","[-0.06072825  0.23156011 -0.08987762 ..., -0.53067693  0.00650001
 -0.34049996]","[-0.12851779  0.10496967 -0.01699287 ...,  0.42187689 -0.0035     -0.2665    ]","[-0.0484959   0.08475694  0.22549168 ...,  0.34256083 -0.01000002
 -0.25699999]","[ 0.10242479 -0.1328381  -0.06795441 ..., -0.26267961  0.0025     -0.25550006]"
"[ 0.06315528  0.01837567 -0.04434134 ...,  0.38351489 -0.044      -0.33400004]","[-0.06022825  0.23106011 -0.08937762 ..., -0.53217693  0.00500001
 -0.34199996]","[-0.12901779  0.10446967 -0.01649287 ...,  0.42037689 -0.005      -0.268     ]","[-0.0504959   0.08675694  0.22349168 ...,  0.34356083 -0.01000002
 -0.25499999]","[ 0.10092479 -0.1313381  -0.0674544  ..., -0.26117961  0.001      -0.25700006]"
"[ 0.06315528  0.01837567 -0.04434134 ...,  0.38551489 -0.043      -0.33500004]","[-0.05922825  0.23006011 -0.08837762 ..., -0.53117693  0.00700001
 -0.34399996]","[-0.12951779  0.10396967 -0.01599287 ...,  0.42087689 -0.0045     -0.2685    ]","[-0.0489959   0.08525694  0.22499168 ...,  0.34506083 -0.01150002
 -0.25549999]","[  9.99247860e-02  -1.30338098e-01  -6.64544051e-02 ...,  -2.61179609e-01
   3.92225469e-09  -2.57000055e-01]"
"[ 0.06265528  0.01787567 -0.04484134 ...,  0.38501489 -0.0425     -0.33450004]","[-0.05822825  0.22906011 -0.08837761 ..., -0.53017693  0.00700001
 -0.34399996]","[-0.13001779  0.10346967 -0.01549287 ...,  0.42037689 -0.004      -0.27      ]","[-0.0474959   0.08375694  0.22649168 ...,  0.34456083 -0.01000002
 -0.25499999]","[ 0.09692479 -0.1273381  -0.06345441 ..., -0.26517961 -0.003      -0.26100006]"
"[ 0.06115528  0.01637567 -0.04634134 ...,  0.38351489 -0.044      -0.33600004]","[-0.06322825  0.23406011 -0.09337761 ..., -0.53317693  0.00300001
 -0.34599996]","[-0.1295178   0.10196967 -0.01599286 ...,  0.41987689 -0.0045     -0.2715    ]","[-0.0469959   0.08325694  0.22699168 ...,  0.34506083 -0.01050002
 -0.25549999]","[ 0.09642479 -0.1268381  -0.06295441 ..., -0.26567961 -0.0035     -0.26150006]"
"[ 0.06015528  0.01537567 -0.04734134 ...,  0.38151489 -0.043      -0.33500004]","[-0.06372825  0.23456011 -0.09387761 ..., -0.53367693  0.00250001
 -0.34649996]","[-0.13201779  0.09846967 -0.01249286 ...,  0.41537689 -0.007      -0.276     ]","[-0.0464959   0.08275694  0.22749168 ...,  0.34656083 -0.00900002
 -0.25699999]","[ 0.09842479 -0.1288381  -0.0649544  ..., -0.26467961 -0.0025     -0.26150006]"
"[ 0.05915528  0.01437567 -0.04834134 ...,  0.38251489 -0.041      -0.33400004]","[-0.06522825  0.23506011 -0.09537761 ..., -0.53817693  0.00700001
 -0.35199996]","[-0.13201779  0.09746967 -0.01149286 ...,  0.41437689 -0.007      -0.277     ]","[-0.0449959   0.08125694  0.22899168 ...,  0.34606083 -0.00850002
 -0.25749999]","[ 0.09692479 -0.1273381  -0.06345429 ..., -0.26317961 -0.006      -0.26400006]"
"[ 0.05815528  0.01337567 -0.04934134 ...,  0.38051489 -0.042      -0.33300004]","[-0.06422825  0.23406011 -0.09437761 ..., -0.53917693  0.00600001
 -0.35299996]","[-0.13601779  0.09346967 -0.00649286 ...,  0.41637689 -0.004      -0.28      ]","[-0.0434959   0.07975694  0.22849169 ...,  0.34656081 -0.00900002
 -0.25799999]","[ 0.09792479 -0.1283381  -0.06445428 ..., -0.26217961 -0.006      -0.26500006]"
"[ 0.05715528  0.01237567 -0.05034134 ...,  0.38151489 -0.043      -0.33400004]","[-0.06072825  0.22956011 -0.08987761 ..., -0.53767693  0.00350001
 -0.35549996]","[-0.13651779  0.09296967 -0.00599286 ...,  0.41687689 -0.0035     -0.2805    ]","[-0.0424959   0.07875694  0.22949169 ...,  0.34656081 -0.01000002
 -0.25799999]","[ 0.10292479 -0.1333381  -0.05945429 ..., -0.26117961 -0.004      -0.26600006]"
"[ 0.05665528  0.01187567 -0.05084134 ...,  0.38101489 -0.0435     -0.33450004]","[-0.06222825  0.23106011 -0.09137761 ..., -0.53917693  0.00500001
 -0.35399996]","[-0.13801779  0.09146967 -0.00549286 ...,  0.41837689 -0.003      -0.281     ]","[-0.0429959   0.07925694  0.22899169 ...,  0.34506081 -0.00950002
 -0.25649999]","[ 0.10342479 -0.1338381  -0.05895429 ..., -0.26167961 -0.0035     -0.26550006]"
"[ 0.06115528  0.01637567 -0.04634134 ...,  0.37951489 -0.042      -0.33700004]","[-0.06322825  0.23206011 -0.09237761 ..., -0.53817693  0.00600001
 -0.35399996]","[-0.13501779  0.09446967 -0.00849286 ...,  0.41837689 -0.005      -0.278     ]","[-0.0419959   0.07825694  0.22999169 ...,  0.34706081 -0.00950002
 -0.25849999]","[ 0.09892479 -0.1293381  -0.05445429 ..., -0.26717961 -0.008      -0.27100006]"
"[ 0.06015528  0.01537567 -0.04734134 ...,  0.38051489 -0.043      -0.33800004]","[-0.06172825  0.23056011 -0.09087761 ..., -0.53667693  0.00550001
 -0.35549996]","[-0.13801779  0.09146967 -0.00549286 ...,  0.42137689 -0.007      -0.276     ]","[-0.0434959   0.07975694  0.22849169 ...,  0.34556081 -0.00800002
 -0.25999999]","[ 0.09792479 -0.1283381  -0.05345429 ..., -0.26617961 -0.007      -0.27200006]"
"[ 0.05865528  0.01387567 -0.04884134 ...,  0.38501489 -0.0465     -0.34150004]","[-0.06222826  0.23106015 -0.09037763 ..., -0.53417693  0.00300001
 -0.35299996]","[-0.13801779  0.09146967 -0.00549286 ...,  0.42237689 -0.007      -0.275     ]","[-0.0469959   0.08325694  0.22499169 ...,  0.34406081 -0.00550002
 -0.26049999]","[ 0.09792479 -0.1283381  -0.05345429 ..., -0.26517961 -0.006      -0.27200006]"
"[ 0.06015528  0.01537567 -0.04734134 ...,  0.38351489 -0.046      -0.34000004]","[-0.06222826  0.23106015 -0.09037763 ..., -0.53517693  0.00200001
 -0.35199996]","[-0.13851779  0.09096967 -0.00499286 ...,  0.42387689 -0.0075     -0.2745    ]","[-0.0454959   0.08175694  0.22649169 ...,  0.34656081 -0.00600002
 -0.26299999]","[ 0.09892479 -0.1293381  -0.0554543  ..., -0.26317961 -0.002      -0.27100006]"
"[ 0.06415528  0.01937567 -0.04334134 ...,  0.37951489 -0.044      -0.33900004]","[-0.06072826  0.22956015 -0.08887763 ..., -0.53567693  0.00150001
 -0.35049996]","[-0.13751779  0.09196967 -0.00599286 ...,  0.42587689 -0.0075     -0.2725    ]","[-0.0449959   0.08125694  0.22699169 ...,  0.34706081 -0.00650002
 -0.26349999]","[ 0.09942479 -0.1298381  -0.0559543  ..., -0.26367961 -0.0015     -0.27050006]"
"[ 0.06515528  0.02037567 -0.04234134 ...,  0.37751489 -0.042      -0.34100004]","[-0.06022826  0.22906015 -0.08837763 ..., -0.53517693  0.00100001
 -0.35099996]","[-0.13801779  0.09146967 -0.00549286 ...,  0.42437689 -0.008      -0.273     ]","[-0.0454959   0.08175694  0.22649169 ...,  0.35056081 -0.00400002
 -0.26399999]","[ 0.09742479 -0.1278381  -0.05395431 ..., -0.26267961  0.0005     -0.27250006]"
"[ 0.06515528  0.02037567 -0.04234134 ...,  0.37651489 -0.042      -0.34200004]","[ -5.97282643e-02   2.28560147e-01  -8.78776325e-02 ...,  -5.34676928e-01
   5.00010765e-04  -3.52499963e-01]","[-0.13501779  0.09446967 -0.00849286 ...,  0.42637689 -0.006      -0.271     ]","[-0.0444959   0.08075694  0.22749169 ...,  0.34856081 -0.00200002
 -0.26499999]","[  9.69247861e-02  -1.27338098e-01  -5.44543075e-02 ...,  -2.64179610e-01
   3.85205240e-09  -2.74000056e-01]"
"[ 0.06415528  0.01837567 -0.04334134 ...,  0.37951489 -0.039      -0.34100004]","[-0.06122826  0.23006015 -0.08937763 ..., -0.53317693  0.00200001
 -0.35399996]","[-0.13251779  0.09696967 -0.01099286 ...,  0.42587689 -0.0035     -0.2715    ]","[-0.0459959   0.08225694  0.22599169 ...,  0.34906081 -0.00350002
 -0.26649999]","[ 0.09542479 -0.1258381  -0.05495431 ..., -0.26267961 -0.0015     -0.27250006]"
"[ 0.06215528  0.01637567 -0.04534134 ...,  0.37851489 -0.039      -0.33900004]","[-0.06122826  0.23006015 -0.08937763 ..., -0.53217693  0.00300001
 -0.35299996]","[-0.13401779  0.09546967 -0.01049286 ...,  0.42337689 -0.006      -0.272     ]","[-0.0444959   0.08075694  0.22749169 ...,  0.34756081 -0.00400002
 -0.26699999]","[ 0.09892479 -0.1293381  -0.05145431 ..., -0.26117961  0.002      -0.27500006]"
"[ 0.05965528  0.01487566 -0.04584134 ...,  0.38101489 -0.0425     -0.33750004]","[ -6.47282635e-02   2.32560147e-01  -9.18776321e-02 ...,  -5.30676933e-01
   5.00010840e-04  -3.52499970e-01]","[-0.13451779  0.09496967 -0.00999286 ...,  0.42387689 -0.0065     -0.2715    ]","[-0.0434959   0.07975694  0.22849169 ...,  0.34356081 -0.00500002
 -0.26799999]","[ 0.10092479 -0.1313381  -0.04945431 ..., -0.25917961  0.004      -0.27600006]"
"[ 0.05915528  0.01437566 -0.04634134 ...,  0.38251489 -0.04       -0.33900004]","[-0.06522826  0.23306015 -0.09237763 ..., -0.52917693  0.00200001
 -0.35199997]","[-0.13501779  0.09446967 -0.00949286 ...,  0.42237689 -0.007      -0.273     ]","[-0.0434959   0.07975694  0.22849169 ...,  0.34356081 -0.00500002
 -0.26699999]","[ 0.09842479 -0.1288381  -0.04795431 ..., -0.25667961  0.0045     -0.27950006]"
"[ 0.06015528  0.01537566 -0.04534134 ...,  0.38351489 -0.039      -0.33800004]","[-0.06372826  0.23156015 -0.09087763 ..., -0.52867693  0.00150001
 -0.35249997]","[-0.13901779  0.09046967 -0.00549286 ...,  0.42637689 -0.01       -0.278     ]","[-0.0439959   0.08025694  0.22799169 ...,  0.34306081 -0.00450002
 -0.26749999]","[ 0.09692479 -0.1273381  -0.04745431 ..., -0.25517961  0.004      -0.28000006]"
"[ 0.06415528  0.01937566 -0.04234134 ...,  0.37851489 -0.043      -0.34000004]","[ -6.22282624e-02   2.30060146e-01  -8.93776318e-02 ...,  -5.26176933e-01
   1.09125210e-08  -3.52999970e-01]","[-0.13951779  0.08996967 -0.00499286 ...,  0.42687689 -0.0105     -0.2785    ]","[-0.0459959   0.08225694  0.22599169 ...,  0.34606026 -0.00650002
 -0.26649999]","[ 0.09592479 -0.1263381  -0.04845431 ..., -0.25617961  0.003      -0.28100006]"
"[ 0.06465528  0.01987566 -0.04184134 ...,  0.37801489 -0.0435     -0.34050004]","[-0.06022826  0.22806015 -0.08737763 ..., -0.52617693  0.00300001
 -0.35199997]","[-0.13751779  0.09196967 -0.00699286 ...,  0.42687689 -0.0085     -0.2795    ]","[-0.0454959   0.08175694  0.22649169 ...,  0.34756026 -0.00700002
 -0.26499999]","[ 0.09142479 -0.1218381  -0.05095431 ..., -0.26067961  0.0025     -0.28550006]"
"[ 0.06215528  0.01737566 -0.04434134 ...,  0.38051489 -0.045      -0.34200004]","[-0.05922826  0.22706015 -0.08637763 ..., -0.52717693  0.00200001
 -0.35299997]","[-0.13701778  0.09146967 -0.00749286 ...,  0.42337689 -0.007      -0.281     ]","[-0.0444959   0.08075694  0.22849169 ...,  0.34956026 -0.00900002
 -0.26499999]","[ 0.09292479 -0.1233381  -0.05245431 ..., -0.25917961  0.001      -0.28600006]"
"[ 0.05915529  0.01637566 -0.04534134 ...,  0.37951489 -0.042      -0.34100004]","[-0.05972826  0.22856015 -0.08787762 ..., -0.53167693 -0.00249999
 -0.35549997]","[-0.13751778  0.09096967 -0.00699286 ...,  0.42287689 -0.0065     -0.2805    ]","[-0.0444959   0.08175694  0.22849169 ...,  0.34956026 -0.00900002
 -0.26599999]","[ 0.09692479 -0.1273381  -0.05645431 ..., -0.25517961 -0.003      -0.28800006]"
"[ 0.06015529  0.01737566 -0.04434134 ...,  0.37851489 -0.041      -0.34100004]","[-0.06122826  0.23006015 -0.08937762 ..., -0.53017693 -0.00399999
 -0.35499997]","[-0.14101778  0.08746967 -0.00349286 ...,  0.42837689 -0.001      -0.285     ]","[-0.0464959   0.08375694  0.22649169 ...,  0.34556026 -0.00800002
 -0.26599999]","[ 0.09592479 -0.1263381  -0.05545431 ..., -0.25317961 -0.002      -0.28900006]"
